System,agree,opt_status,diverged,name,abs_err,rel_err,obj_val,pmm_iter,ssn_iter,krylov_iter,fact,smw_count,pmm_tol_achieved,ssn_tol_achieved,solving_time_sec,linesearch_fail,krylov_fail
S,1,0,0,CONT-050,8.33417e-07,1.82613e-07,-4.56385,21,269,328,45,0,6.90263e-07,1.7335e-07,0.370958,0,0
S,1,0,0,CONT-100,2.29775e-05,4.94737e-06,-4.64437,20,272,334,77,0,9.24553e-07,7.45727e-08,3.63509,0,0
S,1,0,0,CONT-101,4.42763e-05,0.000226445,0.195572,57,921,3981,240,0,8.26233e-07,2.37185e-07,11.6142,0,0
S,1,0,0,CONT-200,0.00021198,4.52478e-05,-4.68466,43,649,451,82,0,7.27797e-07,1.05098e-07,27.3044,0,0
S,1,0,0,CVXQP1S,0.0162497,1.40196e-06,11590.7,95,1582,6058,58,0,9.83441e-07,3.81072e-05,0.0677904,221,0
S,1,0,0,CVXQP2S,0.00583594,7.18629e-07,8120.93,22,324,1241,26,0,6.14051e-07,1.00319e-05,0.0125151,0,0
S,1,0,0,CVXQP3S,0.0120295,1.00721e-06,11943.4,28276,465183,774596,28279,0,9.99969e-07,4.15965e-06,13.9821,952363,0
S,1,0,0,DTOC3,0.0252481,0.000107319,235.288,441,7122,14243,378,0,8.41599e-07,2.33481e-05,13.6829,0,0
S,1,0,0,DUAL1,6.64918e-09,1.89906e-07,0.035013,7,20,228,15,0,1.63571e-07,1.73237e-07,0.00851058,0,0
S,1,0,0,DUAL2,6.5632e-10,1.94559e-08,0.0337337,7,66,328,10,0,1.92339e-08,4.12575e-09,0.00896746,0,0
S,1,0,0,DUAL3,1.10151e-07,8.11389e-07,0.135756,8,34,197,14,0,6.43007e-07,7.2627e-07,0.0145193,0,0
S,0,0,0,DUALC1,143.121,0.0232518,6012.13,29,398,767,16,81,7.01451e-07,8.69654e-06,0.00738646,47,0
S,1,0,0,GENHS28,2.02699e-08,2.1862e-08,0.927174,7,9,0,8,0,5.0824e-07,8.33598e-07,8.5e-05,0,0
S,1,0,0,KSIP,1.5261e-06,2.65041e-06,0.575796,27,364,868,30,157,7.94338e-07,2.40069e-07,0.0429873,0,0
S,1,0,0,LASER,0.0442307,1.8356e-08,2.4096e+06,8,48,43,21,17,3.92552e-07,7.91059e-08,0.0408845,0,0
S,1,0,0,LOTSCHD,0.00055445,2.31173e-07,2398.42,7,87,300,12,0,2.88964e-07,1.46461e-05,0.000489916,0,0
S,1,0,0,PRIMAL1,1.08902e-08,3.11032e-07,-0.035013,4,11,15,7,4,2.40274e-07,5.93213e-06,0.00345383,0,0
S,1,0,0,PRIMAL2,8.74321e-08,2.59183e-06,-0.0337336,3,13,21,8,5,7.33017e-07,4.34183e-06,0.00651117,0,0
S,1,0,0,PRIMAL3,2.25389e-08,1.66026e-07,-0.135756,3,25,22,16,9,1.2248e-07,7.30687e-05,0.0228811,0,0
S,1,0,0,PRIMAL4,4.99692e-08,6.69747e-08,-0.746091,3,27,26,13,14,9.86071e-07,0.000220199,0.0154379,0,0
S,1,0,0,QADLITTL,3.06368,6.37842e-06,480316,19,197,1414,35,164,4.17992e-07,2.08067e-06,0.0129512,45,0
S,1,0,0,QBANDM,0.00913202,5.58453e-07,16352.4,113,1745,2434,265,0,6.56486e-07,1.5705e-06,0.268662,183,0
S,1,0,0,QBEACONF,12.5284,7.60622e-05,164725,1365,20081,22200,80,19449,8.80587e-07,9.11749e-07,1.20733,73106,0
S,1,0,0,QBORE3D,8.77065,0.00282906,3108.97,64265,1280061,20121551,526,1273591,9.76707e-07,7.21806e-06,284.54,5264543,2
S,1,0,0,QBRANDY,0.183111,6.45323e-06,28375.3,28,456,3862,96,175,6.5962e-07,1.62294e-06,0.120858,0,0
S,1,0,0,QETAMACR,0.593303,6.83841e-06,86759.8,14740,73877,238145,10404,34408,9.98264e-07,9.50859e-07,29.7997,76149321,0
S,1,0,0,QGROW15,270867,0.00266356,-1.01423e+08,162897,2529868,3887,163361,0,9.99965e-07,3.22863e-06,289.723,1899745981,0
S,1,4,0,QGROW22,387937,0.00259266,-1.49241e+08,102752,1696691,5036,103327,0,2.0066e-06,1.99563e-06,300,152312703,0
S,1,4,0,QGROW7,127473,0.00297842,-4.26712e+07,362342,6303201,3150,111699,0,2.05171e-06,9.01664e-06,300,842277035,0
S,1,0,0,QISRAEL,3.20141,1.26299e-07,2.53478e+07,1111,20170,95536,390,9815,2.20646e-07,1.52175e-05,1.36978,48917,0
S,1,0,0,QPCBLEND,1.26311e-06,0.000161058,-0.0078438,16,59,678,24,33,4.00349e-07,2.14703e-10,0.00421588,0,0
S,1,0,0,QPCBOEI2,11.3633,1.39052e-06,8.17195e+06,11385,190233,1106284,78,189818,9.99893e-07,2.25714e-06,6.11694,2351274,0
S,1,0,0,QPCSTAIR,51.3187,8.27136e-06,6.20434e+06,64,887,4614,165,64,5.82681e-07,1.21246e-05,0.186214,0,0
S,1,4,0,QPILOTNO,1133.82,0.00023978,4.72972e+06,16552,172826,1749152,8178,90105,2.81504e-06,4.3701e-06,300.002,84226434,1
S,1,0,0,QSCAGR25,16.084,7.97274e-08,2.01738e+08,42665,852912,6669507,158,185384,8.19159e-07,2.03009e-05,190.71,426488,0
S,1,0,0,QSCAGR7,242.163,9.01375e-06,2.68662e+07,6759,134465,680786,363,50725,9.59864e-07,0.000159867,7.05206,47209,0
S,1,0,0,QSCFXM1,1598.58,9.46874e-05,1.68811e+07,1974,36239,153003,446,3661,9.99963e-07,0.000140751,7.1022,331135,0
S,1,0,0,QSCFXM2,2289.2,8.24158e-05,2.77739e+07,1551,21626,478302,770,18123,9.99191e-07,1.64816e-06,27.2706,369185,1
S,1,0,0,QSCFXM3,1870.95,6.07127e-05,3.08145e+07,3560,59383,691149,1036,28851,9.74242e-07,1.14505e-06,72.6413,1931639,2
S,1,0,0,QSCRS8,0.00235632,2.60494e-06,904.558,46,549,8287,266,157,2.02243e-07,1.44596e-05,0.499279,255,0
S,1,0,0,QSCSD1,1.61457e-05,1.86297e-06,8.66668,10,83,1937,51,0,7.69163e-08,1.19389e-07,0.0420729,0,0
S,1,0,0,QSCSD6,2.55301e-06,5.0248e-08,50.8082,39,458,4366,149,0,4.44158e-07,3.99742e-06,0.231256,31,0
S,1,0,0,QSHARE1B,6214.42,0.00863019,726293,133458,2482513,19255996,459,2484927,9.99998e-07,3.10407e-06,231.958,130481652,0
S,1,0,0,QSHARE2B,0.152506,1.30306e-05,11703.5,59,723,1986,31,565,7.37988e-07,0.000372858,0.029316,192,0
S,1,0,0,QSHIP08S,9.81653,4.11469e-06,2.38572e+06,262,1205,48260,482,454,9.97644e-07,5.78586e-05,5.19382,22192,0
S,1,0,0,QSHIP12S,26.6428,8.71546e-06,3.05694e+06,2330,10691,121303,2150,3739,9.99127e-07,5.82755e-06,21.9073,1876325,0
S,1,4,0,QSTAIR,6.77074,8.47884e-07,7.98546e+06,21433,305867,8682016,314,217939,1.65562e-06,0.000111968,300.018,48143385,1
S,0,0,0,UBH1,0.124312,0.111391,1.24031,3223,57247,39962,2662,0,9.9579e-07,1.11198e-06,104.853,0,0
S,0,0,0,VALUES,0.217469,0.155711,-1.17915,11,89,330,40,0,8.95986e-07,6.42393e-08,0.0105565,0,0
