System,agree,opt_status,diverged,name,abs_err,rel_err,obj_val,PMM_iter,SSN_iter,Krylov_iter,fact,smw_count,PMM_tol_achieved,SSN_tol_achieved,solving_time_sec,linesearch_fail,Krylov_fail
S,1,0,0,AUG2D,2.69319,1.59605e-06,1.68741e+06,28,76,20,5,0,6.70735e-07,3.33055e-09,0.233274,0,0
S,1,0,0,AUG2DC,1.9841,1.09115e-06,1.81837e+06,13,17,7,6,0,4.56689e-07,9.96009e-09,0.0920787,0,0
S,1,0,0,AUG2DCQP,9.04178,1.39144e-06,6.49813e+06,19,48,859,38,0,5.65857e-07,2.35758e-08,0.833601,0,0
S,1,0,0,AUG2DQP,7.24573,1.16173e-06,6.237e+06,19,52,594,52,0,4.70528e-07,9.91759e-09,0.826055,0,0
S,1,0,0,AUG3D,0.000244337,4.40988e-07,554.068,7,8,0,1,0,3.57895e-07,5.90861e-14,0.00710575,0,0
S,1,0,0,AUG3DC,8.19857e-06,1.06301e-08,771.262,6,7,0,1,0,4.05473e-07,3.86802e-14,0.00595833,0,0
S,1,0,0,AUG3DCQP,0.00187605,1.88859e-06,993.36,28,37,420,13,0,8.38306e-07,2.34834e-13,0.0527534,0,0
S,1,0,0,AUG3DQP,0.00133324,1.97447e-06,675.236,25,36,381,27,0,8.78328e-07,2.38054e-13,0.0718982,0,0
S,0,4,0,BOYD1,5.45468e+06,0.088356,-5.62805e+07,32,287,483,286,0,0.999484,6.71662e+06,10.086,0,0
L,0,4,0,BOYD2,0.40916,0.0192485,20.8476,1,10,11,10,0,0.539744,158.616,30.3303,0,1
S,1,0,0,CONT-050,5.3311e-07,1.16811e-07,-4.56385,18,61,173,29,0,5.51636e-07,6.44016e-09,0.196589,0,0
S,1,0,0,CONT-100,1.95693e-05,4.21353e-06,-4.64438,26,141,151,23,0,8.45563e-07,2.71748e-08,1.2503,0,0
S,0,4,0,CONT-101,0.474359,2.42605,0.669887,21,198,5078,198,0,0.999869,7654.31,10.3207,0,0
S,1,0,0,CONT-200,0.000298003,6.36097e-05,-4.68458,61,116,129,24,0,8.48096e-07,7.84466e-07,7.26969,0,0
S,0,4,0,CONT-201,0.193321,1.00435,-0.00083758,7,57,1813,57,0,0.546459,1.20487,11.7752,0,0
S,0,4,0,CONT-300,0.19157,1.0003,-5.79346e-05,4,27,807,27,0,0.00238884,0.000531433,11.0812,0,0
L,0,4,0,CVXQP1L,1.08676e+08,0.999733,29047.9,2,6,500,7,0,0.861784,7.32714e-08,16.4383,0,1
S,1,4,0,CVXQP1M,4352.84,0.00400257,1.08316e+06,52,389,4974,109,0,0.00637715,28.3826,10.0468,180,0
S,1,0,0,CVXQP1S,0.000119433,1.03042e-08,11590.7,1161,8431,11423,985,0,6.63111e-07,0.000192588,0.399077,302657,0
L,0,4,0,CVXQP2L,8.18269e+07,0.99981,15518.1,2,8,500,9,0,0.877807,5.95428e-08,15.7386,0,1
S,1,4,0,CVXQP2M,0.00101577,1.23851e-09,820155,877,8587,6343,115,0,0.000483066,1.42889,10.001,13198,0
S,1,0,0,CVXQP2S,0.00554714,6.83067e-07,8120.93,29,150,1352,23,0,5.85493e-07,2.54166e-07,0.0143181,0,0
L,0,4,0,CVXQP3L,1.15706e+08,0.999952,5520.82,1,4,500,5,0,0.843528,1.08862e-08,11.2735,0,1
S,0,4,0,CVXQP3M,223956,0.164332,1.13887e+06,31,216,4266,83,0,0.0102357,33.1912,10.2877,52,0
S,1,0,0,CVXQP3S,0.000202313,1.69393e-08,11943.4,281,2040,7030,720,0,1.62551e-07,4.68849e-05,0.406166,14876,0
S,1,0,0,DPKLO1,3.30703e-08,8.9356e-08,0.370096,8,24,0,2,0,2.9912e-07,1.92821e-08,0.00158979,0,0
S,0,4,0,DTOC3,31.7598,0.134997,267.022,347,3461,14008,13,0,0.774033,6793.49,10.0144,0,0
S,1,0,0,DUAL1,8.86797e-08,2.53277e-06,0.0350129,14,21,315,11,0,6.15026e-07,4.49237e-12,0.0105315,0,0
S,1,0,0,DUAL2,4.38942e-08,1.3012e-06,0.0337336,12,45,237,4,0,9.7492e-07,4.62976e-09,0.0067025,0,0
S,1,0,0,DUAL3,1.3626e-07,1.00372e-06,0.135756,24,31,421,10,0,8.35719e-07,1.16305e-10,0.017578,0,0
S,1,0,0,DUAL4,1.29478e-06,1.73542e-06,0.74609,25,145,1068,6,0,9.71824e-07,1.34584e-09,0.0160077,0,0
S,0,0,0,DUALC1,87.346,0.0141905,6067.9,17,78,633,5,72,4.28085e-07,1.23981e-05,0.00357283,0,0
S,1,0,0,DUALC2,0.0165163,4.65077e-06,3551.32,11,27,149,1,26,2.89667e-08,4.08526e-07,0.0010635,0,0
S,1,0,0,DUALC5,0.000856291,2.00427e-06,427.231,32,266,1383,1,265,9.89288e-07,6.41306e-10,0.00927342,0,0
S,1,0,0,DUALC8,0.788332,4.30562e-05,18308.6,18,89,384,1,88,4.67694e-07,8.29552e-07,0.00593413,0,0
S,0,4,0,EXDATA,84.881,0.598413,-56.9624,1,10,60,10,0,0.18868,0.0172831,22.3866,0,0
S,1,0,0,GENHS28,2.18931e-07,2.36128e-07,0.927174,5,10,0,2,0,7.42884e-07,2.77942e-07,8.5042e-05,0,0
S,1,0,0,GOULDQP2,3.70977e-06,0.0201317,0.000187985,18,88,131,42,0,7.05493e-07,3.49043e-09,0.0258085,0,0
S,1,0,0,GOULDQP3,2.98364e-06,1.44642e-06,2.06279,4990,49833,66810,25,0,4.84197e-07,1.6569e-05,7.30648,0,0
S,1,0,0,HS118,2.05102e-08,3.08508e-11,664.82,17,133,506,4,89,1.87441e-07,1.56736e-06,0.00125354,0,0
S,1,0,0,HS21,2.31591e-09,2.31684e-11,-99.96,5,7,0,1,6,6.71396e-08,1.31457e-15,4.2458e-05,0,0
S,1,0,0,HS268,1.70076e-06,2.96761,-1.12765e-06,27,235,83,1,234,7.86114e-07,7.93163e-07,0.00118671,0,0
S,1,0,0,HS35,5.37864e-07,4.84078e-06,0.111111,5,13,31,1,12,1.76659e-07,2.22516e-08,0.000102167,0,0
S,1,0,0,HS35MOD,4.93603e-07,1.97441e-06,0.25,6,32,80,1,31,2.00131e-07,1.33503e-07,0.000283875,0,0
S,1,0,0,HS51,2.60035e-06,2.92773e+09,2.60035e-06,9,10,0,1,0,3.33571e-07,4.04155e-13,5.7875e-05,0,0
S,1,0,0,HS52,5.32854e-06,1.00036e-06,5.32664,10,17,0,2,0,3.77008e-07,3.01023e-09,7.0833e-05,0,0
S,1,0,0,HS53,2.05954e-06,5.03182e-07,4.09302,8,13,0,2,0,2.02694e-07,8.95153e-08,5.5041e-05,0,0
S,1,0,0,HS76,3.84541e-07,8.21349e-08,-4.68182,5,11,32,1,10,2.28567e-07,8.97851e-14,0.000129375,0,0
S,1,0,0,HUES-MOD,226.127,6.49329e-06,3.48245e+07,1632,6839,544,1652,0,9.62096e-07,1.55684e-05,9.4832,492040,0
