System,agree,opt_status,diverged,name,abs_err,rel_err,obj_val,pmm_iter,ssn_iter,krylov_iter,fact,smw_count,pmm_tol_achieved,ssn_tol_achieved,solving_time_sec,linesearch_fail,krylov_fail
S,1,0,0,AUG2D,0.553114,3.27788e-07,1.68741e+06,15,148,7,12,0,1.28264e-07,2.38153e-09,0.29962,0,0
S,1,0,0,AUG2DC,0.765392,4.20922e-07,1.81837e+06,15,130,8,12,0,1.71364e-07,2.24407e-09,0.243798,0,0
S,1,0,0,AUG2DCQP,10.1987,1.56948e-06,6.49812e+06,28,420,1042,54,0,6.38747e-07,5.63877e-09,1.40679,0,0
S,1,0,0,AUG2DQP,7.98439,1.28016e-06,6.237e+06,28,420,926,59,0,5.18993e-07,5.52776e-09,1.43309,0,0
S,1,0,0,AUG3D,3.60537e-07,6.50709e-10,554.068,6,10,0,7,0,1.33024e-07,5.21764e-07,0.0185412,0,0
S,1,0,0,AUG3DC,8.48554e-05,1.10021e-07,771.262,5,7,0,6,0,6.54606e-07,2.4674e-06,0.0132281,0,0
S,1,0,0,AUG3DCQP,0.00211767,2.13182e-06,993.36,7,25,201,20,0,9.45133e-07,5.9531e-07,0.0480821,0,0
S,1,0,0,AUG3DQP,0.000360188,5.33424e-07,675.237,7,20,163,20,0,2.37772e-07,4.90546e-12,0.0541789,0,0
S,0,4,0,BOYD1,6.31759e+06,0.102334,-5.54176e+07,3,28,150,28,0,0.136438,2.24494e-07,117.229,0,0
S,0,4,0,BOYD2,30.7356,1.44592,51.9923,97,1584,3803,418,733,0.000101628,0.00213485,100.446,0,0
S,1,0,0,CONT-050,2.69879e-07,5.91341e-08,-4.56385,18,202,235,42,0,3.97669e-07,5.61044e-09,0.300804,0,0
S,1,0,0,CONT-100,2.29775e-05,4.94737e-06,-4.64437,20,272,334,77,0,9.24553e-07,7.45727e-08,3.60201,0,0
S,1,0,0,CONT-101,6.21474e-05,0.000317845,0.195589,86,1619,3757,218,0,9.89271e-07,1.56471e-08,11.9811,0,0
S,1,0,0,CONT-200,0.000301272,6.43073e-05,-4.68457,39,623,366,63,0,8.73953e-07,1.81296e-07,22.175,0,0
S,0,4,0,CONT-201,0.270706,1.40639,-0.0782224,25,378,7940,378,0,0.0385528,0.0452765,101.907,0,0
S,0,4,0,CONT-300,0.192112,1.00313,-0.000599316,12,170,4557,170,0,0.00503151,0.00549473,109.757,0,0
L,0,4,0,CVXQP1L,8.50092e+07,0.782019,2.36956e+07,23,376,24199,73,0,0.582516,0.0042898,103.802,0,12
S,0,4,0,CVXQP1M,31121.1,0.0286168,1.05639e+06,4243,84759,442509,139,0,0.00995994,0.000517525,100.015,0,0
S,1,0,0,CVXQP1S,0.0164409,1.41845e-06,11590.7,376,7161,10201,122,0,9.94982e-07,1.90384e-06,0.208906,0,0
L,0,4,0,CVXQP2L,6.32804e+07,0.773198,1.8562e+07,38,678,37135,102,0,0.514641,0.00510979,101.352,0,13
S,1,4,0,CVXQP2M,0.114164,1.39199e-07,820155,4440,76220,743852,4119,0,2.05256e-06,1.98822e-06,100.009,208795,0
S,1,0,0,CVXQP2S,0.00555713,6.84296e-07,8120.93,23,348,1461,30,0,5.85023e-07,3.00418e-06,0.0361831,0,0
