name,ssn_solved,ssn_time,ssn_iters,ssn_status,ssn_obj,qpalm_solved,qpalm_time,qpalm_iters,qpalm_status,qpalm_obj,osqp_solved,osqp_time,osqp_iters,osqp_status,osqp_obj
DUALC1,1,0.005439541302621365,201,0,6090.59218086182,1,0.0006188750267028809,23,1,6138.272441608012,1,0.003496832214295864,700,1,6155.206621109025
DUALC2,1,0.002013999968767166,83,0,3551.3578401426657,1,0.00037724990397691727,15,1,3550.8232574552844,1,0.0015851249918341637,275,1,3551.3114210176377
DUALC5,1,0.009044624865055084,325,0,427.23160822136254,1,0.0003436664119362831,8,1,426.5879814024128,1,0.0010475004091858864,75,1,427.2323132275329
DUALC8,1,0.0547967916354537,1226,0,18307.86936157344,1,0.000884457491338253,16,1,18304.442542577093,1,0.001209542155265808,75,1,18309.355283092387
EXDATA,0,24.963104958646,11,4,-56.96268172153677,1,5.530325790867209,260,1,-141.84343218931332,1,3.526585624553263,1150,1,-141.84342941699765
GENHS28,1,0.0007998747751116753,8,0,0.9271737824928327,1,9.966734796762466e-05,6,1,0.9271741307488796,1,0.0001850007101893425,50,1,0.9271736946246533
GOULDQP2,1,0.024519207887351513,161,0,0.00018807818122301652,1,0.0070342496037483215,39,1,0.00018426838465668575,1,0.03949945792555809,2175,1,0.00018427067682943185
GOULDQP3,1,0.01972087472677231,40,0,2.0627869645759347,1,0.00656508281826973,33,1,-29647.83721752834,1,0.0014642095193266869,50,1,-29647.837216027085
HS118,1,0.001211291179060936,143,0,664.8204500028901,1,0.00016691721975803375,31,1,664.8204414358344,1,0.0006946250796318054,675,1,664.8204396149034
HS21,1,6.591528654098511e-05,6,0,-99.9600000023202,1,0.0002143746241927147,7,1,0.03999999995026208,1,0.0003438331186771393,75,1,0.03999996951412155
HS268,1,0.0020108744502067566,573,0,-9.974392014555633e-07,1,4.2207539081573486e-05,7,1,-14462.99960512596,1,0.00020200014114379883,200,1,-14462.99981913051
HS35,1,0.0001232922077178955,11,0,0.11111090073524998,1,9.99579206109047e-05,7,1,-8.888888905998193,1,0.0003802906721830368,50,1,-8.888888888869706
HS35MOD,1,0.0002915840595960617,37,0,0.25000036292805383,1,4.9083493649959564e-05,5,1,-8.749997346908247,1,0.00015900004655122757,50,1,-8.750000000693987
HS51,1,0.00014483369886875153,10,0,2.600349126247181e-06,1,4.712585359811783e-05,1,1,-5.999999999999967,1,0.0001538330689072609,50,1,-6.000000000000002
HS52,1,0.00010637473315000534,15,0,5.326641039541959,1,3.5082921385765076e-05,6,1,-0.6733533767373755,1,0.0001472095027565956,50,1,-0.673352435524134
HS53,1,7.874984294176102e-05,10,0,4.093013859701826,1,3.404170274734497e-05,6,1,-1.9069769803178196,1,0.00013254210352897644,25,1,-1.906974138520308
HS76,1,0.00015420839190483093,10,0,-4.681818529351088,1,3.974977880716324e-05,11,1,-4.6818181901781415,1,0.0001388341188430786,50,1,-4.681817614451218
HUES-MOD,0,10.005817749537528,8235,4,34824463.87334521,1,0.025333416648209095,20,1,34824463.77527447,0,0.11314333323389292,500,3,1e+30
HUESTIS,1,0.02517958264797926,13,0,348244615064.4884,1,0.0416716244071722,44,1,348244638718.7173,0,0.021363042294979095,75,3,1e+30
KSIP,1,0.2014879174530506,260,0,0.5757962952779755,1,0.005001083016395569,31,1,0.575797289323914,1,0.38464008271694183,15625,1,0.575796617447379
LASER,1,0.05638445820659399,84,0,2409601.3103326294,1,0.021726874634623528,68,1,2409601.325399873,1,0.0054536247625947,125,1,2409601.0912937336
LISWET1,1,0.9964778749272227,304,0,25.003173188473284,1,4.345210832543671,1708,1,-2500.1553386984506,0,10.00123979151249,30953,2,-2500.4078463747906
LISWET10,1,0.9508614996448159,298,0,25.00189465998983,1,0.6011447906494141,209,1,-2500.9475559784087,0,10.001359708607197,30707,2,-2500.948198332258
LISWET11,1,0.8717086249962449,285,0,24.999293637636583,1,0.42909983452409506,147,1,-2500.749545531532,0,10.001282375305891,30708,2,-2500.75080361641
LISWET12,1,0.7556379586458206,262,0,24.998682747530438,1,4.205475459806621,1701,1,-2474.07076413204,0,10.001142041757703,30944,2,-2500.75143109726
LISWET2,1,0.9109142916277051,288,0,24.99743972561805,1,0.45692887529730797,159,1,-1666.9921263687343,0,10.001392000354826,31007,2,-1666.9926718174909
LISWET3,1,0.8836399167776108,284,0,25.000721339569964,1,0.4509003749117255,158,1,-1000.258856440592,0,10.002322666347027,30636,2,-1000.2593942682497
LISWET4,1,0.9423030829057097,291,0,24.999606173764846,1,0.4333843747153878,153,1,-714.5159808836387,0,10.0011779172346,30888,2,-714.5165073594022
LISWET5,1,0.9035217501223087,292,0,25.033748078920325,1,0.3844557497650385,126,1,-15976.16589247832,1,8.338743249885738,25750,1,-15976.166328696543
LISWET6,1,0.9267576243728399,289,0,24.995204765637936,1,0.4827602505683899,168,1,-2162.224350426666,0,10.000817166641355,31000,2,-2162.2248858955304
LISWET7,1,0.9503132505342364,297,0,25.002254566994452,1,0.5717991665005684,199,1,-2500.2572754359853,0,10.001274292357266,30900,2,-2500.257868680715
LISWET8,1,0.9164684591814876,294,0,25.00221050179516,1,0.45950495917350054,157,1,-2500.257240275201,0,10.001098708249629,30960,2,-2500.257914475534
LISWET9,1,0.8708213344216347,286,0,25.00176322882635,1,4.303988458588719,1757,1,-2457.538346494665,0,10.001135083846748,30558,2,-2500.258365334913
LOTSCHD,1,0.00021575018763542175,18,0,2398.4107153191767,1,0.00015291571617126465,28,1,2398.4157529392673,1,0.00023579224944114685,175,1,2398.4143264024315
MOSARQP1,1,0.06677162554115057,48,0,-952.8754458021835,1,0.013681082986295223,32,1,-952.8754420096203,1,0.040762958116829395,575,1,-952.8754444195737
MOSARQP2,1,0.02299049962311983,30,0,-1597.482275624454,1,0.007016375660896301,26,1,-1597.4821192242548,1,0.012409042567014694,225,1,-1597.48212021698
POWELL20,1,4.170913749374449,1650,0,46115469615.61545,0,10.002569500356913,7937,-5,47764095382.14477,0,10.002815292216837,30361,8,44343599891.785515
PRIMAL1,1,0.004647166468203068,10,0,-0.035012988931080354,1,0.003503291867673397,20,1,-0.03501296589708461,1,0.003405124880373478,75,1,-0.03501296490144681
PRIMAL2,1,0.00905983243137598,13,0,-0.033733681240146356,1,0.006602375768125057,24,1,-0.03373366688588175,1,0.003471542149782181,50,1,-0.03373367611583799
PRIMAL3,1,0.028155957348644733,24,0,-0.13575584979535021,1,0.019883042201399803,40,1,-0.13575583686436157,1,0.010683584026992321,75,1,-0.13575584029297386
PRIMAL4,1,0.022265290841460228,28,0,-0.7460908209424775,1,0.019259290769696236,40,1,-0.7460908418956492,1,0.01393983419984579,125,1,-0.7460908446474571
PRIMALC1,1,0.006995249539613724,132,0,-6155.251664754258,1,0.0006802091374993324,9,1,-6154.912184040492,0,10.000395249575377,1046872,8,-39193.97039495031
PRIMALC2,1,0.004389166831970215,155,0,-3551.3134703155692,1,0.00042949989438056946,9,1,-3550.8293719299945,0,10.000282290391624,1194222,8,-8387518.408618232
PRIMALC5,1,0.00795470830053091,139,0,-427.2330521622605,1,0.0005664592608809471,8,1,-427.17487998058493,1,3.230315917171538,275700,1,-427.23264200284245
PRIMALC8,1,0.01174429152160883,98,0,-18309.429988967502,1,0.0012565003708004951,10,1,-18307.533508730437,0,10.000289416871965,472985,8,-548963.9980887958
Q25FV47,0,10.398964333347976,451,4,13758565.700571023,1,2.0217025419697165,1025,1,13744444.700920153,0,10.001066541299224,45042,8,13744179.221564097
QADLITTL,1,0.013814624398946762,186,0,480313.65538035415,1,0.002147541381418705,95,1,480318.54830195516,1,0.006356832571327686,2300,1,480319.2200923401
QAFIRO,1,0.0027303751558065414,134,0,-1.5907816584325594,1,0.00027479231357574463,30,1,-1.5908249185671253,1,0.0003283331170678139,200,1,-1.590778705452883
QBANDM,1,0.43651704117655754,640,0,16352.342096566479,1,0.038781583309173584,272,1,16352.341088072659,1,0.34632545802742243,19975,1,16352.342904581357
QBEACONF,1,0.30966354068368673,4325,0,164712.88471309366,1,0.007968584075570107,75,1,164712.06003456528,1,0.045812541618943214,3450,1,164712.7120890567
QBORE3D,1,0.3728395001962781,4370,0,3107.874813257562,1,0.009754417464137077,113,1,3100.19301612506,0,10.000239125452936,985980,8,3101.633034399511
QBRANDY,1,0.24157008342444897,335,0,28375.11568822856,1,0.02601937483996153,285,1,28374.63638460621,1,0.46721425000578165,38875,1,28375.087710661508
QCAPRI,1,1.0478881662711501,1282,0,66775017.5603026,1,0.06877637468278408,572,1,66774754.19874133,0,10.00027091614902,663833,8,66783718.36582258
QE226,1,0.35548833291977644,400,0,212.65343490818347,1,0.026829292066395283,239,1,205.54001879393977,0,10.00116187427193,590224,8,205.55446231153016
QETAMACR,1,0.7323967507109046,848,0,86759.82108915641,1,0.14964079204946756,226,1,86759.50707193787,1,7.763727125711739,79550,1,86760.19689898615
QFFFFF80,1,4.671517583541572,2133,0,873156.169285167,1,0.10947604198008776,266,1,873049.7026772605,0,10.000310917384923,167665,8,873174.4276037074
QFORPLAN,1,0.6526024164631963,963,0,7456631520.438135,1,0.05910287518054247,428,1,7456610121.557367,0,10.001133209094405,582661,8,7456435411.77931
QGFRDXPN,1,0.4382672505453229,407,0,100790585233.1304,1,0.0670193750411272,288,1,100790586109.21646,0,10.00113658234477,425562,8,100790584482.48639
QGROW15,0,10.000838999636471,96070,4,-101691810.49309817,1,0.10324758384376764,482,1,-101693645.05847943,0,10.001225625164807,321628,8,-101694199.96975881
QGROW22,0,10.000901916064322,59122,4,-149626329.152986,1,0.21345333382487297,681,1,-149628984.6821781,0,10.000313417054713,216479,8,-149601585.2949425
QGROW7,0,10.000331333838403,226553,4,-42797854.40339429,1,0.011274166405200958,108,1,-42798691.57210706,1,4.090553750284016,287975,1,-42798690.134863466
QISRAEL,1,0.058586458675563335,223,0,25348144.86796659,1,0.005197458900511265,97,1,25347835.380718473,1,1.016991250216961,112725,1,25347838.300993018
QPCBLEND,1,0.005786249414086342,76,0,-0.007845904083013123,1,0.0011802082881331444,49,1,-0.007844866628003965,1,0.006995624862611294,1950,1,-0.007843196016759858
QPCBOEI1,1,0.03006770834326744,222,0,11503764.827864092,1,0.014129542745649815,102,1,11503910.679773314,0,10.000708708539605,491899,8,11503914.009768102
QPCBOEI2,1,0.04220479167997837,1458,0,8171951.636504592,0,0.004634374752640724,109,-3,0.0,0,10.000271250493824,1582295,8,8171672.812161202
QPCSTAIR,1,0.12728995736688375,277,0,6204371.830117617,1,0.03052179142832756,181,1,6204387.476040235,1,0.4951315000653267,19025,1,6204387.476082068
QPILOTNO,0,10.04957583360374,1829,4,4731086.749502648,1,0.9292787499725819,774,1,4728586.6461463515,0,10.000461417250335,72460,8,4726266.753280341
QPTEST,1,0.00013141706585884094,9,0,4.371909029261011,1,6.970856338739395e-05,7,1,4.371886847690245,1,0.00016991514712572098,75,1,4.371875000034403
QRECIPE,1,0.0035632075741887093,63,0,-266.61600163216656,1,0.0010626660659909248,25,1,-266.6159285066268,1,0.0017675003036856651,300,1,-266.61599261419036
QSC205,1,0.007750207558274269,44,0,-0.005814166219132607,1,0.0019672084599733353,34,1,-0.00581484635058647,1,0.0016046250239014626,200,1,-0.0058140237176510364
QSCAGR25,1,0.1822817912325263,320,0,201737938.623084,1,0.03468245733529329,277,1,201737941.33913258,1,0.2866040002554655,21850,1,201738264.2777991
QSCAGR7,1,0.016799124889075756,213,0,26865994.019099914,1,0.004567000083625317,132,1,26865927.951936785,0,10.000495791435242,2913500,8,26866035.099308316
QSCFXM1,1,0.7299872078001499,767,0,16882880.663936514,1,0.04075754154473543,258,1,16882688.43437653,0,10.000242416746914,554873,8,16882691.943340655
QSCFXM2,1,1.8087840834632516,895,0,27776358.129803184,1,0.1241084998473525,378,1,27776425.100651115,0,10.000305959023535,266686,8,27776164.445317477
QSCFXM3,1,3.205233915708959,1104,0,30816530.827585302,1,0.22226570826023817,470,1,30816493.04110246,0,10.000570417381823,175385,8,30816354.777558114
QSCORPIO,1,0.10375237558037043,339,0,1880.5095526080165,0,0.008189249783754349,75,-3,0.0,0,10.000514457933605,955666,8,1880.257683496134
QSCRS8,1,1.6898692082613707,1263,0,904.5618880364391,1,0.07415212504565716,270,1,904.5602850558504,1,4.684996999800205,158175,1,904.5657725260388
QSCSD1,1,0.04814395774155855,91,0,8.66666859916288,1,0.014695375226438046,99,1,8.666665230088045,1,0.02712170872837305,1575,1,8.66666556102771
QSCSD6,0,10.007514165714383,34963,4,50.808213900333385,1,0.06604141741991043,243,1,50.80822113364923,1,0.4942810833454132,15675,1,50.80821380503227
QSCSD8,1,0.918510832823813,228,0,940.7632373324561,1,0.20677583385258913,339,1,940.7635540182777,1,0.10539408307522535,1550,1,940.7629281336145
QSCTAP1,1,0.2148838322609663,379,0,1415.8611112511076,1,0.028386833146214485,239,1,1415.861124962817,0,10.000299042090774,753862,8,1409.918527708886
QSCTAP2,1,0.20229437481611967,73,0,1735.0264962110252,1,0.07780566718429327,143,1,1735.0261569985635,0,10.000326916575432,154650,8,1735.2901902367623
QSCTAP3,1,0.3743279166519642,94,0,1438.75453663598,1,0.10944091714918613,139,1,1438.7545745753218,0,10.00047754123807,122808,8,1438.6858606962448
QSEBA,1,1.8508513756096363,286,0,81481781.19231935,1,0.02961895801126957,128,1,81480256.47216193,1,6.321728750132024,241875,1,81481644.97525421
QSHARE1B,1,2.778936166316271,97857,0,720121.2733545139,1,0.022292290814220905,423,1,720078.2814725242,1,0.6970597505569458,99700,1,720090.2644355464
QSHARE2B,1,0.017210540361702442,371,0,11703.676644481982,1,0.004252457991242409,153,1,11703.660116057361,0,10.000522916205227,2609229,8,11703.830287283648
QSHELL,0,10.192365334369242,1021,4,1572624278983.7686,1,0.4732176251709461,386,1,1572636841659.7815,1,0.9213345004245639,6800,1,1572637324312.4363
QSHIP04L,1,1.7855662498623133,1243,0,2420015.534007307,1,0.14626058284193277,364,1,2420014.8340989184,1,0.2537872912362218,5525,1,2420015.7196363537
QSHIP04S,1,0.9542879583314061,848,0,2424993.673005093,1,0.09519887436181307,328,1,2424993.554990882,1,0.0803303336724639,2550,1,2424994.394322844
QSHIP08L,0,10.011022040620446,845,4,2376040.5838042293,1,0.8267695000395179,369,1,2376040.636811156,1,2.7435849588364363,8500,1,2376040.8346574446
QSHIP08S,1,3.111053499393165,765,0,2385728.8515525907,1,0.23203624971210957,292,1,2385728.4352404317,1,0.4578302903100848,4200,1,2385727.988467625
QSHIP12L,0,10.032181874848902,576,4,2036261.1987224882,1,1.6060789162293077,454,1,3018876.5267719775,1,1.450509624555707,2725,1,3018876.3882172466
QSHIP12S,1,5.144870207644999,955,0,3056962.2491614646,1,0.3359550414606929,368,1,3056961.570086856,1,0.26323383301496506,2050,1,3056962.0523159727
QSIERRA,1,0.6756937904283404,308,0,23750458.18203442,1,0.14982520882040262,371,1,23750486.066666275,1,0.5841676667332649,9375,1,23750677.842889067
QSTAIR,1,0.6445258324965835,679,0,7985452.748046074,1,0.06752745900303125,297,1,7985452.718992157,0,10.000315207988024,324691,8,7985452.756270452
QSTANDAT,1,0.16572358272969723,249,0,6411.834672549994,1,0.008914291858673096,36,1,6411.832555866471,1,0.21672149933874607,8325,1,6411.849765518491
S268,1,0.002159624360501766,573,0,-9.974392014555633e-07,1,9.166635572910309e-05,7,1,-14462.99960512596,1,0.00024633295834064484,200,1,-14462.99981913051
STADAT1,0,10.016806917265058,6376,4,-1585355.4326373467,1,0.9133074162527919,1104,1,-28526860.722362,0,10.000549541786313,114742,8,-28708331.995698567
STADAT2,0,10.015761666931212,8120,4,-0.40814408416201675,1,0.314735958352685,447,1,-32.62666092617278,0,10.000586458481848,114813,8,-35.48297927708704
STADAT3,0,10.011428750120103,4267,4,-0.05680800773782472,1,0.9436215423047543,616,1,-35.779460263322335,0,10.000892416574061,57469,8,-39.00903313193066
STCQP1,0,13.630729334428906,11,4,126708.62019147897,1,0.13237162493169308,47,1,155143.55088111933,1,0.027955083176493645,75,1,155143.55470415507
STCQP2,0,10.777581042610109,152,4,22220.60276586782,1,0.2285234583541751,40,1,22327.31294054062,1,0.05181920900940895,75,1,22327.313272417334
TAME,1,8.508283644914627e-05,4,0,2.5000162330878065e-11,1,6.916746497154236e-05,4,1,2.6937728588081415e-24,1,0.00015929155051708221,50,1,2.4651903288156624e-32
UBH1,0,10.004680917598307,2771,4,4.558535031371399,1,0.549906624481082,200,1,1.6168367627172242,0,10.00183283444494,20120,8,1.1163830472363032
VALUES,1,0.009058083407580853,53,0,-1.3113274834099327,1,0.0036127502098679543,38,1,-1.3966207845262746,1,0.00977129116654396,975,1,-1.3966225798117733
YAO,1,0.4027281254529953,450,0,9.668385522410745,1,2.245654665865004,5734,1,-167.1496076128745,0,10.000410250388086,149487,8,-265.52941034603674
ZECEVIC2,1,8.054077625274658e-05,7,0,-4.124999966981293,1,7.995776832103729e-05,5,1,-4.125000000185003,1,0.0001750001683831215,100,1,-4.124999965783571
