System,agree,opt_status,diverged,name,abs_err,rel_err,obj_val,PMM_iter,SSN_iter,Krylov_iter,fact,smw_count,PMM_tol_achieved,SSN_tol_achieved,solving_time_sec,linesearch_fail,Krylov_fail
S,1,0,0,AUG2D,2.69334,1.59613e-06,1.68741e+06,28,133,20,5,0,6.70771e-07,2.5611e-10,0.344926,0,0
S,1,0,0,AUG2DC,2.62076,1.44127e-06,1.81837e+06,29,51,19,5,0,6.0633e-07,2.47854e-10,0.172319,0,0
S,1,0,0,AUG2DCQP,14.6552,2.2553e-06,6.49812e+06,59,725,1876,66,0,9.19525e-07,2.16321e-09,2.66321,0,0
S,1,0,0,AUG2DQP,14.9094,2.39047e-06,6.237e+06,57,695,1586,57,0,9.73357e-07,1.98187e-09,2.38402,0,0
S,1,0,0,AUG3D,0.000244337,4.40988e-07,554.068,7,8,0,1,0,3.57895e-07,5.90861e-14,0.00580208,0,0
S,1,0,0,AUG3DC,8.19857e-06,1.06301e-08,771.262,6,7,0,1,0,4.05473e-07,3.86802e-14,0.00487908,0,0
S,1,0,0,AUG3DCQP,0.00187605,1.88859e-06,993.36,28,37,420,13,0,8.38306e-07,2.34834e-13,0.0500896,0,0
S,1,0,0,AUG3DQP,0.00133324,1.97447e-06,675.236,25,36,384,21,0,8.78328e-07,2.56006e-13,0.0597767,0,0
S,1,0,0,BOYD1,4.68583,7.5902e-08,-6.17352e+07,38821,224601,47351,14489,0,9.5422e-07,1.46887e-06,3128.87,232470,0
L,0,4,0,BOYD2,31.5433,1.48392,52.8001,352,5584,11,3954,0,0.000675137,0.00502705,3633.01,0,1
S,1,0,0,CONT-050,9.01979e-07,1.97636e-07,-4.56385,26,165,318,53,0,6.87388e-07,1.03623e-09,0.35308,0,0
S,1,0,0,CONT-100,1.99969e-05,4.30559e-06,-4.64438,30,269,261,39,0,8.55775e-07,1.34422e-09,2.23522,0,0
S,1,0,0,CONT-101,5.84838e-05,0.000299108,0.195586,90,427,5249,254,0,9.82463e-07,2.62525e-07,11.7447,0,0
S,1,0,0,CONT-200,0.000402305,8.58731e-05,-4.68447,59,92,131,23,0,9.83633e-07,1.4561e-07,6.625,0,0
S,1,0,0,CONT-201,0.000761073,0.00395397,0.193244,179,740,10532,457,0,9.92309e-07,2.94973e-07,133.676,0,0
S,1,0,0,CONT-300,0.0031206,0.0162945,0.194633,198,839,15574,651,0,9.98522e-07,4.15719e-07,2292.12,0,0
L,0,4,1,CVXQP1L,6.10846e+08,5.61931,7.1955e+08,352,2160,500,1237,0,1.00191,0.01885,3605.51,37731,1
S,0,4,0,CVXQP1M,12638.7,0.0116216,1.07487e+06,33596,123220,3844666,1274,0,0.00342589,0.00175256,3600.11,4972695,0
S,1,0,0,CVXQP1S,0.0218818,1.88787e-06,11590.7,50,561,3237,77,0,7.02466e-07,0.000107762,0.0737474,70,0
L,0,4,0,CVXQP2L,1.77047e+07,0.216327,9.95472e+07,816,2731,500,1728,0,0.86352,0.00937495,3603.15,107166,1
S,1,0,0,CVXQP2M,0.0550996,6.71819e-08,820155,25051,479753,1976401,16281,0,9.99982e-07,1.40261e-06,1537.63,42966,0
S,1,0,0,CVXQP2S,0.00906071,1.11572e-06,8120.93,93,1148,14177,69,0,9.60438e-07,1.22079e-07,0.115973,0,0
L,0,4,0,CVXQP3L,2.10792e+08,1.82171,3.26503e+08,111,562,500,324,0,0.491182,0.0146352,3947.45,3737,1
S,0,4,0,CVXQP3M,240490,0.176464,1.12234e+06,14837,39443,1549706,386,0,0.0111431,0.00635544,3600.26,368692,0
S,1,0,0,CVXQP3S,0.0119092,9.97132e-07,11943.4,16798,183445,1036245,5914,0,9.99889e-07,2.40717e-06,22.7704,67039,0
S,1,0,0,DPKLO1,1.28627e-08,3.47549e-08,0.370096,9,19,0,2,0,1.91567e-07,1.77512e-07,0.000779916,0,0
S,1,0,0,DTOC3,0.0239185,0.000101667,235.286,406,7403,15502,404,0,5.49699e-07,1.57132e-05,14.4688,0,0
S,1,0,0,DUAL1,8.85425e-08,2.52885e-06,0.0350129,14,19,286,10,0,6.14239e-07,3.07026e-12,0.00903213,0,0
S,1,0,0,DUAL2,4.33645e-08,1.2855e-06,0.0337336,12,35,197,4,0,9.80754e-07,4.39323e-09,0.00538288,0,0
S,1,0,0,DUAL3,1.478e-07,1.08872e-06,0.135756,40,43,600,9,0,9.09127e-07,4.59448e-11,0.019939,0,0
S,1,0,0,DUAL4,1.06706e-06,1.43021e-06,0.74609,59,165,1899,6,0,9.04369e-07,5.87078e-10,0.0235604,0,0
S,0,0,0,DUALC1,71.1763,0.0115635,6084.07,23,228,869,52,0,3.48941e-07,6.46591e-05,0.00618225,0,0
S,1,0,0,DUALC2,0.0206322,5.80973e-06,3551.33,11,50,129,22,0,3.6222e-08,7.16741e-07,0.00141229,0,0
S,1,0,0,DUALC5,0.000856293,2.00428e-06,427.231,32,298,900,3,0,9.8929e-07,6.45486e-10,0.00833375,0,0
S,1,0,0,DUALC8,1.49287,8.1536e-05,18307.9,72,1179,3575,40,0,8.85794e-07,2.39433e-08,0.0544141,0,0
S,1,0,0,EXDATA,3.61215e-07,2.54657e-09,-141.843,49,710,1470,290,0,9.52377e-07,1.40451e-07,737.147,0,0
