System,agree,opt_status,diverged,name,abs_err,rel_err,obj_val,PMM_iter,SSN_iter,Krylov_iter,fact,smw_count,PMM_tol_achieved,SSN_tol_achieved,solving_time_sec,linesearch_fail,Krylov_fail
S,1,0,0,AUG2D,1.098,6.50703e-07,1.68741e+06,13,27,12,6,0,2.66585e-07,3.35968e-08,0.108902,0,0
S,1,0,0,AUG2DC,1.61502,8.88171e-07,1.81837e+06,13,17,7,6,0,3.70521e-07,1.41833e-09,0.0814847,0,0
S,1,0,0,AUG2DCQP,10.3671,1.59539e-06,6.49812e+06,26,55,894,38,0,6.49354e-07,1.24423e-08,0.840509,0,0
S,1,0,0,AUG2DQP,15.1738,2.43286e-06,6.237e+06,25,46,604,30,0,9.90803e-07,1.18701e-08,0.620024,0,0
S,1,0,0,AUG3D,0.000650171,1.17345e-06,554.067,7,8,0,1,0,6.52779e-07,6.43596e-14,0.00572475,0,0
S,1,0,0,AUG3DC,0.00122754,1.5916e-06,771.261,8,9,0,1,0,9.40057e-07,4.72622e-14,0.00602692,0,0
S,1,0,0,AUG3DCQP,0.00167518,1.68637e-06,993.36,29,39,430,13,0,7.48379e-07,2.05416e-13,0.0501938,0,0
S,1,0,0,AUG3DQP,0.00124358,1.84169e-06,675.236,26,39,415,22,0,8.16065e-07,2.33236e-13,0.0648812,0,0
S,0,4,0,BOYD1,4.4052e+06,0.0713563,-5.733e+07,32,295,495,295,0,0.998849,609584,10.2549,0,0
L,0,4,0,BOYD2,0.799247,0.0375997,22.056,1,10,11,10,0,0.800879,440.639,33.3202,0,1
S,1,0,0,CONT-050,1.84513e-06,4.04293e-07,-4.56385,584,618,738,44,0,9.92018e-07,6.87031e-09,0.684168,0,0
S,1,4,0,CONT-100,4.9382e-05,1.06326e-05,-4.64435,1660,1713,1867,63,0,1.35005e-06,8.85016e-09,10.0005,0,0
S,0,4,0,CONT-101,0.108677,0.555817,0.304205,603,745,4480,159,0,4.03978e-05,1.4876e-08,10.0007,0,0
S,0,4,0,CONT-200,3.7785,0.806532,-0.906373,9,43,156,42,0,0.00545047,1.23778e-06,10.797,0,0
S,0,4,0,CONT-201,0.192969,1.00252,-0.00048593,6,51,1609,51,0,0.0098976,0.0106113,10.5556,0,0
S,0,4,0,CONT-300,0.191628,1.00061,-0.000116023,4,32,974,32,0,0.0185974,0.0192081,14.1321,0,0
L,0,4,0,CVXQP1L,1.08701e+08,0.999964,3939.02,1,4,500,5,0,0.831549,1.20842e-08,11.0329,0,1
S,1,4,0,CVXQP1M,6475.05,0.00595401,1.08104e+06,46,339,5413,105,0,0.00145392,0.169911,10.0221,110,0
S,1,0,0,CVXQP1S,0.00888394,7.6647e-07,11590.7,27,123,1337,34,0,5.40978e-07,7.07728e-06,0.0301723,0,0
L,0,4,0,CVXQP2L,8.18266e+07,0.999806,15904.1,2,8,500,9,0,0.877234,1.18003e-07,15.4273,0,1
S,1,4,0,CVXQP2M,0.00101577,1.23851e-09,820155,874,8556,7982,94,0,1.44223e-05,0.0426553,10.0044,8884,0
S,1,0,0,CVXQP2S,0.00234273,2.8848e-07,8120.94,21,50,1474,26,0,2.40348e-07,4.24101e-07,0.0129573,0,0
L,0,4,0,CVXQP3L,1.15705e+08,0.999948,5998.81,1,4,500,5,0,0.844889,2.58596e-08,11.3403,0,1
S,0,4,0,CVXQP3M,261969,0.192224,1.10086e+06,25,143,6204,64,0,0.0176216,0.062635,10.0322,0,0
S,1,0,0,CVXQP3S,0.00471883,3.95098e-07,11943.4,27,135,1443,45,0,8.78849e-07,0.000253466,0.0472248,0,0
S,1,0,0,DPKLO1,1.59779e-06,4.31723e-06,0.370095,6,13,0,2,0,4.01215e-07,1.01477e-07,0.000665833,0,0
S,0,4,0,DTOC3,8.1102,0.034473,227.152,346,3451,13809,13,0,0.72201,10328.3,10.008,0,0
S,1,0,0,DUAL1,9.64565e-08,2.75488e-06,0.0350129,14,20,292,10,0,6.65011e-07,6.2246e-12,0.0114107,0,0
S,1,0,0,DUAL2,2.7152e-08,8.04894e-07,0.0337336,13,50,257,4,0,6.16536e-07,3.06912e-09,0.00699092,0,0
