System,agree,opt_status,diverged,name,abs_err,rel_err,obj_val,PMM_iter,SSN_iter,PMM_tol_achieved,SSN_tol_achieved,solving_time_sec
K,0,2,1,DUALC1,757886,123.128,-751731,137,4004,1.41948,9.30794e+06,2.32687
K,1,0,0,PRIMALC1,11.1444,0.00181055,-6144.11,54,591,8.21429e-05,4.02523e-05,1.0266
S,1,2,1,QADLITTL,1653.28,0.00344204,478666,133,4020,27.0136,66120.5,3.79293
S,1,2,1,QPCBLEND,5.21518e-05,0.00664986,-0.00779039,150,4010,43.6429,438.233,2.65731
K,0,2,1,QPCBOEI2,668796,0.0818403,7.50317e+06,133,4020,10190.9,172508,4.80894
S,0,2,1,QSCAGR7,1.92013e+06,0.0714708,2.49458e+07,137,4026,9022.02,5.59076e+06,3.96335
S,1,0,0,S268,0.000138649,241.925,-0.000138076,5,42,7.9106e-05,1.65872e-05,0.006657

K,0,2,1,QSCAGR7,1.92013e+06,0.0714708,2.49458e+07,137,4026,9022.02,5.59076e+06,7.78038

K,0,2,1,QSCAGR7,1.71494e+06,0.0638334,2.5151e+07,137,4026,3053.26,2.237e+06,7.62515

K,0,2,1,QSCAGR7,1.67441e+06,0.0623245,2.51915e+07,137,4026,3457.29,2.22066e+06,7.70784

K,0,2,1,QSCAGR7,1.88469e+06,0.0701516,2.49813e+07,135,4003,785.537,3.10638e+06,7.51156

K,0,2,1,QSCAGR7,1.70711e+06,0.0635419,2.51588e+07,137,4022,5659.78,3.44128e+06,7.60963

K,0,2,1,QSCAGR7,2.41108e+06,0.0897449,2.44549e+07,136,4015,2414.55,3.78341e+06,7.67191

K,0,2,1,QSCAGR7,4.2423e+06,0.157906,2.26237e+07,137,4009,104.78,79.5865,7.80581

K,0,2,1,QSCAGR7,4.21774e+06,0.156992,2.26482e+07,137,4013,113.62,90.5153,8.88941

K,0,2,1,QSCAGR7,4.22483e+06,0.157256,2.26411e+07,136,4003,113.143,89.7208,8.19681

K,0,2,1,QSCAGR7,2.47295e+06,0.0920479,2.4393e+07,136,4014,13.918,3.34449,7.54456

K,0,2,1,QSCAGR7,3.46734e+06,0.129061,2.33986e+07,136,4003,20.5515,3.34187,7.65643

K,0,2,1,QSCAGR7,3.53152e+06,0.131449,2.33344e+07,136,4017,19.5692,2.91019,7.62299

K,0,2,1,QSCAGR7,3.53152e+06,0.131449,2.33344e+07,136,4017,19.5692,2.91019,7.4951

K,0,2,1,QSCAGR7,3.40957e+06,0.126911,2.34564e+07,136,4017,22.2007,2.57427,7.54468

K,0,2,1,QSCAGR7,4.15045e+06,0.154488,2.27155e+07,136,4017,35.0738,116.485,7.48279

K,0,2,1,QSCAGR7,3.44624e+06,0.128275,2.34197e+07,136,4017,19.3606,1.40002,7.43196

K,0,2,1,QSCAGR7,4.18215e+06,0.155667,2.26838e+07,141,4010,24.7728,0.000708453,9.44323

K,0,2,1,QSCAGR7,3.44624e+06,0.128275,2.34197e+07,136,4017,19.3606,1.40002,7.58981

K,0,2,1,QSCAGR7,4.17128e+06,0.155263,2.26947e+07,154,4029,25.0314,0.00951609,7.6536

K,0,2,1,QSCAGR7,3.44624e+06,0.128275,2.34197e+07,136,4017,19.3606,1.40002,7.41673

K,0,2,1,QSCAGR7,3.53152e+06,0.131449,2.33344e+07,136,4017,19.5692,2.91019,7.50884

K,0,2,1,QSCAGR7,4.18215e+06,0.155667,2.26838e+07,141,4010,24.7728,0.000708453,9.36569

K,0,2,1,QSCAGR7,4.196e+06,0.156183,2.267e+07,145,4010,53.5406,35.48,7.7758

K,0,2,1,QSCAGR7,4.16402e+06,0.154992,2.27019e+07,149,4001,25.1087,0.000868644,7.70303

K,0,2,1,QSCAGR7,4.17183e+06,0.155283,2.26941e+07,353,10004,24.0754,0.000710945,18.6528

K,0,2,1,QSCAGR7,4.30806e+06,0.160354,2.25579e+07,340,10021,26.0729,0.0765185,18.5849

K,0,2,1,QSCAGR7,2.56551e+06,0.0954931,2.43004e+07,135,4004,14.3407,3.86867,7.87249

K,0,2,1,QSCAGR7,2.46721e+06,0.0918339,2.43987e+07,137,4028,15.177,3.02264,7.70619

K,0,2,1,QSCAGR7,2.73387e+06,0.10176,2.41321e+07,137,4024,17.3567,3.50075,7.62188

K,1,0,0,S268,9.06158e-05,158.113,-9.00427e-05,4,45,5.36738e-05,1.35616e-05,0.0111652

K,1,2,0,QADLITTL,1216.91,0.00253355,479102,138,4019,0.144658,7.09623,5.83232

K,1,2,0,QADLITTL,3774.17,0.00785763,476545,133,4020,0.244848,0.198741,5.9514

K,1,2,0,QADLITTL,3776.11,0.00786167,476543,133,4020,0.243961,0.197695,6.04082

K,1,2,0,QADLITTL,4393.63,0.00914733,475925,136,4013,0.319678,0.160793,5.85093

K,1,2,0,QADLITTL,3780.79,0.00787141,476538,133,4020,0.24402,0.201585,5.85528

K,1,0,0,AUG2D,390.46,0.000231396,1.68702e+06,71,124,9.89639e-05,1.49414e-08,21.0992
S,1,0,0,CONT-050,0.000209636,4.59341e-05,-4.56364,21,84,1.96762e-05,5.90269e-07,5.10911
K,0,2,1,DUALC1,3.37018e+06,547.53,-3.36403e+06,138,4008,3.1992,10.1166,2.84348
K,1,0,0,PRIMALC1,8.14086,0.00132259,-6163.39,72,1026,9.18795e-05,0.000151201,1.15412
S,1,2,0,QADLITTL,3780.79,0.00787141,476538,133,4020,0.24402,0.201223,6.06437
S,1,2,0,QPCBLEND,0.000513516,0.0654782,-0.00835606,146,4013,0.000180114,0.00114248,3.32941
K,0,2,1,QPCBOEI2,1.02334e+06,0.125226,7.14862e+06,133,4020,2.78726,0.0242987,4.67836
S,0,2,1,QSCAGR7,2.4966e+06,0.092928,2.43693e+07,136,4016,13.9938,4.2547,3.68685
S,1,0,0,S268,0.000103682,180.911,-0.000103108,4,39,7.7076e-05,5.70816e-06,0.0063826

K,1,2,0,QPCBLEND,0.000513516,0.0654782,-0.00835606,146,4013,0.000180114,0.00114248,3.68524

K,1,2,0,QPCBLEND,0.000512163,0.0653057,-0.0083547,144,4012,0.000179974,0.00114108,3.63645

K,1,0,0,QPCBLEND,0.00149264,0.190327,-0.00933518,79,2116,9.80053e-05,0.000536753,1.79411

K,1,2,0,QPCBLEND,0.000512163,0.0653057,-0.0083547,144,4010,0.000179974,0.00114108,3.63234

K,1,0,0,QPCBLEND,0.00149264,0.190327,-0.00933518,79,2116,9.80053e-05,0.000536753,1.77323

K,1,2,0,QADLITTL,3780.79,0.00787141,476538,133,4020,0.24402,0.201585,5.80126

K,1,2,0,QADLITTL,4425.59,0.00921385,475893,79,4000,0.321679,0.0331661,5.59086

K,1,2,0,QADLITTL,4015.34,0.00835973,476304,80,4005,0.319044,0.209011,5.58091

K,1,2,0,QADLITTL,16.4801,3.43106e-05,480302,87,4040,0.00553123,0.431778,5.62112

K,1,0,0,QPCBLEND,0.00133992,0.170853,-0.00918246,49,979,9.66469e-05,8.90855e-09,0.831436

K,0,2,1,QPCBOEI2,910385,0.111403,7.26158e+06,104,4002,51.1617,1163.42,4.76681

K,0,2,1,QPCBOEI2,910386,0.111404,7.26158e+06,104,4002,51.2182,1163.18,4.81428

K,0,2,1,QPCBOEI2,910405,0.111406,7.26156e+06,104,4001,52.3656,1158.16,4.7762

K,0,2,1,QPCBOEI2,910386,0.111404,7.26158e+06,104,4002,51.2182,1163.18,4.85493

K,0,2,1,QPCBOEI2,906735,0.110957,7.26523e+06,124,5002,149.259,197.155,5.99453

K,0,2,1,QPCBOEI2,896017,0.109645,7.27595e+06,138,5024,166.974,214.904,5.95303

K,0,1,1,QPCBOEI2,711958,0.0871221,7.46e+06,500,1004,9189.96,218362,1.47439

K,0,2,1,QPCBOEI2,909636,0.111312,7.26233e+06,123,5034,99.6445,117.72,6.00243

K,0,2,1,QPCBOEI2,909636,0.111312,7.26233e+06,123,5034,99.6445,117.72,5.96555

K,0,2,1,QPCBOEI2,909636,0.111312,7.26233e+06,123,5034,99.6445,117.72,6.08914

K,0,2,1,QPCBOEI2,918315,0.112374,7.25365e+06,113,5035,34.5459,90.6407,5.94111

K,0,2,1,QPCBOEI2,909636,0.111312,7.26233e+06,123,5034,99.6445,117.72,6.14176

K,0,2,1,QPCBOEI2,909636,0.111312,7.26233e+06,123,5031,99.6474,117.725,5.96287

K,0,2,1,QPCBOEI2,1.02939e+06,0.125966,7.14257e+06,99,5000,3.31157,21.0256,5.75829

K,0,2,1,QPCBOEI2,909636,0.111312,7.26233e+06,123,5031,99.6474,117.725,6.01867

K,1,0,0,QSCAGR7,16.3621,6.09027e-07,2.68659e+07,68,2098,8.60314e-05,1.35198e-05,4.11749

K,1,0,0,QSCAGR7,17.7354,6.60144e-07,2.68659e+07,100,2837,8.6564e-05,9.86915e-08,5.46593

K,1,0,0,QSCAGR7,2.41721,8.99729e-08,2.6866e+07,61,1982,3.07381e-05,1.55326e-05,3.84826

K,1,0,0,QPCBLEND,0.00117523,0.149854,-0.00901777,49,629,8.5325e-05,7.01787e-06,0.551294

K,1,2,0,QADLITTL,6.38576,1.32948e-05,480312,108,5006,0.00212986,0.12441,6.91849

K,1,2,0,QADLITTL,8.43543,1.75621e-05,480310,109,5019,0.00278636,0.139957,7.89205

K,1,2,0,QADLITTL,6.38576,1.32948e-05,480312,108,5006,0.00212986,0.12441,7.04285

K,1,2,0,QADLITTL,10.9689,2.28368e-05,480308,113,5034,0.00320341,0.000465782,6.98585

K,1,2,0,QADLITTL,10.9689,2.28368e-05,480308,113,5034,0.00320341,0.000465782,7.06174

K,1,2,0,QADLITTL,10.9493,2.27959e-05,480308,113,5035,0.00319571,0.000467074,6.6834

K,1,2,0,QADLITTL,0.582384,1.21249e-06,480318,113,5000,0.000197434,0.000993905,6.90346

K,1,2,0,QADLITTL,4.39836,9.15717e-06,480314,108,5035,0.00137275,0.000840035,6.96153

K,1,2,0,QADLITTL,4.39836,9.15717e-06,480314,108,5035,0.00137275,0.000840035,7.0388

K,1,2,0,QADLITTL,1.88346,3.92127e-06,480317,109,5016,0.00067531,0.069722,6.99905

K,1,2,0,QADLITTL,1.07674,2.24172e-06,480318,121,5043,0.000358198,0.0210434,6.97754

K,1,2,0,QADLITTL,2.75383,5.73334e-06,480316,155,5017,0.000733133,7.07654e-05,7.04776

K,1,2,0,QADLITTL,1.88346,3.92127e-06,480317,109,5016,0.00067531,0.069722,6.91392

K,1,2,0,QADLITTL,1.88346,3.92127e-06,480317,109,5016,0.00067531,0.069722,6.8784

K,1,2,0,QADLITTL,1.88346,3.92127e-06,480317,109,5016,0.00067531,0.069722,7.04145

K,1,2,0,QADLITTL,1.88346,3.92127e-06,480317,109,5016,0.00067531,0.069722,7.03043

K,1,2,0,QADLITTL,1.88346,3.92127e-06,480317,109,5016,0.00067531,0.069722,6.8877

K,1,2,0,QADLITTL,2.98693,6.21864e-06,480316,126,5044,0.00105559,0.00787024,7.66064

K,1,2,0,QADLITTL,1.7421,3.62697e-06,480317,114,5047,0.000660144,0.0711649,7.152

K,1,0,0,QADLITTL,0.261797,5.45049e-07,480319,131,5894,9.92366e-05,0.000728912,8.52811

K,1,0,0,QADLITTL,0.261797,5.45049e-07,480319,131,5894,9.92366e-05,0.000728912,8.18644

K,1,0,0,QPCBLEND,0.00120144,0.153195,-0.00904398,72,521,9.50592e-05,1.00447e-05,0.492902

K,0,2,1,DUALC1,2.53768e+06,412.279,-2.53153e+06,284,6025,1.2896,0.34816,3.6225

K,0,1,1,DUALC1,2.71274e+06,440.719,-2.70658e+06,500,3780,1.62342,0.0032469,2.70001

K,0,1,1,DUALC1,2.71274e+06,440.719,-2.70658e+06,500,3780,1.62342,0.0032469,2.70844

K,0,1,1,DUALC1,2.71274e+06,440.719,-2.70658e+06,500,3780,1.62342,0.0032469,2.90172

K,1,0,0,S268,9.31541e-05,162.542,-9.2581e-05,9,62,7.51191e-05,1.2273e-05,0.013296

K,1,0,0,QSCAGR7,46.4779,1.72999e-06,2.6866e+07,88,2308,4.25412e-05,2.424e-07,4.39926

K,0,2,0,QPCBOEI2,918013,0.112337,7.25395e+06,322,6028,0.469861,0.000892793,7.27644

K,0,2,0,QPCBOEI2,918013,0.112337,7.25395e+06,322,6028,0.469861,0.000892793,7.27865

K,0,2,0,QPCBOEI2,918013,0.112337,7.25395e+06,322,6028,0.469861,0.000892793,7.39706

K,0,2,0,QPCBOEI2,918040,0.11234,7.25392e+06,308,6010,0.469985,0.000969008,7.6202

K,0,2,0,QPCBOEI2,918042,0.11234,7.25392e+06,311,6020,0.46999,0.000910942,7.88717

K,1,0,0,QSCAGR7,44.405,1.65283e-06,2.6866e+07,92,1892,4.25287e-05,1.07082e-07,3.43623

K,1,0,0,QADLITTL,0.225381,4.69231e-07,480319,118,5345,9.05609e-05,0.00283758,7.32873

K,1,0,0,QPCBLEND,0.00123495,0.157468,-0.00907749,63,557,9.47671e-05,9.08789e-06,0.512493

K,0,2,0,QPCBOEI2,918042,0.11234,7.25392e+06,311,6020,0.46999,0.000910942,7.06764

K,0,2,0,QPCBOEI2,918042,0.11234,7.25392e+06,311,6020,0.46999,0.000910942,7.31323

K,0,2,0,QPCBOEI2,915989,0.112089,7.25597e+06,195,6015,0.459129,20.0076,7.00756

K,0,2,0,QPCBOEI2,917267,0.112246,7.25469e+06,220,6008,0.465374,14.0429,6.98775

K,0,2,0,QPCBOEI2,918278,0.112369,7.25368e+06,289,6004,0.47104,0.000261683,7.24395

K,1,0,0,QPCBLEND,0.00123432,0.157388,-0.00907687,63,601,9.47552e-05,9.05512e-06,0.581498

K,1,0,0,QADLITTL,0.28149,5.86047e-07,480319,116,5409,9.89233e-05,7.14021e-05,7.61853

K,1,0,0,QADLITTL,0.28149,5.86047e-07,480319,116,5409,9.89233e-05,7.14021e-05,7.60905

K,1,0,0,QADLITTL,0.28149,5.86047e-07,480319,116,5409,9.89233e-05,7.14021e-05,7.50382

K,0,1,0,PRIMALC1,2191.46,0.356032,-8346.72,500,1455,0.0170025,1.10264e-05,1.87995

K,0,1,0,PRIMALC1,2191.46,0.356032,-8346.72,500,1455,0.0170025,1.10264e-05,1.8776

K,0,1,0,PRIMALC1,2126.08,0.345409,-8281.33,500,783,0.0196646,2.31976e-06,1.24589

K,0,1,0,PRIMALC1,2180.79,0.354297,-8336.04,500,1267,0.0174624,1.71453e-05,2.16068

K,1,0,0,PRIMALC1,8.44595,0.00137215,-6163.7,204,2534,6.22534e-05,9.99228e-05,3.26884

K,0,1,0,PRIMALC1,2180.79,0.354297,-8336.04,500,1267,0.0174624,1.71453e-05,1.68025

K,0,1,0,PRIMALC1,2180.79,0.354297,-8336.04,500,1267,0.0174624,1.71453e-05,1.71068

K,0,2,0,PRIMALC1,9669.38,1.57092,-15824.6,134,6044,0.366625,0.161821,6.24755

K,0,2,0,PRIMALC1,10766,1.74908,-16921.3,134,6033,0.334623,0.116848,6.01291

K,1,0,0,PRIMALC1,13.1836,0.00214185,-6142.07,228,2581,9.71734e-05,3.28371e-05,3.39612

K,1,2,0,QADLITTL,0.692227,1.44118e-06,480318,133,6023,0.000237309,0.017961,8.37859

K,1,2,0,QADLITTL,0.762369,1.58721e-06,480318,133,6048,0.000258328,0.0179276,8.29757

K,1,2,0,QADLITTL,0.789533,1.64377e-06,480318,134,6035,0.000244991,8.8541e-05,9.64054

K,1,2,0,QADLITTL,0.588411,1.22504e-06,480318,136,6042,0.000200569,0.0151904,8.23774

K,1,2,0,QADLITTL,0.789533,1.64377e-06,480318,134,6035,0.000244991,8.8541e-05,8.31349

K,1,2,0,QADLITTL,0.854184,1.77837e-06,480318,132,6020,0.00026188,6.32449e-05,8.32078

K,1,0,0,QADLITTL,0.292681,6.09347e-07,480319,128,5627,9.37385e-05,0.00994036,7.89682

K,1,0,0,QADLITTL,0.29848,6.2142e-07,480319,128,5639,9.55173e-05,0.010347,7.99538

K,1,0,0,QPCBLEND,0.00123382,0.157324,-0.00907636,63,681,9.46655e-05,4.66936e-07,0.609294

K,1,0,0,PRIMALC1,8.69902,0.00141327,-6146.55,222,2856,9.35519e-05,1.09556e-06,3.88273

K,0,2,0,PRIMALC1,6645.8,1.0797,-12801.1,136,6011,0.321771,0.0634744,7.01309

K,1,0,0,PRIMALC1,8.69683,0.00141291,-6146.55,222,4279,9.34094e-05,2.6282e-05,6.09889

K,0,2,0,DUALC1,1.23953e+06,201.378,-1.23337e+06,288,6015,0.397857,1.66719,3.89854

K,0,2,0,DUALC1,1.23953e+06,201.378,-1.23337e+06,288,6015,0.397857,1.66719,3.87323

K,0,2,0,DUALC1,1.24072e+06,201.571,-1.23457e+06,284,6014,0.398229,0.284821,3.76411

K,0,2,0,DUALC1,1.24549e+06,202.346,-1.23933e+06,271,6033,0.399618,0.0229326,3.63669

K,0,2,0,DUALC1,1.24072e+06,201.571,-1.23457e+06,284,6014,0.398229,0.284821,4.01012

K,1,2,0,QADLITTL,0.828917,1.72576e-06,480318,135,6011,0.00027829,0.018005,8.15345

K,1,2,0,QADLITTL,0.797149,1.65963e-06,480318,134,6024,0.00026668,0.0182091,8.89862

K,1,2,0,QADLITTL,2.92856,6.09712e-06,480316,133,6043,0.00094832,0.0402518,8.26313

K,1,2,0,QADLITTL,1.18067,2.45809e-06,480318,134,6017,0.000407292,0.0315533,8.25005

K,1,2,0,QADLITTL,1.09284,2.27525e-06,480318,134,6013,0.000350042,0.000578266,8.24794

K,1,2,0,QADLITTL,2.61031,5.43453e-06,480316,134,6030,0.000785045,0.000203983,8.37919

K,1,2,0,QADLITTL,1.09284,2.27525e-06,480318,134,6013,0.000350042,0.000578266,8.24683

K,1,2,0,QADLITTL,1.18067,2.45809e-06,480318,134,6017,0.000407292,0.0315533,8.23439

K,1,2,0,QADLITTL,2.82477,5.88104e-06,480316,134,6036,0.000838368,0.000124224,8.2627

K,1,2,0,QADLITTL,2.33883,4.86934e-06,480317,134,6032,0.000766725,0.0371739,8.76021

K,1,2,0,QADLITTL,0.926514,1.92896e-06,480318,135,6036,0.000327693,0.0293942,8.66518

K,1,2,0,QADLITTL,0.976905,2.03387e-06,480318,135,6044,0.000341466,0.0306201,8.22115

K,1,2,0,QADLITTL,2.2435,4.67086e-06,480317,133,6046,0.000665956,9.66e-05,8.29855

K,1,2,0,QADLITTL,2.89078,6.01847e-06,480316,133,6043,0.000935638,0.0402114,8.27403

K,1,2,0,QADLITTL,1.95813,4.07673e-06,480317,134,6041,0.000656152,0.0418195,8.39952

K,1,2,0,QADLITTL,1.07208,2.23203e-06,480318,135,6003,0.000365887,0.0278694,9.07466

K,1,0,0,QPCBLEND,0.00123603,0.157605,-0.00907857,63,496,9.48968e-05,1.37793e-05,0.602497
