System,agree,opt_status,diverged,name,abs_err,rel_err,obj_val,PMM_iter,SSN_iter,PMM_tol_achieved,SSN_tol_achieved,solving_time_sec
S,0,2,0,QSHIP12L,148133,0.049069,2.87074e+06,221,6001,0.713488,0.966067,816.082
S,0,2,0,QSHIP12S,198867,0.0650539,2.85809e+06,250,6004,0.717537,0.507915,284.608
S,0,3,1,QSIERRA,2.27326e+07,0.957143,4.6483e+07,6,132,3.39573e+06,2.89154e+11,10.6153
S,1,2,1,QSTAIR,39176.8,0.00490603,7.94628e+06,220,6003,6.13759,13.9414,48.5705
S,1,0,0,QSTANDAT,0.72343,0.000112827,6411.11,122,1805,9.54481e-05,4.60211e-05,37.8011
S,1,0,0,S268,0.000113275,197.65,-0.000112702,17,36,9.20094e-05,9.75776e-06,0.0060583
S,1,2,0,STADAT1,129326,0.00453347,-2.86562e+07,154,6036,0.0691906,191.414,66.4846
S,0,2,0,STADAT2,11.2047,0.34342,-21.422,151,6015,0.0358498,366.115,82.6012
S,0,2,0,STADAT3,14.0171,0.391765,-21.7623,157,6019,0.130691,614.974,185.948
S,1,0,0,STCQP1,12.4043,7.9954e-05,155131,76,108,9.54239e-05,6.0854e-07,2072.99
S,1,0,0,STCQP2,1.55815,6.97865e-05,22325.8,88,140,9.74416e-05,1.79766e-06,589.668
S,1,0,0,TAME,2.50046e-11,inf,2.50046e-11,3,4,1.18858e-05,2.73126e-15,0.0038838
S,0,2,0,UBH1,11.3955,10.211,12.5115,233,6007,0.000267162,0.000264449,575.042
S,0,0,0,VALUES,0.0853105,0.0610835,-1.31131,22,47,4.88389e-05,1.46588e-09,0.227386
S,0,2,0,YAO,193.801,0.980259,3.90283,181,6038,0.0148171,0.0026066,41.3562
S,1,0,0,ZECEVIC2,9.06236e-05,2.19694e-05,-4.12491,4,101,4.53118e-05,7.73337e-06,0.0084512
