System,agree,opt_status,diverged,name,abs_err,rel_err,obj_val,PMM_iter,SSN_iter,PMM_tol_achieved,SSN_tol_achieved,solving_time_sec
K,1,2,0,QSHIP08S,46.1631,1.93497e-05,2.38568e+06,267,6016,0.00786165,0.000139712,337.286
K,0,2,0,QSHIP12L,194869,0.0645502,2.82401e+06,244,6033,0.705492,0.000213696,1691.72
K,0,2,0,QSHIP12S,197824,0.0647125,2.85914e+06,234,6016,0.720619,0.000134842,343.57
K,0,3,1,QSIERRA,6.06739e+06,0.255464,1.76831e+07,33,647,16.9239,0.006047,15.9885
K,1,2,0,QSTAIR,49093.7,0.00614789,7.93636e+06,211,6010,0.16631,0.000331661,61.1501
K,1,0,0,QSTANDAT,0.00435893,6.79825e-07,6411.83,114,1323,5.5796e-05,2.31105e-05,17.4872
K,1,0,0,S268,2.67018e-05,46.5912,-2.61287e-05,18,43,7.32237e-05,1.40239e-05,0.0122384
K,1,0,0,STCQP1,5.7086,3.67956e-05,155138,95,147,9.65923e-05,8.77104e-06,33.3545
K,1,0,0,STCQP2,0.171798,7.69452e-06,22327.1,109,159,9.94829e-05,1.82849e-06,55.7495
K,1,0,0,TAME,2.50045e-11,inf,2.50045e-11,3,4,2.33171e-05,7.83641e-12,0.0046061
K,0,0,0,UBH1,10.8524,9.72436,11.9684,399,1900,9.9758e-05,7.06098e-06,226.395
K,0,0,0,VALUES,0.0853101,0.0610832,-1.31131,33,51,8.10084e-05,2.7486e-13,0.301293
K,0,2,0,YAO,193.897,0.980743,3.80718,238,6028,0.0146675,0.00179117,82.0146
K,1,0,0,ZECEVIC2,0.000113458,2.7505e-05,-4.12489,4,119,5.6729e-05,9.64799e-05,0.0070603
