System,agree,opt_status,diverged,name,abs_err,rel_err,obj_val,PMM_iter,SSN_iter,PMM_tol_achieved,SSN_tol_achieved,solving_time_sec
S,1,0,0,DPKLO1,2.78437e-05,7.52337e-05,0.370068,7,8,5.02237e-05,2.91534e-14,0.0365788
S,0,2,0,DTOC3,7.85185,0.0333748,227.411,238,6008,0.00143773,0.00140614,466.844
S,1,0,0,DUAL1,1.44537e-05,0.00041281,0.0349985,8,10,9.86102e-05,7.77106e-10,0.0885788
S,1,0,0,DUAL2,5.64281e-06,0.000167275,0.033728,7,8,8.30111e-05,1.12217e-12,0.0791876
S,1,0,0,DUAL3,1.9281e-05,0.000142027,0.135737,19,20,9.45333e-05,2.16734e-06,0.285982
S,1,0,0,DUAL4,0.000178991,0.000239905,0.745912,37,51,9.62254e-05,9.43916e-07,0.305198
K,0,2,0,DUALC1,1.20425e+06,195.647,-1.1981e+06,204,6021,0.402384,2232.74,2.83936
K,0,2,0,DUALC2,60195.4,16.9502,-56644.1,189,6019,0.265839,0.181955,2.24355
K,1,0,0,DUALC5,0.0373035,8.73143e-05,427.195,167,814,9.91385e-05,1.2259e-05,0.665049
K,0,1,0,DUALC8,12763.8,0.697122,5545.51,500,1615,0.182106,0.0966276,1.73833
S,1,0,0,GENHS28,8.2727e-05,8.92249e-05,0.927256,4,5,4.4991e-05,7.28153e-14,0.001736
S,1,0,0,GOULDQP2,4.55378e-05,0.247118,0.000229813,24,36,9.6298e-05,1.24688e-13,0.348021
S,1,0,0,GOULDQP3,5.66449e-05,2.74604e-05,2.06273,17,23,7.00913e-05,1.22834e-07,0.317968
S,1,0,0,HS118,8.05053e-05,1.21093e-07,664.82,31,654,6.56522e-05,0.00204063,0.0530012
S,1,0,0,HS21,9.75155e-07,9.75546e-09,-99.96,6,46,5.12637e-05,1.88877e-15,0.0023177
K,1,0,0,HS268,9.37281e-05,163.544,-9.3155e-05,16,36,7.6471e-05,1.82454e-05,0.0041844
S,1,0,0,HS35,8.93398e-05,0.000804058,0.111022,4,19,2.83692e-05,2.95928e-05,0.0016948
S,1,0,0,HS35MOD,7.52173e-06,3.00869e-05,0.250008,5,8,2.88213e-05,1.85299e-13,0.0019731
S,1,0,0,HS51,0.000261956,2.94937e+11,0.000261956,6,7,5.22028e-05,1.38098e-13,0.0016967
S,1,0,0,HS52,0.00112855,0.000211869,5.32552,12,13,8.00379e-05,7.43957e-13,0.0035782
S,1,0,0,HS53,0.000780749,0.000190751,4.09224,9,10,8.0114e-05,1.91977e-13,0.0019045
K,1,0,0,HS76,0.000129323,2.76224e-05,-4.68195,5,53,4.16224e-05,6.34877e-07,0.0056035
S,1,0,0,HUES-MOD,227.158,6.5229e-06,3.48245e+07,9,20,3.72639e-05,3.07863e-09,0.476921
S,1,0,0,HUESTIS,2.28701e+06,6.56721e-06,3.48245e+11,192,329,9.33129e-05,1.20046e-05,7.75358
S,1,0,0,KSIP,5.80203e-05,0.000100765,0.57574,23,428,9.3517e-05,1.49216e-05,65.2671
K,1,0,0,LASER,0.111791,4.63941e-08,2.4096e+06,64,1283,6.3984e-05,5.42287e-05,18.7014
K,0,0,0,LISWET1,11.1223,0.307905,25.0001,50,882,9.62181e-05,2.19958e-05,61.1225
S,0,0,0,LISWET10,24.486,0.494809,24.9998,47,644,9.82265e-05,1.51402e-05,28.1457
S,0,0,0,LISWET11,24.5267,0.495249,24.9973,47,649,9.80597e-05,1.59893e-05,29.1391
S,0,0,0,LISWET12,1711.93,0.985609,24.9968,47,651,9.83698e-05,1.58964e-05,30.382
S,1,0,0,LISWET2,0.00278443,0.000111386,24.9953,47,642,9.8341e-05,1.51754e-05,28.6975
S,1,0,0,LISWET3,0.00264365,0.000105741,24.9986,47,645,9.83343e-05,1.51754e-05,28.6843
S,1,0,0,LISWET4,0.00264706,0.000105882,24.9975,47,651,9.82306e-05,1.51035e-05,28.5933
S,1,0,0,LISWET5,0.0026225,0.000104756,25.0316,47,630,9.73061e-05,1.56529e-05,28.0976
S,1,0,0,LISWET6,0.00269111,0.000107663,24.9931,47,639,9.83632e-05,1.51988e-05,29.0569
S,0,0,0,LISWET7,473.841,0.949883,25.0002,47,644,9.82782e-05,1.51321e-05,28.4046
S,0,0,0,LISWET8,7119.7,0.996501,25.0002,47,650,9.73072e-05,1.56343e-05,28.4777
S,0,0,0,LISWET9,1938.25,0.987266,24.9999,47,650,9.72793e-05,1.48726e-05,30.1657
S,1,0,0,LOTSCHD,0.00799449,3.33324e-06,2398.41,21,30,7.67259e-05,9.08206e-12,0.0057355
K,1,0,0,MOSARQP1,0.000367538,3.85714e-07,-952.876,33,194,9.48594e-05,1.58343e-05,4.12766
S,1,0,0,MOSARQP2,0.00781294,4.89078e-06,-1597.49,24,46,8.83524e-05,4.14179e-06,0.703839
K,0,2,1,POWELL20,9.69809e+09,0.186181,4.23915e+10,168,6022,7.51522,1.30499,261.091
S,1,0,0,PRIMAL1,3.17456e-05,0.00090668,-0.0350447,4,92,7.41779e-05,0.00405848,0.172102
S,1,0,0,PRIMAL2,2.79316e-06,8.28005e-05,-0.0337365,4,115,1.10638e-05,0.00162507,0.273096
S,1,0,0,PRIMAL3,9.30805e-06,6.85646e-05,-0.135765,2,100,2.48814e-05,0.00183385,0.722827
S,1,0,0,PRIMAL4,7.34767e-07,9.84822e-07,-0.746092,3,90,2.13381e-05,2.68946e-05,0.434748
S,1,0,0,PRIMALC1,7.29447,0.00118508,-6162.55,98,1164,9.82179e-05,1.1885e-05,0.464225
S,1,0,0,PRIMALC2,4.4185,0.00124419,-3546.89,92,730,5.63355e-05,1.32318e-05,0.277249
S,1,0,0,PRIMALC5,3.52926,0.00826075,-430.762,76,971,6.94085e-05,1.87915e-05,0.527963
S,1,0,0,PRIMALC8,8.49539,0.00046399,-18317.9,180,5391,4.74967e-05,0.000410846,6.08622
S,0,3,1,Q25FV47,1.16822e+07,0.849959,2.06223e+06,26,782,14.9998,475.777,278.168
S,1,0,0,QADLITTL,0.189555,3.94644e-07,480319,135,4460,9.72936e-05,0.13769,3.23429
S,1,0,0,QAFIRO,0.00105262,0.000661702,-1.58973,23,262,7.88845e-05,7.38857e-06,0.110691
S,1,0,0,QBANDM,0.0460006,2.81309e-06,16352.4,67,218,9.49463e-05,5.28166e-06,3.02806
S,1,0,0,QBEACONF,30.8309,0.00018718,164743,78,295,5.09034e-05,6.86175e-06,1.56767
S,1,0,0,QBORE3D,19.4604,0.00627714,3119.66,91,1286,7.48872e-05,0.000178919,6.27096
S,1,2,0,QBRANDY,0.316328,1.11481e-05,28374.8,206,6033,0.000117706,0.000113009,24.1443
K,0,2,1,QCAPRI,1.31906e+07,0.197484,5.36027e+07,199,6013,14410.3,11510.4,35.5509
S,1,1,0,QE226,0.0298172,0.000140215,212.624,500,4983,0.000887039,5.5295e-05,31.3971
S,0,2,0,QETAMACR,12599.4,0.145221,74160.9,195,6037,0.136353,5.12914,70.9591
S,0,2,0,QFFFFF80,35331.8,0.0404649,837816,193,6007,0.0121962,0.0110415,94.6347
S,0,2,1,QFORPLAN,8.23321e+08,0.110415,6.63331e+09,214,6038,7.46986,4.12355,28.2107
S,1,2,1,QGFRDXPN,3.17151e+08,0.00314663,1.00473e+11,285,6015,23.4992,2.30362,65.6389
S,1,0,0,QGROW15,1829.61,1.79914e-05,-1.01692e+08,165,612,2.59959e-05,0.000175371,10.2776
S,1,0,0,QGROW22,2620.86,1.75157e-05,-1.49626e+08,151,625,8.83237e-05,0.00070659,16.1257
S,1,0,0,QGROW7,859.748,2.00882e-05,-4.27979e+07,196,470,2.61405e-05,0.000209124,3.58049
K,1,2,0,QISRAEL,84.5163,3.33426e-06,2.53478e+07,198,6036,0.00196629,2.375,15.0887
S,1,0,0,QPCBLEND,0.00114542,0.146052,-0.00898796,76,478,8.89544e-05,1.54357e-05,0.385097
K,0,2,1,QPCBOEI1,170572,0.0148273,1.13333e+07,168,6013,1.98479,1.65288,16.7353
S,0,2,1,QPCBOEI2,899251,0.110041,7.27271e+06,212,6022,22.796,1.13799,5.59524
K,0,2,1,QPCSTAIR,227100,0.0366031,5.97729e+06,226,6026,51.1889,1.09571,27.9822
K,1,2,1,QPILOTNO,1790.16,0.000378582,4.73038e+06,195,6025,47.6908,1.15062e+07,264.592
S,1,0,0,QPTEST,0.000515401,0.00011789,4.37239,6,117,9.50267e-05,0.000107303,0.0059351
K,1,0,0,QRECIPE,2.73977e-05,1.02761e-07,-266.616,34,69,1.36422e-05,1.69426e-12,0.135486
K,1,0,0,QSC205,2.97296e-05,0.00511349,-0.00578422,51,713,8.15299e-05,1.68979e-05,1.50868
K,1,0,0,QSCAGR25,19.193,9.51382e-08,2.01738e+08,146,3172,4.27513e-05,0.00231288,18.9241
S,1,2,0,QSCAGR7,295.619,1.10035e-05,2.68657e+07,304,6007,0.00582453,2.25566e-05,5.99483
K,0,2,0,QSCFXM1,246876,0.014623,1.66358e+07,182,6020,0.688028,21.6072,43.7894
K,0,2,1,QSCFXM2,859250,0.0309348,2.69169e+07,178,6018,1.20203,164.751,85.9955
S,0,3,1,QSCFXM3,3.05916e+07,0.992708,224720,9,298,35.5863,432.604,26.7018
S,0,2,0,QSCORPIO,20.1535,0.010717,1860.36,191,6004,0.0072801,0.0024449,27.4858
K,0,2,0,QSCRS8,92.8539,0.102651,811.706,184,6029,0.019527,3.58588,78.9317
S,1,0,0,QSCSD1,0.000889947,0.000102686,8.66578,42,83,4.02343e-05,9.2219e-07,1.948
S,1,0,0,QSCSD6,0.0194948,0.000383693,50.7887,73,156,8.40622e-05,9.30019e-06,6.03223
S,1,0,0,QSCSD8,0.00275655,2.93012e-06,940.761,49,231,8.66275e-05,1.60169e-06,20.1507
S,0,3,1,QSCTAP1,701.623,0.495545,714.238,9,69,1.48393,111.851,1.71117
K,1,0,0,QSCTAP2,0.00643374,3.70815e-06,1735.02,28,407,8.92097e-05,2.99184e-05,10.2682
S,0,3,1,QSCTAP3,15802.4,10.9834,-14363.6,5,107,174.727,29916.8,12.8068
S,0,2,1,QSEBA,7.24565e+07,0.889235,9.02532e+06,200,6008,18.7513,981.458,175.717
S,0,1,0,QSHARE1B,8663.45,0.0120313,728742,500,5375,0.000162101,2.32654e-05,8.50906
S,0,1,0,QSHARE2B,3357.9,0.28691,8345.79,500,2393,0.157122,0.181588,3.04813
S,1,1,1,QSHELL,2.26891e+09,0.00144275,1.57037e+12,500,2681,8.70144,1.42803,345.536
S,1,1,0,QSHIP04L,4844.06,0.00200166,2.41517e+06,500,4995,0.0455439,0.0419272,123.573
S,1,1,0,QSHIP04S,12043.6,0.00496645,2.41295e+06,500,3892,0.0623721,0.0154727,63.9301
S,0,1,0,QSHIP08L,153035,0.0644077,2.22301e+06,500,4611,0.155759,0.0967169,481.119
S,0,1,0,QSHIP08S,171861,0.072037,2.21387e+06,500,2636,0.154931,0.0360348,213.279
S,0,2,0,QSHIP12L,148133,0.049069,2.87074e+06,221,6001,0.713488,0.966067,810.358
S,0,2,0,QSHIP12S,198867,0.0650539,2.85809e+06,250,6004,0.717537,0.507915,279.868
S,0,3,1,QSIERRA,2.27326e+07,0.957143,4.6483e+07,6,132,3.39573e+06,2.89154e+11,10.4211
S,1,2,1,QSTAIR,39176.8,0.00490603,7.94628e+06,220,6003,6.13759,13.9414,48.286
S,1,0,0,QSTANDAT,0.72343,0.000112827,6411.11,122,1805,9.54481e-05,4.60211e-05,37.6659
S,1,0,0,S268,0.000113275,197.65,-0.000112702,17,36,9.20094e-05,9.75776e-06,0.0046223
K,1,2,0,STADAT1,128990,0.0045217,-2.86559e+07,155,6016,0.0686052,85.5773,119.575
K,0,2,0,STADAT2,10.7829,0.330494,-21.8438,151,6015,0.0132496,431.118,94.8326
K,0,2,0,STADAT3,14.3616,0.401392,-21.4179,155,6009,0.28934,1417.27,210.52
S,1,0,0,STCQP1,12.4043,7.9954e-05,155131,76,108,9.54239e-05,6.0854e-07,2170.71
S,1,0,0,STCQP2,1.55815,6.97865e-05,22325.8,88,140,9.74416e-05,1.79766e-06,600.688
S,1,0,0,TAME,2.50046e-11,inf,2.50046e-11,3,4,1.18858e-05,2.73126e-15,0.0036342
S,0,2,0,UBH1,11.3955,10.211,12.5115,233,6007,0.000267162,0.000264449,570.699
S,0,0,0,VALUES,0.0853105,0.0610835,-1.31131,22,47,4.88389e-05,1.46588e-09,0.221867
K,0,2,0,YAO,193.801,0.980259,3.90283,181,6038,0.0148171,0.0026066,81.7357
S,1,0,0,ZECEVIC2,9.06236e-05,2.19694e-05,-4.12491,4,101,4.53118e-05,7.73337e-06,0.0067396
