System,agree,opt_status,diverged,name,abs_err,rel_err,obj_val,PMM_iter,SSN_iter,Krylov_iter,fact,PMM_tol_achieved,SSN_tol_achieved,solving_time_sec,linesearch_fail
M,1,0,0,DUAL4,8.52383e-07,1.14247e-06,0.74609,23,58,672,27,6.49134e-07,1.35103e-06,0.0126348,0
M,0,0,0,DUALC1,147.127,0.0239027,6008.12,60,344,1899,76,7.21e-07,0.000384989,0.0119768,0
M,1,0,0,DUALC2,0.000269024,7.57536e-08,3551.31,23,106,423,37,1.26284e-08,1.7714e-06,0.00321221,0
M,1,0,0,DUALC5,0.000529929,1.24038e-06,427.232,22,138,442,21,6.10691e-07,2.92878e-06,0.00490175,0
M,1,0,0,DUALC8,1.57503,8.60234e-05,18307.8,102,785,2797,36,9.34506e-07,1.00719e-05,0.0411613,0
M,0,4,0,EXDATA,38.0343,0.268143,-103.809,4,26,171,26,0.0157375,0.000559395,64.0361,0
M,1,0,0,GENHS28,5.40933e-08,5.83422e-08,0.927174,5,6,8,6,6.93997e-08,8.09477e-08,0.00011,0
M,1,0,0,GOULDQP2,3.893e-06,0.021126,0.000188168,62,227,376,54,9.47984e-07,1.20048e-11,0.0450781,0
M,1,0,0,GOULDQP3,3.0212e-06,1.46462e-06,2.06279,13,32,488,25,9.4681e-07,3.40875e-06,0.0253728,0
M,1,0,0,HS118,1.395e-06,2.09832e-09,664.82,21,77,225,38,7.15519e-07,7.49115e-06,0.000995667,0
M,1,0,0,HS21,1.15742e-09,1.15788e-11,-99.96,5,7,0,7,2.08922e-08,1.23138e-15,6.6917e-05,0
M,1,0,0,HS268,1.89149e-06,3.3004,-1.31838e-06,19,69,12,22,9.89127e-07,6.09271e-06,0.000416583,0
M,1,0,0,HS35,2.68184e-07,2.41366e-06,0.111111,5,7,9,7,9.02387e-08,1.39305e-07,9.525e-05,0
M,1,0,0,HS35MOD,1.45152e-06,5.80606e-06,0.249999,7,21,38,16,5.21256e-07,1.79652e-06,0.000279083,0
M,1,0,0,HS51,4.48359e-06,5.04807e+09,-4.48359e-06,6,7,7,7,6.2266e-07,3.75576e-07,7.675e-05,0
M,1,0,0,HS52,9.49313e-06,1.7822e-06,5.32664,10,12,14,11,6.75513e-07,2.8561e-07,8.8042e-05,0
M,1,0,0,HS53,2.35292e-06,5.74862e-07,4.09302,9,10,10,10,2.36136e-07,9.36577e-08,7.8833e-05,0
M,1,0,0,HS76,3.90992e-07,8.35128e-08,-4.68182,6,17,30,10,4.58537e-07,1.52689e-06,0.000175916,0









