System,agree,opt_status,diverged,name,abs_err,rel_err,obj_val,PMM_iter,SSN_iter,Krylov_iter,fact,smw_count,PMM_tol_achieved,SSN_tol_achieved,solving_time_sec,linesearch_fail,Krylov_fail
S,1,0,0,AUG2D,3.2855,1.94707e-06,1.68741e+06,23,47,13,4,0,8.20849e-07,2.07189e-08,0.15186,0,0
S,1,0,0,AUG2DC,3.98231,2.19005e-06,1.81836e+06,14,19,8,5,0,9.25516e-07,9.73396e-10,0.149484,0,0
S,1,0,0,AUG2DCQP,7.74284,1.19155e-06,6.49813e+06,19,38,588,29,0,4.84018e-07,2.96008e-08,0.608737,0,0
S,1,0,0,AUG2DQP,6.20433,9.9476e-07,6.23701e+06,19,49,555,48,0,4.02197e-07,1.15876e-08,0.723099,0,0
S,1,0,0,AUG3D,0.000650171,1.17345e-06,554.067,7,8,0,1,0,6.52779e-07,6.43596e-14,0.00530575,0,0
S,1,0,0,AUG3DC,0.00122754,1.5916e-06,771.261,8,9,0,1,0,9.40057e-07,4.72622e-14,0.0063205,0,0
S,1,0,0,AUG3DCQP,0.00167518,1.68637e-06,993.36,29,39,430,13,0,7.48379e-07,2.05416e-13,0.0521552,0,0
S,1,0,0,AUG3DQP,0.00124358,1.84169e-06,675.236,26,39,415,22,0,8.16065e-07,2.33236e-13,0.0642075,0,0
S,1,4,0,BOYD1,7457.61,0.0001208,-6.17278e+07,205,1908,2829,1640,0,0.00648067,0.00466531,60.1029,0,0
L,0,4,0,BOYD2,34.3551,1.61619,55.6118,4,31,11,31,0,0.0873967,1.46656e-07,61.2548,0,1
S,1,0,0,CONT-050,1.6486e-06,3.6123e-07,-4.56385,11,32,113,27,0,9.55143e-07,1.15567e-08,0.158524,0,0
S,1,0,0,CONT-100,8.55955e-06,1.84298e-06,-4.64439,9,40,120,29,0,5.966e-07,1.59872e-07,1.19119,0,0
S,1,0,0,CONT-101,1.794e-05,9.17519e-05,0.195545,33,237,4140,200,0,7.37212e-07,7.89721e-07,9.29507,0,0
S,1,0,0,CONT-200,3.70627e-05,7.91114e-06,-4.68484,13,57,105,33,0,9.04193e-07,1.01902e-06,8.55316,0,0
S,0,4,0,CONT-201,0.209168,1.08668,-0.016685,23,218,7190,218,0,0.824341,4.69537,62.1395,0,0
S,0,4,0,CONT-300,0.192895,1.00722,-0.00138235,11,98,3251,98,0,0.311318,0.452047,64.1152,0,0
L,0,4,0,CVXQP1L,7.37088e+07,0.678064,3.4996e+07,6,29,500,24,0,0.484716,0.130724,61.2233,0,1
S,0,4,0,CVXQP1M,29352.5,0.0269905,1.05816e+06,319,3035,38775,373,0,0.0090917,0.0160171,60.0723,0,0
S,1,0,0,CVXQP1S,0.00515037,4.44353e-07,11590.7,55,438,2476,67,0,8.06117e-07,0.000234127,0.0529137,0,0
L,0,4,0,CVXQP2L,2.83685e+07,0.346623,5.3474e+07,10,67,500,35,0,0.203956,6.24193,63.831,0,1
S,1,4,0,CVXQP2M,1.02746,1.25277e-06,820154,3410,34012,81074,123,0,1.82007e-05,5.80191e-05,60.0017,0,0
S,1,0,0,CVXQP2S,0.00482834,5.94555e-07,8120.95,35,217,3881,38,0,8.16929e-07,5.24944e-06,0.031436,0,0
L,0,4,0,CVXQP3L,5.12716e+07,0.4431,6.44395e+07,7,32,500,26,0,0.338517,0.116351,67.2667,0,1
S,0,4,0,CVXQP3M,250877,0.184085,1.11195e+06,253,2378,31680,337,0,0.0140782,0.0911929,60.0535,0,0
S,1,0,0,CVXQP3S,0.0119961,1.00441e-06,11943.4,6813,67370,375087,1583,0,9.9703e-07,0.000263288,8.06144,0,0
S,1,0,0,DPKLO1,1.56895e-06,4.23929e-06,0.370095,5,11,0,2,0,4.52079e-07,2.2541e-07,0.00157658,0,0
S,1,0,0,DTOC3,0.0299563,0.000127331,235.233,506,4821,10367,506,0,5.21223e-07,4.97271e-07,11.6831,0,0
S,1,0,0,DUAL1,1.21178e-07,3.46095e-06,0.0350128,10,15,210,9,0,8.21679e-07,1.56214e-11,0.0076225,0,0
S,1,0,0,DUAL2,4.47346e-08,1.32611e-06,0.0337336,9,43,229,4,0,8.96589e-07,1.44274e-07,0.00603458,0,0
S,1,0,0,DUAL3,1.37166e-07,1.01039e-06,0.135756,28,32,420,11,0,8.4226e-07,1.33427e-10,0.0190499,0,0
