System,agree,opt_status,diverged,name,abs_err,rel_err,obj_val,pmm_iter,ssn_iter,krylov_iter,fact,smw_count,pmm_tol_achieved,ssn_tol_achieved,solving_time_sec,linesearch_fail,krylov_fail
S,1,0,0,AUG2D,2.02574,1.2005e-06,1.68741e+06,19,24,18,20,0,5.01542e-07,6.27798e-08,0.152779,0,0
S,1,0,0,AUG2DC,2.77426,1.52569e-06,1.81837e+06,19,25,18,20,0,6.42316e-07,7.77608e-08,0.149612,0,0
S,1,0,0,AUG2DCQP,1.64704,2.53463e-07,6.49813e+06,28,96,1501,68,0,9.99609e-08,1.12007e-05,1.40205,0,0
S,1,0,0,AUG2DQP,2.2409,3.5929e-07,6.23701e+06,28,66,1190,66,0,1.4215e-07,4.68934e-07,1.22449,0,0
S,1,0,0,AUG3D,0.00097033,1.75128e-06,554.067,4,5,1,5,0,9.13289e-07,9.57646e-09,0.00934296,0,0
S,1,0,0,AUG3DC,2.52191e-05,3.26984e-08,771.262,5,6,1,6,0,1.83695e-08,3.46616e-10,0.00869475,0,0
S,1,0,0,AUG3DCQP,0.00215088,2.16526e-06,993.36,6,17,162,17,0,9.5763e-07,1.03881e-11,0.0355476,0,0
S,1,0,0,AUG3DQP,0.000753219,1.11549e-06,675.237,6,14,151,14,0,4.90869e-07,8.17597e-08,0.0449599,0,0
S,0,4,0,BOYD1,1.02046e+06,0.0165297,-6.07148e+07,1,16,85,16,0,0.0540606,5.45453e-08,65.7864,0,0
S,0,4,0,BOYD2,20.7767,0.977414,42.0334,1,20,83,18,2,0.335342,3.7695e-06,50.1051,0,0
S,1,0,0,CONT-050,4.88907e-07,1.07126e-07,-4.56385,120,2035,2071,81,0,4.49836e-08,3.18621e-08,1.64756,0,0
S,1,0,0,CONT-100,3.38433e-06,7.2869e-07,-4.6444,12,26,76,18,0,2.32879e-07,2.61438e-07,0.691391,0,0
S,1,0,0,CONT-101,2.51761e-08,1.2876e-07,0.195527,21,262,5477,181,0,6.91395e-07,7.38787e-07,10.6199,0,0
S,1,0,0,CONT-200,1.30482e-05,2.78517e-06,-4.68489,15,32,294,25,0,1.76216e-07,1.98571e-07,7.88176,0,0
S,0,4,0,CONT-201,0.225826,1.17323,-0.033343,6,104,3756,104,0,0.181899,0.222345,32.7281,0,0
S,0,4,0,CONT-300,0.215492,1.12521,-0.0239793,3,55,2071,55,0,0.0176607,0.0179782,33.6267,0,0
L,0,4,0,CVXQP1L,1.08619e+08,0.99921,85867.5,4,12,200,13,0,0.810108,1.01106e-12,33.3982,0,1
L,1,4,0,CVXQP1M,210.053,0.00019315,1.0873e+06,1962,30488,200,2050,0,4.43746e-05,0.00450419,30.0021,0,1
S,1,0,0,CVXQP1S,0.0121882,1.05154e-06,11590.7,18,168,2901,30,0,7.40313e-07,1.41731e-05,0.0554559,0,0
L,0,4,0,CVXQP2L,8.17267e+07,0.998585,115772,6,17,200,18,0,0.824039,1.3451e-12,32.4659,0,1
L,1,0,0,CVXQP2M,0.0408155,4.97656e-08,820155,40,339,200,78,0,7.44495e-07,6.69045e-05,0.609236,0,1
S,1,0,0,CVXQP2S,0.00683259,8.41355e-07,8120.93,11,74,2179,24,0,6.84486e-07,1.79401e-06,0.0331274,0,0
L,0,4,0,CVXQP3L,1.15578e+08,0.998851,132957,4,12,200,13,0,0.768087,1.22063e-12,32.6296,0,1
