System,agree,opt_status,diverged,name,abs_err,rel_err,obj_val,PMM_iter,SSN_iter,PMM_tol_achieved,SSN_tol_achieved,solving_time_sec,linesearch_fail
S,1,0,0,LISWET4,0.000379553,1.51821e-05,24.9997,82,303,9.45996e-07,4.30323e-08,1.13757,0
S,1,0,0,LISWET5,0.000379829,1.51724e-05,25.0339,92,406,9.51208e-07,3.89198e-09,1.33387,0
S,1,0,0,LISWET6,0.000423064,1.69255e-05,24.9953,84,309,9.92298e-07,3.91887e-09,1.21341,0
S,0,0,0,LISWET7,473.839,0.949879,25.0024,85,302,9.22964e-07,5.56346e-09,1.2548,0
S,0,0,0,LISWET8,7119.7,0.996501,25.0023,85,307,9.25537e-07,3.77755e-09,1.15207,0
S,0,0,0,LISWET9,1932.26,0.984217,30.9864,38698,189593,1e-06,1.47775e-10,274.708,0
S,1,0,0,LOTSCHD,0.00453344,1.89018e-06,2398.41,18,113,6.91016e-07,7.35816e-08,0.00162125,0
S,1,0,0,MOSARQP1,4.57621e-06,4.80252e-09,-952.875,25,112,6.71214e-07,3.7257e-08,0.102401,0
S,1,0,0,MOSARQP2,5.53748e-05,3.46638e-08,-1597.48,18,53,4.14825e-07,4.83721e-08,0.0238379,0
S,1,0,0,POWELL20,1.79204e+08,0.0034403,5.19104e+10,451,15904,9.89986e-07,4.66867e-07,27.7316,0
S,1,0,0,PRIMAL1,1.05019e-07,2.99943e-06,-0.0350129,5,11,6.19647e-07,1.91106e-08,0.00404775,0
S,1,0,0,PRIMAL2,1.08085e-08,3.20406e-07,-0.0337337,4,11,3.13764e-07,1.55068e-08,0.00613488,0
S,1,0,0,PRIMAL3,6.77494e-09,4.99053e-08,-0.135756,4,20,2.97839e-07,6.44235e-09,0.0213543,0
S,1,0,0,PRIMAL4,4.18437e-08,5.60839e-08,-0.746091,4,26,5.11944e-07,1.43768e-08,0.0162444,0
S,1,0,0,PRIMALC1,9.69369e-05,1.57486e-08,-6155.25,96,1636,9.70334e-07,1.05661e-06,0.0405695,0
S,1,0,0,PRIMALC2,0.00121891,3.43228e-07,-3551.31,54,287,8.77289e-07,1.18141e-07,0.00826867,0
S,1,0,0,PRIMALC5,0.00331086,7.74957e-06,-427.229,39,762,4.05122e-07,5.65866e-07,0.0364641,0
S,1,0,0,PRIMALC8,0.000199788,1.09117e-08,-18309.4,99,1469,8.53067e-07,2.79086e-06,0.119791,0
S,1,0,0,Q25FV47,119.306,8.6803e-06,1.37443e+07,590,23157,5.46218e-07,7.78954e-05,62.2584,132
S,1,0,0,QADLITTL,1.39214,2.89837e-06,480317,37,292,7.07186e-07,9.51644e-07,0.0175011,0
S,1,0,0,QAFIRO,8.18334e-05,5.14423e-05,-1.5907,16,251,2.30699e-07,1.11094e-07,0.00455887,0
S,1,0,0,QBANDM,0.000200812,1.22803e-08,16352.3,96,2687,6.82092e-07,2.15595e-05,2.82931,0
S,1,0,0,QBEACONF,0.859728,5.21958e-06,164713,778,29445,6.77524e-07,9.65714e-06,0.934678,0
S,1,0,0,QBORE3D,0.0143757,4.63702e-06,3100.22,2383,93769,4.76315e-08,1.55876e-05,3.87902,0
S,1,0,0,QBRANDY,0.09477,3.3399e-06,28375.2,44,300,6.93538e-07,1.94741e-06,0.161272,0
S,1,0,0,QCAPRI,21382.6,0.00032013,6.67719e+07,46197,2000723,9.99978e-07,1.28381e-05,349.727,11906
S,1,0,0,QE226,2.52995e-05,1.18971e-07,212.653,50,346,1.93037e-08,6.72783e-07,0.258273,0
S,1,0,0,QETAMACR,0.589071,6.78963e-06,86759.8,1796,74610,9.97036e-07,4.83068e-05,27.0927,762
S,1,0,0,QFFFFF80,11.9178,1.36493e-05,873159,543,21380,9.93519e-07,2.12282e-05,10.8254,91
S,0,-2,1,QFORPLAN,1e+20,1.34109e+10,1e+20,35,267,1e+20,1e+20,0.201919,8
S,1,0,0,QGFRDXPN,5097.53,5.05755e-08,1.00791e+11,957,38393,8.11961e-07,6.63145e-05,6.94777,337
S,1,0,0,QGROW15,1829.56,1.79909e-05,-1.01692e+08,468,16587,9.85869e-07,8.21817e-05,18.3934,0
S,1,0,0,QGROW22,2620.62,1.75141e-05,-1.49626e+08,445,15722,8.2513e-07,7.15165e-05,26.0404,0
S,1,0,0,QGROW7,859.714,2.00874e-05,-4.27979e+07,479,17055,7.00304e-07,5.8377e-05,8.52842,0
K,1,0,0,QISRAEL,0.136124,5.37025e-09,2.53478e+07,69,974,9.27353e-07,1.02201e-05,0.0498647,0
S,1,0,0,QPCBLEND,3.29378e-06,0.000419989,-0.00784583,44,153,5.49457e-07,1.08974e-07,0.00912271,0
S,1,0,0,QPCBOEI1,42.798,3.7203e-06,1.15039e+07,37,236,8.82678e-07,1.5581e-07,0.0389997,0
K,1,0,0,QPCBOEI2,10.9076,1.33476e-06,8.17195e+06,217,4304,9.59661e-07,1.15603e-06,0.0678192,0
S,1,0,0,QPCSTAIR,51.4892,8.29883e-06,6.20434e+06,61,242,5.82231e-07,4.08812e-06,0.159744,0
S,1,0,0,QPILOTNO,500.593,0.000105865,4.72909e+06,5098,203219,9.99958e-07,2.19921e-05,137.442,25
S,1,0,0,QPTEST,9.66963e-06,2.21178e-06,4.37187,7,9,8.75026e-07,2.17885e-09,0.000103209,0
S,1,0,0,QRECIPE,6.57046e-07,2.46439e-09,-266.616,32,77,2.48893e-08,7.69866e-08,0.00457092,0
K,1,0,0,QSC205,6.86762e-07,0.000118123,-0.00581464,31,116,3.11222e-07,3.42541e-08,0.014735,0
S,1,0,0,QSCAGR25,33.3573,1.6535e-07,2.01738e+08,55,1373,6.99828e-07,3.1004e-05,0.312189,0
S,1,0,0,QSCAGR7,35.3388,1.31538e-06,2.6866e+07,63,1573,8.6784e-07,3.21417e-06,0.0558901,0
S,1,0,0,QSCFXM1,1386.32,8.21149e-05,1.68813e+07,102,2695,9.52564e-07,4.04449e-05,1.01345,23
S,1,0,0,QSCFXM2,2024.89,7.29004e-05,2.77741e+07,172,6039,9.59623e-07,4.35529e-05,3.88292,65
S,1,0,0,QSCFXM3,2124.75,6.89489e-05,3.08142e+07,188,6771,9.25012e-07,0.000222607,6.04542,88
K,1,0,0,QSCORPIO,7.31225e-05,3.88844e-08,1880.51,65,680,2.42042e-07,0.000125354,0.125814,0
S,1,0,0,QSCRS8,0.00533772,5.9009e-06,904.565,53,544,8.21494e-08,0.000151019,0.592292,0
S,1,0,0,QSCSD1,2.6119e-06,3.01373e-07,8.66667,25,71,3.68433e-08,1.36432e-08,0.0628387,0
S,1,0,0,QSCSD6,2.00881e-05,3.95372e-07,50.8082,56,542,4.25775e-07,2.09389e-06,0.472439,0
S,1,0,0,QSCSD8,3.14505e-05,3.34308e-08,940.764,31,284,3.48891e-07,4.6296e-07,1.1111,0
S,0,-2,1,QSCTAP1,1e+20,7.06284e+16,1e+20,34,164,1e+20,1e+20,0.106757,0
S,1,0,0,QSCTAP2,1.10309e-05,6.35776e-09,1735.03,23,68,1.33159e-07,5.75151e-09,0.207762,0
S,1,0,0,QSCTAP3,6.87776e-05,4.78035e-08,1438.75,32,132,7.07862e-07,6.66279e-08,0.451691,0
S,1,0,0,QSEBA,623.123,7.64739e-06,8.14812e+07,3307,140980,9.99252e-07,1.11952e-05,79.8468,1345
S,1,0,0,QSHARE1B,42.9436,5.96375e-05,720121,826,31262,9.75546e-07,8.44406e-05,0.76611,0
K,0,-2,1,QSHARE2B,1e+20,8.54431e+15,1e+20,45,465,1e+20,1e+20,0.0149228,0
S,1,0,0,QSHELL,40759.9,2.59182e-08,1.57264e+12,734,32182,9.68533e-07,2.36993e-05,52.2372,335
S,1,0,0,QSHIP04L,5.32654,2.20103e-06,2.42001e+06,85,1992,4.22326e-07,0.000283595,1.56168,42
S,1,0,0,QSHIP04S,12.4248,5.12366e-06,2.42498e+06,86,1762,8.00554e-07,0.000335801,0.909874,49
S,1,0,0,QSHIP08L,2.33838,9.84149e-07,2.37604e+06,134,3987,8.86563e-07,0.000195963,18.0932,76
S,1,0,0,QSHIP08S,6.7003,2.80849e-06,2.38572e+06,124,3382,7.0563e-07,0.000504745,7.98861,81
S,1,0,0,QSHIP12L,23.9638,7.93799e-06,3.01885e+06,341,13031,8.9631e-07,0.00015951,65.5842,187
S,1,0,0,QSHIP12S,22.8172,7.464e-06,3.05694e+06,308,11276,8.62662e-07,0.000243781,20.6839,166
S,1,0,0,QSIERRA,265.75,1.11893e-05,2.37507e+07,38,304,5.12026e-07,8.18692e-05,0.610047,0
S,1,0,0,QSTAIR,12.8159,1.6049e-06,7.98547e+06,961,39353,9.01176e-07,0.000299723,6.15521,453
S,1,0,0,QSTANDAT,0.00208753,3.25575e-07,6411.84,34,138,6.30133e-07,1.56406e-07,0.182007,0
S,1,0,0,S268,1.98054e-06,3.4558,-1.40743e-06,32,468,8.24567e-07,1.29421e-05,0.001759,0
K,1,0,0,STADAT1,161.533,5.66248e-06,-2.85267e+07,5004,196650,9.15724e-07,1.5259e-05,271.167,0
K,0,4,0,STADAT2,7.12641,0.218423,-25.5003,11128,433565,0.129227,3.41235,600.039,0
K,0,4,0,STADAT3,28.1173,0.78585,-7.66219,6380,249002,0.0256351,2.50938,600.011,0
S,1,0,0,STCQP1,0.281406,1.81384e-06,155143,33,201,3.5984e-07,8.32164e-07,335.473,0
S,1,0,0,STCQP2,0.0108243,4.84802e-07,22327.3,34,211,5.28303e-07,2.83426e-07,74.6523,0
S,1,0,0,TAME,2.50004e-11,inf,2.50004e-11,4,5,9.57442e-07,7.78545e-12,8.6042e-05,0
S,0,4,0,UBH1,0.2122,0.190143,1.3282,2771,106680,1.86999e-05,2.14614e-05,600.144,0
S,0,0,0,VALUES,0.0852936,0.0610714,-1.31133,76,745,8.9343e-07,3.52841e-08,0.134924,0
S,0,0,0,YAO,110.109,0.556938,87.5952,42443,1329219,9.99998e-07,2.22049e-09,387.278,0
S,1,0,0,ZECEVIC2,1.56408e-06,3.79172e-07,-4.125,6,7,3.41096e-07,1.30353e-08,7.2209e-05,0
