System,agree,opt_status,diverged,name,abs_err,rel_err,obj_val,pmm_iter,ssn_iter,krylov_iter,fact,smw_count,pmm_tol_achieved,ssn_tol_achieved,solving_time_sec,linesearch_fail,krylov_fail
S,1,0,0,AUG2D,1.75256,1.03861e-06,1.68741e+06,15,15,0,15,0,4.32282e-07,3.02806e-09,0.104382,0,0
S,1,0,0,AUG2DC,2.58051,1.41914e-06,1.81837e+06,15,15,0,15,0,5.96895e-07,2.74642e-09,0.106214,0,0
S,1,0,0,AUG2DCQP,12.0501,1.8544e-06,6.49812e+06,20,89,799,53,0,7.55376e-07,6.70596e-05,0.911415,0,0
S,1,0,0,AUG2DQP,9.96033,1.59697e-06,6.237e+06,20,54,693,50,0,6.48634e-07,9.40942e-08,0.834952,0,0
S,1,0,0,AUG3D,0.000117187,2.11502e-07,554.068,4,4,0,4,0,1.06335e-07,1.32682e-12,0.00597854,0,0
S,1,0,0,AUG3DC,0.00023692,3.07185e-07,771.262,4,4,0,4,0,1.81702e-07,1.41004e-12,0.00597579,0,0
S,1,0,0,AUG3DCQP,6.12177e-06,6.16268e-09,993.362,23,47,182,30,0,1.63664e-07,1.24678e-06,0.0530342,0,0
S,1,0,0,AUG3DQP,0.000112034,1.65918e-07,675.238,6,12,127,12,0,7.37034e-08,3.52256e-10,0.0369343,0,0
S,1,4,0,BOYD1,13629.2,0.000220769,-6.17216e+07,1,18,60,18,0,0.000125481,7.4077e-06,75.9013,0,0
S,0,4,0,BOYD2,22.4749,1.05731,-1.21813,1,50,165,50,0,0.0626464,400561,151.763,0,0
S,1,0,0,CONT-050,6.15249e-07,1.34809e-07,-4.56385,12,29,139,27,0,3.54983e-07,3.95987e-07,0.149606,0,0
S,1,0,0,CONT-100,1.78974e-05,3.85355e-06,-4.64442,9,39,352,35,0,4.36634e-07,0.00120813,1.6672,0,0
S,1,0,0,CONT-101,0.000127506,0.000652116,0.1954,12,145,4913,141,0,5.48385e-07,0.000763987,8.12473,0,0
S,1,0,0,CONT-200,5.1452e-05,1.09826e-05,-4.68493,13,45,716,40,0,3.376e-07,3.01275e-08,14.4826,0,0
S,0,4,0,CONT-201,0.24157,1.25502,-0.0490864,4,200,9128,200,0,0.186242,0.228866,75.3939,0,0
S,0,4,0,CONT-300,0.229077,1.19615,-0.0375644,2,100,4786,100,0,0.0849839,0.0928769,88.3365,0,0
L,0,4,0,CVXQP1L,9.46379e+07,0.870595,1.40669e+07,7,24,100,25,0,0.653797,2.2946e-05,63.1287,0,1
L,0,0,0,CVXQP1M,337354,0.310207,750157,127,4276,8961,197,0,9.61355e-07,3.80995e-05,5.18245,0,1
S,0,0,0,CVXQP1S,3476.02,0.299897,8114.7,26,155,2130,39,0,4.75548e-07,2.50331e-05,0.0442652,0,0
L,0,4,0,CVXQP2L,6.06417e+07,0.740957,2.12007e+07,11,35,100,36,0,0.490752,0.000863747,65.2712,0,1
L,0,0,0,CVXQP2M,217014,0.264601,603142,28,378,200,54,0,4.04223e-07,0.000133749,0.507744,0,1
S,0,0,0,CVXQP2S,1891.73,0.232944,6229.21,21,132,2671,29,0,3.50124e-07,0.000109232,0.0403694,0,0
L,0,4,0,CVXQP3L,9.7307e+07,0.840948,1.84041e+07,7,24,100,25,0,0.67238,1.18062e-05,64.6165,0,1
L,0,4,0,CVXQP3M,424111,0.311199,938718,1604,78224,8814,1752,0,2.57922e-06,5.30095e-05,60.0178,0,1
S,0,0,0,CVXQP3S,3616.55,0.302806,8326.89,42,819,12359,51,0,7.5429e-07,7.56278e-06,0.154097,0,0
S,0,-2,0,DPKLO1,1e+20,2.702e+20,1e+20,20,301,18488,30,0,1e+20,1e+20,0.113139,0,0
S,1,0,0,DTOC3,0.00508422,2.16108e-05,235.257,21,82,110,21,0,9.97545e-07,2.85411e-05,0.132425,0,0
S,0,0,0,DUAL1,0.619023,17.6798,0.654035,8,12,121,12,0,2.7594e-08,5.74971e-10,0.0121366,0,0
S,0,0,0,DUAL2,0.347964,10.315,0.381698,27,220,923,27,0,4.5356e-07,4.86346e-07,0.0577706,0,0
S,0,0,0,DUAL3,0.79963,5.89021,0.935386,30,43,456,32,0,9.23413e-07,1.12748e-06,0.0430835,0,0
S,0,0,0,DUAL4,1.03007,1.38062,1.77616,21,35,402,24,0,7.73474e-07,1.60753e-06,0.0207922,0,0
S,0,0,0,DUALC1,296.482,0.0481674,5858.77,20,93,1380,19,145,2.25645e-07,2.04192e-05,0.012441,0,2
S,0,0,0,DUALC2,1454.52,0.409574,5005.83,8,34,162,7,49,1.37418e-07,0.000311607,0.00398483,0,0
S,0,0,0,DUALC5,520.241,1.2177,947.473,22,255,1214,2,504,4.69932e-11,5.4996e-11,0.0191778,0,0
S,0,0,0,DUALC8,80446.4,4.39373,98755.8,15,355,1980,4,694,5.74847e-07,9.30834e-05,0.0309808,0,0
S,0,4,0,EXDATA,2616.3,18.445,2474.46,5,173,1350,157,16,0.853088,8.03634,81.0969,0,0
S,0,0,0,GENHS28,0.177979,0.191959,0.749194,3,3,3,3,0,5.51904e-07,1.4764e-14,0.000340625,0,0
S,0,0,0,GOULDQP2,2.5359,13761.5,2.53609,37,176,628,176,0,1.00623e-08,2.07689e-09,0.122134,0,0
S,0,0,0,GOULDQP3,69.2248,33.5589,-67.162,19,51,774,42,0,3.82513e-08,1.30906e-06,0.0575902,0,0
S,1,0,0,HS118,2.17565e-08,3.27253e-11,664.82,23,165,307,9,156,4.75595e-07,7.37364e-05,0.00589088,0,0
S,1,0,0,HS21,3.69198e-11,3.69346e-13,-99.96,2,3,0,3,0,3.98485e-10,1.87746e-14,0.000133083,0,0
S,0,0,0,HS268,47596,8.30491e+10,47596,3,4,7,1,5,6.37315e-07,1.20817e-07,0.00052275,0,0
S,0,0,0,HS35,1.62963,14.6667,-1.51852,3,5,7,4,1,7.36727e-07,2.75355e-14,0.000421791,0,0
S,0,0,0,HS35MOD,1.5,6,-1.25,22,88,177,17,20,3.30178e-09,9.95261e-09,0.00275696,0,0
S,1,0,0,HS51,8.51415e-09,9.58608e+06,8.51415e-09,4,4,4,4,0,7.78729e-08,4.96089e-14,0.0002755,0,0
S,1,0,0,HS52,0.0281792,0.00529023,5.29847,5,5,5,5,0,1.41987e-07,4.07816e-14,6.0375e-05,0,0
S,0,0,0,HS53,0.35695,0.0872094,3.73607,5,5,5,5,0,2.58349e-08,5.2441e-15,0.000313208,0,0
S,1,0,0,HS76,1.86777e-08,3.98942e-09,-4.68182,23,157,257,24,3,2.84305e-09,1.20072e-11,0.00425742,0,0
S,1,4,0,HUES-MOD,226.127,6.49329e-06,3.48245e+07,1642,79167,77994,32,0,0.000103718,0.000301302,60.0261,0,0
S,1,0,0,HUESTIS,2.26405e+06,6.50128e-06,3.48245e+11,4,13,13,11,0,1.08471e-07,0.000395624,0.0199025,0,0
S,1,0,0,KSIP,1.57546e-06,2.73613e-06,0.575796,20,35,75,23,12,8.20047e-07,6.47453e-12,0.022518,0,0
S,0,0,0,LASER,3.43783e+06,1.42672,5.84743e+06,7,33,63,25,13,1.52274e-07,1.84375e-09,0.0573418,0,0
S,0,0,0,LISWET1,11.1196,0.307831,25.0028,29,67,204,45,22,8.46311e-07,3.51367e-10,0.290763,0,0
S,0,0,0,LISWET10,24.4839,0.494767,25.0019,26,65,125,42,23,8.49513e-07,8.7122e-11,0.263736,0,0
S,0,0,0,LISWET11,24.5247,0.495209,24.9993,26,62,213,40,22,8.91424e-07,2.08475e-11,0.265306,0,0
S,0,0,0,LISWET12,1711.93,0.985608,24.9987,27,56,421,28,28,9.11545e-07,1.28196e-10,0.311642,0,0
S,1,0,0,LISWET2,0.000674834,2.69955e-05,24.9974,26,67,144,43,24,8.34266e-07,7.43642e-11,0.271099,0,0
S,1,0,0,LISWET3,0.000493688,1.97466e-05,25.0007,27,68,143,39,29,6.55364e-07,1.08626e-10,0.257882,0,0
S,1,0,0,LISWET4,0.000544155,2.17661e-05,24.9996,26,65,178,38,27,8.31488e-07,7.80124e-11,0.258162,0,0
