System,agree,opt_status,diverged,name,abs_err,rel_err,obj_val,PMM_iter,SSN_iter,Krylov_iter,fact,smw_count,PMM_tol_achieved,SSN_tol_achieved,solving_time_sec,linesearch_fail,Krylov_fail
S,1,0,0,AUG2D,3.28551,1.94707e-06,1.68741e+06,23,48,13,4,0,8.20851e-07,2.07186e-08,0.172556,0,0
S,1,0,0,AUG2DC,3.98231,2.19005e-06,1.81836e+06,14,19,8,5,0,9.25516e-07,9.73396e-10,0.082286,0,0
S,1,0,0,AUG2DCQP,7.74284,1.19155e-06,6.49813e+06,19,38,588,29,0,4.84018e-07,2.96008e-08,0.582313,0,0
S,1,0,0,AUG2DQP,6.20433,9.9476e-07,6.23701e+06,19,49,555,48,0,4.02197e-07,1.15876e-08,0.730169,0,0
S,1,0,0,AUG3D,0.000650171,1.17345e-06,554.067,7,8,0,1,0,6.52779e-07,6.43596e-14,0.00555725,0,0
S,1,0,0,AUG3DC,0.00122754,1.5916e-06,771.261,8,9,0,1,0,9.40057e-07,4.72622e-14,0.00565858,0,0
S,1,0,0,AUG3DCQP,0.00167518,1.68637e-06,993.36,29,39,430,13,0,7.48379e-07,2.05416e-13,0.0517672,0,0
S,1,0,0,AUG3DQP,0.00124358,1.84169e-06,675.236,26,39,415,22,0,8.16065e-07,2.33236e-13,0.0647135,0,0
S,1,4,0,BOYD1,3606.67,5.84216e-05,-6.17316e+07,208,1938,2857,1669,0,1,2.06023e+08,60.2834,2023,0
L,0,4,0,BOYD2,34.3551,1.61619,55.6118,4,31,11,31,0,0.0873967,1.46656e-07,60.4806,0,1
S,1,0,0,CONT-050,1.6486e-06,3.6123e-07,-4.56385,11,32,113,27,0,9.55143e-07,1.15567e-08,0.1567,0,0
S,1,0,0,CONT-100,8.55955e-06,1.84298e-06,-4.64439,9,40,120,29,0,5.966e-07,1.59872e-07,1.19794,0,0
S,1,0,0,CONT-101,1.794e-05,9.17519e-05,0.195545,33,237,4140,200,0,7.37212e-07,7.89721e-07,9.28846,0,0
S,1,0,0,CONT-200,1.50041e-05,3.20266e-06,-4.68486,18,100,142,36,0,1.87642e-07,1.52786e-07,9.80036,0,0
S,0,4,0,CONT-201,0.209168,1.08668,-0.016685,23,218,7190,218,0,0.824341,4.69537,61.5778,0,0
S,0,4,0,CONT-300,0.192895,1.00722,-0.00138235,11,98,3251,98,0,0.311318,0.452047,63.6825,0,0
L,0,4,0,CVXQP1L,7.37088e+07,0.678064,3.4996e+07,6,29,500,24,0,0.484716,0.130724,61.2135,0,1
S,0,4,0,CVXQP1M,32155.3,0.0295678,1.05536e+06,332,3179,38295,381,0,0.0104906,0.0331713,60.08,839,0
S,1,0,0,CVXQP1S,0.0165363,1.42669e-06,11590.7,6787,66722,160474,1582,0,9.9973e-07,5.75942e-06,3.60313,20269,0
L,0,4,0,CVXQP2L,3.8063e+07,0.465076,4.37795e+07,9,54,500,33,0,0.28106,7.41167,60.3186,0,1
S,1,4,0,CVXQP2M,16.0418,1.95595e-05,820139,1066,10116,70053,1099,0,0.000276493,0.000483517,60.0408,0,0
S,1,0,0,CVXQP2S,0.00157373,1.93786e-07,8120.94,52,353,6271,41,0,9.37739e-07,0.000292556,0.0469915,0,0
L,0,4,0,CVXQP3L,5.12716e+07,0.4431,6.44395e+07,7,32,500,26,0,0.338517,0.116351,67.8477,2,1
S,0,4,0,CVXQP3M,249693,0.183217,1.11314e+06,247,2330,31596,338,0,0.0137036,0.110035,60.019,3572,0
S,1,0,0,CVXQP3S,0.011994,1.00423e-06,11943.4,7064,69332,608323,2648,0,9.97324e-07,5.11704e-06,11.9405,41887,0
S,1,0,0,DPKLO1,1.56895e-06,4.23929e-06,0.370095,5,11,0,2,0,4.52079e-07,2.2541e-07,0.000565458,0,0
S,1,0,0,DTOC3,0.0299563,0.000127331,235.233,506,4821,10367,506,0,5.21223e-07,4.97271e-07,10.5164,0,0
S,1,0,0,DUAL1,1.21178e-07,3.46095e-06,0.0350128,10,15,210,9,0,8.21679e-07,1.56214e-11,0.00711054,0,0
S,1,0,0,DUAL2,4.47346e-08,1.32611e-06,0.0337336,9,43,229,4,0,8.96589e-07,1.44274e-07,0.00602242,0,0
S,1,0,0,DUAL3,1.37166e-07,1.01039e-06,0.135756,28,32,420,11,0,8.4226e-07,1.33427e-10,0.0180979,0,0
S,1,0,0,DUAL4,1.22566e-06,1.64278e-06,0.74609,41,116,1331,5,0,9.85704e-07,4.50883e-10,0.0172652,0,0
S,0,0,0,DUALC1,158.946,0.0258229,5996.3,23,157,981,5,150,7.79018e-07,1.38973e-05,0.00562717,0,0
S,1,0,0,DUALC2,0.0125336,3.52929e-06,3551.32,10,30,185,1,29,8.26783e-08,2.75696e-07,0.00117104,0,0
S,1,0,0,DUALC5,0.000849732,1.98892e-06,427.231,29,250,1244,1,249,9.8197e-07,9.33256e-10,0.00859454,0,0
S,1,0,0,DUALC8,1.63906,8.95203e-05,18307.7,66,576,2909,1,575,9.72579e-07,1.27118e-07,0.0299201,0,0
S,0,4,0,EXDATA,30.5233,0.21519,-111.32,5,36,200,32,4,0.139228,1.09384,79.7985,0,0
