System,agree,opt_status,diverged,name,abs_err,rel_err,obj_val,PMM_iter,SSN_iter,Krylov_iter,fact,PMM_tol_achieved,SSN_tol_achieved,solving_time_sec,linesearch_fail
S,1,0,0,HS76,1.41861e-07,3.03005e-08,-4.68182,7,26,28,10,7.66599e-08,4.08794e-08,0.000210583,0
S,1,4,0,HUES-MOD,226.127,6.49329e-06,3.48245e+07,35700,274479,149,9065,1.66899e-05,4.84839e-05,180,0
S,1,0,0,HUESTIS,2.27515e+06,6.53315e-06,3.48245e+11,7,28,27,17,5.20424e-07,1.89052e-07,0.0359505,0
K,1,0,0,KSIP,1.29418e-06,2.24763e-06,0.575797,57,162,0,78,6.73769e-07,4.92057e-08,0.0385364,0
S,1,0,0,LASER,0.081389,3.3777e-08,2.4096e+06,17,45,0,39,3.1677e-07,2.11348e-09,0.0497281,0
S,0,0,0,LISWET1,11.1197,0.307834,25.0027,104,331,304,167,9.99155e-07,3.2714e-11,1.0816,0
S,0,0,0,LISWET10,24.484,0.494768,25.0018,81,242,217,154,9.96063e-07,2.72618e-09,0.931532,0
S,0,0,0,LISWET11,24.5247,0.495209,24.9992,82,253,227,152,9.70333e-07,4.44818e-09,0.883583,0
S,0,0,0,LISWET12,1711.93,0.985608,24.9987,86,227,204,128,9.91798e-07,1.58629e-08,0.753075,0
S,1,0,0,LISWET2,0.000702666,2.81088e-05,24.9974,78,249,225,188,9.66898e-07,4.64532e-09,0.962626,0
S,1,0,0,LISWET3,0.00057329,2.29305e-05,25.0006,77,230,207,139,9.99649e-07,1.49533e-09,0.782798,0
S,1,0,0,LISWET4,0.000576983,2.30792e-05,24.9995,76,223,196,139,9.84881e-07,7.94418e-09,0.760651,0
S,1,0,0,LISWET5,0.000575256,2.29787e-05,25.0337,78,233,208,139,9.79867e-07,4.77739e-09,0.787553,0
S,1,0,0,LISWET6,0.000609717,2.43928e-05,24.9951,78,227,204,132,9.67043e-07,4.64377e-09,0.77093,0
S,0,0,0,LISWET7,473.839,0.949879,25.0022,76,231,205,151,9.90824e-07,4.80803e-09,0.89182,0
S,0,0,0,LISWET8,7119.7,0.996501,25.0021,77,230,206,142,9.87097e-07,4.54775e-09,0.790442,0
S,0,0,0,LISWET9,1938.25,0.987265,25.0017,83,244,221,148,9.73628e-07,1.54583e-09,0.835048,0
S,1,0,0,LOTSCHD,0.00352748,1.47075e-06,2398.41,14,76,292,19,5.37483e-07,2.17506e-07,0.000530291,0
S,1,0,0,MOSARQP1,6.18984e-06,6.49595e-09,-952.875,21,83,964,32,9.36557e-07,1.44493e-07,0.0939933,0
S,1,0,0,MOSARQP2,0.000268783,1.68254e-07,-1597.48,15,45,402,26,7.90571e-07,7.29726e-08,0.0215673,0
S,0,0,0,POWELL20,7.8147e+09,0.150024,4.42749e+10,254,1971,1841,985,9.93978e-07,6.52117e-08,3.73691,0
S,1,0,0,PRIMAL1,5.25976e-10,1.50223e-08,-0.035013,5,10,2,9,1.9258e-08,1.28547e-09,0.00373725,0
S,1,0,0,PRIMAL2,7.10518e-10,2.10626e-08,-0.0337337,4,13,3,12,3.60179e-08,1.96959e-09,0.00745908,0
S,1,0,0,PRIMAL3,5.51647e-09,4.06352e-08,-0.135756,5,24,2,24,4.9336e-07,2.34144e-07,0.0270671,0
S,1,0,0,PRIMAL4,2.71624e-08,3.64063e-08,-0.746091,5,27,3,25,2.21934e-07,5.81822e-09,0.0179982,0
S,1,0,0,PRIMALC1,0.0025251,4.10236e-07,-6155.25,73,389,535,70,9.7572e-07,2.76228e-05,0.0125031,0
S,1,0,0,PRIMALC2,0.0156778,4.41467e-06,-3551.32,43,154,181,54,9.13248e-07,1.82606e-06,0.00449637,0
S,1,0,0,PRIMALC5,0.0135719,3.17671e-05,-427.219,65,436,1750,70,7.61751e-07,3.65013e-06,0.0225156,0
S,1,0,0,PRIMALC8,0.000979801,5.35135e-08,-18309.4,140,920,3597,89,9.64888e-07,1.95832e-06,0.0757432,0
S,1,0,0,Q25FV47,210.268,1.52984e-05,1.37442e+07,2197,18200,129417,4175,7.89985e-07,0.000105077,100.584,157
S,1,0,0,QADLITTL,6.21334,1.29359e-05,480313,50,284,2360,95,8.47791e-07,4.65893e-06,0.018213,0
S,1,0,0,QAFIRO,0.000223058,0.000140219,-1.59056,13,83,782,16,8.8914e-07,3.34994e-06,0.00178612,0
S,1,0,0,QBANDM,0.000241491,1.4768e-08,16352.3,93,644,3081,231,7.50497e-08,1.06453e-05,0.283935,0
S,1,0,0,QBEACONF,0.859682,5.2193e-06,164713,302,2214,3859,344,9.52028e-07,1.20738e-05,0.172399,0
S,1,0,0,QBORE3D,0.0142458,4.59514e-06,3100.22,938,7312,9613,1078,9.34765e-07,1.38444e-05,0.470563,0
S,1,0,0,QBRANDY,0.0742164,2.61554e-06,28375.2,41,200,3418,183,9.46968e-07,4.19881e-07,0.159804,0
S,0,4,0,QCAPRI,1.00984e+06,0.0151188,6.57835e+07,33812,310103,2028659,232331,3.36789e-05,0.000189285,180.001,9107
S,1,0,0,QE226,0.000175615,8.2583e-07,212.654,48,247,3492,235,1.79155e-07,2.38132e-07,0.247575,0
S,1,0,0,QETAMACR,0.596702,6.87759e-06,86759.8,19112,184921,407756,74359,9.96856e-07,9.50809e-06,132.841,7916
S,1,0,0,QFFFFF80,12.4807,1.42939e-05,873160,899,7383,87266,3359,9.72495e-07,3.29131e-05,10.7256,48
S,0,-2,1,QFORPLAN,1e+20,1.34109e+10,1e+20,752,7485,42555,1233,1e+20,1e+20,1.79284,294
S,1,0,0,QGFRDXPN,5152.15,5.11174e-08,1.00791e+11,9326,88084,140892,26711,9.99664e-07,1.21768e-05,28.1286,2977
S,1,0,0,QGROW15,1829.99,1.79952e-05,-1.01692e+08,208,1187,3693,789,8.6783e-07,7.23418e-05,1.11583,0
S,1,0,0,QGROW22,2620.81,1.75154e-05,-1.49626e+08,229,1410,7780,1196,9.66195e-07,8.3743e-05,2.68351,0
S,1,0,0,QGROW7,859.708,2.00872e-05,-4.27979e+07,201,1136,1753,264,2.65649e-07,2.16039e-05,0.203836,0
K,1,0,0,QISRAEL,0.273172,1.07769e-08,2.53478e+07,95,566,0,184,2.79621e-07,2.07036e-06,0.0477603,0
S,1,0,0,QPCBLEND,4.9495e-06,0.000631109,-0.00784749,48,132,1588,86,7.63773e-07,1.128e-08,0.009455,0
S,1,0,0,QPCBOEI1,134.797,1.17175e-05,1.15038e+07,43,206,2827,82,7.96729e-07,1.41242e-06,0.0391499,0
K,1,0,0,QPCBOEI2,11.3555,1.38957e-06,8.17195e+06,13991,110613,0,14056,9.99272e-07,1.0053e-07,1.57459,0
S,1,0,0,QPCSTAIR,79.113,1.27511e-05,6.20431e+06,161,505,6169,291,9.00738e-07,5.44752e-07,0.265556,0
S,1,4,0,QPILOTNO,156.105,3.30131e-05,4.72843e+06,8494,67915,452319,33725,2.18567e-06,2.22465e-05,180.025,2
S,1,0,0,QPTEST,6.78719e-06,1.55247e-06,4.37188,8,9,2,9,5.95764e-07,3.32103e-07,9.7125e-05,0
S,1,0,0,QRECIPE,1.46678e-06,5.50148e-09,-266.616,26,67,375,44,5.14069e-07,7.37616e-07,0.00416267,0
K,1,0,0,QSC205,3.08948e-07,5.31391e-05,-0.00581426,29,100,0,91,8.73399e-07,1.19658e-07,0.0133765,0
S,1,0,0,QSCAGR25,454.19,2.25139e-06,2.01738e+08,53,368,3836,240,8.33917e-07,2.09061e-05,0.212258,0
S,1,0,0,QSCAGR7,98.2777,3.65808e-06,2.6866e+07,61,415,2365,147,9.54298e-07,5.30416e-06,0.0352858,0
S,1,0,0,QSCFXM1,1550.44,9.18363e-05,1.68811e+07,207,1689,12924,747,9.97758e-07,0.00014289,1.02906,26
S,1,0,0,QSCFXM2,2306.93,8.30545e-05,2.77739e+07,578,5124,38318,1754,9.95883e-07,2.32128e-05,5.02084,119
S,1,0,0,QSCFXM3,2577.42,8.3638e-05,3.08138e+07,799,7229,60776,2504,9.99565e-07,6.55101e-05,9.99842,192
K,1,0,0,QSCORPIO,0.000216042,1.14885e-07,1880.51,174,945,0,418,1.14239e-07,2.49806e-05,0.0785587,0
S,1,0,0,QSCRS8,0.0090453,9.99967e-06,904.551,75,527,8828,455,3.8157e-07,0.00017555,0.626875,2
S,1,0,0,QSCSD1,0.000141833,1.63653e-05,8.66681,24,63,2643,63,8.16283e-07,2.41285e-08,0.0516297,0
S,1,0,0,QSCSD6,4.13058e-05,8.12975e-07,50.8082,63,298,6090,180,8.35044e-07,6.3739e-06,0.275796,0
S,1,0,0,QSCSD8,0.000129122,1.37253e-07,940.763,36,226,7659,207,6.81239e-07,2.63077e-07,1.02464,0
S,0,-2,1,QSCTAP1,1e+20,7.06284e+16,1e+20,32,151,4118,151,1e+20,1e+20,0.104446,0
S,1,0,0,QSCTAP2,1.622e-05,9.34857e-09,1735.03,22,72,2971,69,1.64437e-07,5.48691e-09,0.212521,0
S,1,0,0,QSCTAP3,0.000140953,9.7969e-08,1438.75,31,125,4740,91,6.15519e-07,5.59212e-08,0.419307,0
S,1,4,0,QSEBA,17619.3,0.000216236,8.14642e+07,11315,111464,289241,22243,0.000345409,0.000287787,180.04,4648
S,1,0,0,QSHARE1B,42.9336,5.96235e-05,720121,2478,19654,2298,525,9.92173e-07,4.0709e-06,0.601641,0
K,1,0,0,QSHARE2B,0.164362,1.40436e-05,11703.5,117,776,0,198,7.73586e-07,0.000101978,0.02434,0
S,1,4,0,QSHELL,2.16129e+09,0.00137431,1.57048e+12,14349,131693,214842,22623,0.633174,0.00174891,180.002,6554
S,1,0,0,QSHIP04L,6.74352,2.78656e-06,2.42001e+06,274,2499,35479,647,5.54216e-07,0.000207293,2.74098,116
S,1,0,0,QSHIP04S,13.0213,5.36963e-06,2.42498e+06,268,2500,33426,649,8.02871e-07,0.00013618,1.43135,142
S,1,0,0,QSHIP08L,2.50484,1.05421e-06,2.37604e+06,546,5143,103779,1204,9.75514e-07,0.000161708,29.9206,222
S,1,0,0,QSHIP08S,9.7333,4.0798e-06,2.38572e+06,557,5281,158213,2777,9.74773e-07,0.000135612,25.508,272
S,1,0,0,QSHIP12L,26.7586,8.86376e-06,3.01885e+06,2378,23421,319969,5249,9.90734e-07,0.000119966,156.067,1072
S,1,0,0,QSHIP12S,26.475,8.66055e-06,3.05694e+06,2267,22173,230824,5726,9.93651e-07,7.59067e-05,56.0732,1044
S,1,0,0,QSIERRA,333.088,1.40245e-05,2.37508e+07,46,283,10871,228,5.6812e-07,0.000137397,0.667349,2
S,1,0,0,QSTAIR,15.9325,1.99519e-06,7.98547e+06,4718,46486,168454,6778,9.68405e-07,0.000649826,12.9325,1911
S,1,0,0,QSTANDAT,0.00206611,3.22233e-07,6411.84,35,127,3623,115,4.73276e-07,3.15688e-07,0.167876,0
S,1,0,0,S268,7.27139e-07,1.26877,-1.54032e-07,20,96,0,18,5.36407e-07,1.06043e-05,0.000468584,0
K,1,4,0,STADAT1,57013.3,0.00199858,-2.84699e+07,18852,149883,0,97257,0.00032944,2.83584,180.002,0
K,0,4,0,STADAT2,4.65096,0.142551,-27.9757,16570,130654,0,129526,0.000584476,0.0316193,180.007,0
K,0,4,0,STADAT3,27.6207,0.77197,-8.15879,9459,74215,0,73323,0.000151846,0.000371499,180,0
S,1,0,0,STCQP1,0.630057,4.06112e-06,155143,30,105,796,52,8.13976e-07,6.84569e-06,89.7347,0
S,1,0,0,STCQP2,0.0180946,8.10425e-07,22327.3,36,127,1084,51,8.71548e-07,4.71098e-06,19.0605,0
S,1,0,0,TAME,2.5e-11,inf,2.5e-11,4,5,3,5,3.7762e-08,3.91468e-13,6.7791e-05,0
S,0,4,0,UBH1,1.42545,1.27728,2.54145,9023,71711,105894,8586,0.00343763,0.00449409,180.002,0
S,0,0,0,VALUES,0.0852936,0.0610714,-1.31133,51,225,1193,43,9.36826e-07,1.58832e-07,0.0249897,0
S,0,0,0,YAO,191.932,0.970802,5.77253,355,2559,3000,1414,9.86006e-07,5.76662e-08,1.59223,0
S,1,0,0,ZECEVIC2,1.55842e-06,3.77799e-07,-4.125,5,6,0,6,2.59737e-07,1.22214e-07,6.2417e-05,0
