System,agree,opt_status,diverged,name,abs_err,rel_err,obj_val,PMM_iter,SSN_iter,Krylov_iter,fact,smw_count,PMM_tol_achieved,SSN_tol_achieved,solving_time_sec,linesearch_fail,Krylov_fail
S,1,0,0,AUG2D,0.236376,1.40082e-07,1.68741e+06,12,110,13,11,0,4.7977e-08,3.14816e-09,0.26695,0,0
S,1,0,0,AUG2DC,1.8979,1.04374e-06,1.81837e+06,12,104,14,10,0,4.36865e-07,3.74801e-09,0.219716,0,0
S,1,0,0,AUG2DCQP,8.30803,1.27853e-06,6.49813e+06,18,231,767,37,0,5.19627e-07,1.50668e-08,1.03283,0,0
S,1,0,0,AUG2DQP,6.75346,1.0828e-06,6.23701e+06,18,231,668,50,0,4.38228e-07,1.39211e-08,1.03086,0,0
S,1,0,0,AUG3D,8.27308e-08,1.49315e-10,554.068,6,10,0,7,0,6.3689e-08,2.53071e-07,0.0118105,0,0
S,1,0,0,AUG3DC,6.57845e-05,8.52946e-08,771.262,5,7,0,6,0,9.46014e-07,3.57142e-06,0.00966325,0,0
S,1,0,0,AUG3DCQP,0.00157342,1.58394e-06,993.361,6,24,186,17,0,7.01765e-07,4.55585e-07,0.0340269,0,0
S,1,0,0,AUG3DQP,0.00049211,7.28795e-07,675.237,6,19,154,19,0,3.24353e-07,9.27607e-12,0.036711,0,0
S,1,4,0,BOYD1,4479.57,7.25611e-05,-6.17307e+07,7575,129789,16178,3627,0,4.75108e-05,0.000222893,1800.25,7235363,0
L,0,4,0,BOYD2,26.3221,1.23829,47.5789,957,19009,11,2029,0,0.000152545,3.20663e-05,1804.22,0,1
S,1,0,0,CONT-050,1.65981e-06,3.63687e-07,-4.56385,14,157,228,46,0,9.50463e-07,9.94494e-09,0.292394,0,0
S,1,0,0,CONT-100,8.83407e-06,1.90209e-06,-4.64439,17,230,296,72,0,5.80113e-07,5.87575e-08,3.41873,0,0
S,1,0,0,CONT-101,5.94152e-05,0.000303872,0.195587,39,659,4511,232,0,9.8089e-07,4.62863e-08,11.8009,0,0
S,1,0,0,CONT-200,0.000373856,7.98007e-05,-4.6845,39,660,425,74,0,9.6259e-07,2.09964e-08,25.9163,0,0
S,1,0,0,CONT-201,0.000400224,0.00207927,0.192884,43,756,10124,483,0,7.60661e-07,8.12551e-07,143.044,0,0
S,1,0,0,CONT-300,0.00303348,0.0158396,0.194546,49,846,14459,659,0,9.76869e-07,9.17133e-07,691.6,0,0
L,0,4,0,CVXQP1L,8.64302e+06,0.0795091,1.00062e+08,477,5431,500,660,0,0.0765719,0.0101849,1802.44,71105,1
S,1,4,0,CVXQP1M,9795.89,0.00900762,1.07772e+06,8319,105482,1449757,7025,0,0.00246157,0.00866275,1800.01,15481984,0
S,1,0,0,CVXQP1S,0.0164768,1.42155e-06,11590.7,207,3950,11819,122,0,9.97132e-07,1.84762e-06,0.248976,0,0
L,1,4,0,CVXQP2L,145481,0.00177758,8.1697e+07,723,10103,500,910,0,0.0383084,0.00809754,1801.46,145758,1
S,1,0,0,CVXQP2M,0.0550978,6.71797e-08,820155,6507,119748,1750800,6404,0,9.99934e-07,9.11992e-07,981.927,0,0
S,1,0,0,CVXQP2S,0.00541906,6.67295e-07,8120.94,16,222,1062,25,0,5.65311e-07,2.25266e-06,0.0133941,0,0
L,0,4,0,CVXQP3L,1.05407e+07,0.0910949,1.0517e+08,454,4798,500,653,0,0.0765567,0.0159221,1802.29,59154,1
S,0,4,0,CVXQP3M,223619,0.164085,1.13921e+06,6513,82689,922816,4323,0,0.00740536,0.00664554,2457.53,6011339,0
S,1,0,0,CVXQP3S,0.0120222,1.0066e-06,11943.4,2426,47313,122159,1147,0,9.99512e-07,2.71448e-06,3.47162,0,0
S,1,0,0,DPKLO1,1.1465e-08,3.09785e-08,0.370096,6,16,0,7,0,3.54606e-07,4.69737e-07,0.00183683,0,0
S,1,0,0,DTOC3,0.0301078,0.000127975,235.293,433,7079,14326,426,0,9.66369e-07,3.38063e-06,14.061,0,0
S,1,0,0,DUAL1,1.20238e-07,3.43409e-06,0.0350128,5,13,171,13,0,7.43804e-07,7.3589e-10,0.00715667,0,0
S,1,0,0,DUAL2,1.22496e-10,3.63127e-09,0.0337337,11,109,492,14,0,1.74839e-07,1.87467e-07,0.0136334,0,0
S,1,0,0,DUAL3,4.42064e-08,3.25632e-07,0.135756,7,11,137,11,0,2.44453e-07,2.13062e-07,0.0101893,0,0
S,1,0,0,DUAL4,1.83493e-07,2.45939e-07,0.746091,8,54,433,12,0,1.01777e-07,1.58408e-07,0.00723262,0,0
S,0,0,0,DUALC1,148.843,0.0241814,6006.41,22,298,838,10,211,7.29491e-07,5.85391e-06,0.00768158,14,0
S,1,0,0,DUALC2,0.0169462,4.77181e-06,3551.32,8,53,240,3,50,2.3882e-08,1.44482e-06,0.00151504,0,0
