System,agree,opt_status,diverged,name,abs_err,rel_err,obj_val,PMM_iter,SSN_iter,Krylov_iter,fact,smw_count,PMM_tol_achieved,SSN_tol_achieved,solving_time_sec,linesearch_fail,Krylov_fail
S,1,0,0,AUG2D,3.28562,1.94714e-06,1.68741e+06,23,69,14,4,0,8.20885e-07,7.27667e-10,0.196283,0,0
S,1,0,0,AUG2DC,2.83444,1.55878e-06,1.81837e+06,24,32,14,4,0,6.56424e-07,3.21078e-10,0.130037,0,0
S,1,0,0,AUG2DCQP,7.74284,1.19155e-06,6.49813e+06,19,39,588,29,0,4.84018e-07,1.10596e-08,0.613053,0,0
S,1,0,0,AUG2DQP,6.20433,9.9476e-07,6.23701e+06,19,49,555,48,0,4.02197e-07,1.15876e-08,0.77355,0,0
S,1,0,0,AUG3D,0.000650171,1.17345e-06,554.067,7,8,0,1,0,6.52779e-07,6.43596e-14,0.00574104,0,0
S,1,0,0,AUG3DC,0.00122754,1.5916e-06,771.261,8,9,0,1,0,9.40057e-07,4.72622e-14,0.00572363,0,0
S,1,0,0,AUG3DCQP,0.00167518,1.68637e-06,993.36,29,39,430,13,0,7.48379e-07,2.05416e-13,0.0498817,0,0
S,1,0,0,AUG3DQP,0.00124358,1.84169e-06,675.236,26,39,415,22,0,8.16065e-07,2.33236e-13,0.0640206,0,0
S,1,4,1,BOYD1,568367,0.00920653,-6.23036e+07,188,1784,2948,1733,0,1.02967,9.86017e+08,60.0531,0,0
L,0,4,0,BOYD2,34.3551,1.61619,55.6118,4,31,11,31,0,0.0873967,1.46656e-07,60.0741,0,1
S,1,0,0,CONT-050,1.6486e-06,3.6123e-07,-4.56385,11,32,113,27,0,9.55143e-07,1.15567e-08,0.164401,0,0
S,1,0,0,CONT-100,8.55955e-06,1.84298e-06,-4.64439,9,40,120,29,0,5.966e-07,1.59872e-07,1.20798,0,0
S,1,0,0,CONT-101,1.794e-05,9.17519e-05,0.195545,33,237,4140,200,0,7.37212e-07,7.89721e-07,9.282,0,0
S,1,0,0,CONT-200,1.50041e-05,3.20266e-06,-4.68486,18,100,142,36,0,1.87642e-07,1.52786e-07,9.84672,0,0
S,0,4,0,CONT-201,0.280345,1.45647,-0.0878619,23,215,6774,215,0,0.644208,1.81063,62.3123,0,0
S,0,4,0,CONT-300,0.192793,1.00669,-0.00128067,11,101,3365,101,0,0.25791,0.347544,66.8298,0,0
