System,agree,opt_status,diverged,name,abs_err,rel_err,obj_val,PMM_iter,SSN_iter,Krylov_iter,fact,smw_count,PMM_tol_achieved,SSN_tol_achieved,solving_time_sec,linesearch_fail,Krylov_fail
S,1,4,0,QSEBA,17366.2,0.000213129,8.14644e+07,1031,6675,39855,92,7371,0.000345399,0.133853,10.004,472566,0
S,1,4,0,Q25FV47,16634.4,0.00121026,1.37278e+07,34,651,16761,238,413,0.00718299,341.762,10.0647,0,0
S,1,0,0,QADLITTL,5.20462,1.08358e-05,480314,13,186,1834,19,127,6.74783e-07,2.74379e-05,0.0126383,0,0
S,1,0,0,QAFIRO,1.41568e-07,8.89926e-08,-1.59078,10,134,1287,4,128,5.81897e-08,5.72162e-07,0.00359383,0,0
S,1,0,0,QSHARE1B,42.953,5.96505e-05,720121,4903,37199,2560,91,363,9.93519e-07,6.51196e-06,1.16572,0,0
S,1,0,0,QSHARE2B,0.088586,7.56906e-06,11703.6,24,365,3227,13,237,4.73077e-07,0.00269398,0.0243321,10,0
S,1,0,0,QBANDM,0.00010086,6.1679e-09,16352.3,30,577,2888,308,0,3.05765e-07,2.73168e-05,0.456758,0,0
S,1,0,0,QBEACONF,0.824021,5.0028e-06,164713,255,4935,4562,19,1120,6.79434e-07,6.68602e-05,0.325053,384,0
S,1,0,0,QBORE3D,7.66115,0.00247118,3107.86,222,4317,12453,68,126,9.06882e-07,2.41299e-05,0.339127,0,0
S,1,0,0,QBRANDY,0.0315291,1.11115e-06,28375.1,19,339,3866,83,254,6.85494e-07,0.000234472,0.146033,0,0
S,1,4,0,QSHELL,43017,2.73534e-08,1.57264e+12,93,1520,34461,356,1159,5.39076e-06,0.248435,10.0029,942,0
S,1,4,0,QCAPRI,182681,0.00273503,6.66106e+07,1443,12112,389464,222,12937,1.29386e-05,0.000213917,10.0024,851684,0
S,1,0,0,QSHIP04L,0.0405105,1.67398e-08,2.42002e+06,45,706,17421,210,494,3.74282e-07,0.00220371,1.1118,58,0
S,1,0,0,QE226,8.81433e-06,4.14493e-08,212.653,22,361,4049,80,238,7.02406e-08,2.22794e-06,0.187491,0,0
S,1,0,0,QSHIP04S,0.0282604,1.16538e-08,2.42499e+06,41,657,12930,180,469,8.28782e-07,0.00418502,0.66463,36,0
S,1,0,0,QETAMACR,0.546122,6.29461e-06,86759.8,295,3841,27768,187,2525,9.28978e-07,0.00220821,2.68054,26959,0
S,1,0,0,QFFFFF80,8.7462,1.00169e-05,873156,104,1828,48213,284,1167,9.22082e-07,0.000552619,3.9611,1200,0
S,1,0,0,QFORPLAN,1.22942e+07,0.00164876,7.44434e+09,47,691,4406,70,375,8.12049e-07,1.11892,0.242944,320,0
S,1,0,0,QGFRDXPN,5152.2,5.11179e-08,1.00791e+11,162,1779,17299,243,1308,9.99424e-07,0.00888345,1.07245,9562,0
