System,agree,opt_status,diverged,name,abs_err,rel_err,obj_val,PMM_iter,SSN_iter,Krylov_iter,fact,smw_count,PMM_tol_achieved,SSN_tol_achieved,solving_time_sec,linesearch_fail,Krylov_fail
S,1,0,0,AUG2D,1.57535,9.33592e-07,1.68741e+06,14,35,11,3,0,3.87357e-07,3.09606e-08,0.115754,0,0
S,1,0,0,AUG2DC,2.38224,1.3101e-06,1.81837e+06,14,20,7,3,0,5.50412e-07,7.18618e-10,0.0798618,0,0
S,1,0,0,AUG2DCQP,7.78964,1.19875e-06,6.49813e+06,13,34,507,30,0,4.8697e-07,6.20165e-08,0.663424,0,0
S,1,0,0,AUG2DQP,6.47375,1.03796e-06,6.23701e+06,13,36,430,34,0,4.19878e-07,2.74254e-08,0.540004,0,0
S,1,0,0,AUG3D,0.000650171,1.17345e-06,554.067,7,8,0,1,0,6.52779e-07,6.43596e-14,0.00511267,0,0
S,1,0,0,AUG3DC,0.00122754,1.5916e-06,771.261,8,9,0,1,0,9.40057e-07,4.72622e-14,0.00624275,0,0
S,1,0,0,AUG3DCQP,0.00167518,1.68637e-06,993.36,29,39,430,13,0,7.48379e-07,2.05416e-13,0.0519745,0,0
S,1,0,0,AUG3DQP,0.00124358,1.84169e-06,675.236,26,39,415,22,0,8.16065e-07,2.33236e-13,0.0632359,0,0
S,1,4,0,BOYD1,96945.6,0.00157035,-6.16383e+07,199,1864,2862,1675,0,0.999922,6881.35,60.0735,0,0
L,0,4,0,BOYD2,34.2939,1.61332,55.5507,9,51,11,51,0,0.00951213,41.5243,61.267,0,1
S,1,0,0,CONT-050,2.55976e-08,5.60876e-09,-4.56385,9,38,123,35,0,1.43301e-07,4.51017e-08,0.203894,0,0
S,1,0,0,CONT-100,1.31666e-07,2.83495e-08,-4.6444,14,57,143,41,0,3.85282e-07,4.30947e-07,1.73611,0,0
S,1,0,0,CONT-101,5.32355e-09,2.72266e-08,0.195527,703,6418,4262,819,0,9.54481e-07,1.01991e-06,39.3846,0,0
S,1,0,0,CONT-200,2.03992e-08,4.35427e-09,-4.68488,15,95,91,31,0,6.91411e-07,7.79307e-07,8.3369,0,0
S,0,4,0,CONT-201,0.258139,1.3411,-0.0656561,23,209,6699,209,0,0.196705,0.244869,62.9361,0,0
S,0,4,0,CONT-300,0.192772,1.00658,-0.00125981,11,102,3356,102,0,0.206335,0.259975,65.558,0,0
