System,agree,opt_status,diverged,name,abs_err,rel_err,obj_val,PMM_iter,SSN_iter,PMM_tol_achieved,SSN_tol_achieved,solving_time_sec,linesearch_fail
S,0,4,0,CONT-300,0.285214,1.48927,-0.0937019,52,728,0.000302168,3.12421e-08,609.024,0
S,0,4,0,CVXQP1L,1.08088e+08,0.994327,616637,23,968,0.926065,0.00587663,641.509,21
S,0,4,0,CVXQP1M,32777.8,0.0301402,1.05473e+06,196,7649,0.0108404,0.00660405,602.738,74
S,1,0,0,CVXQP1S,0.0159042,1.37215e-06,11590.7,57,599,9.62897e-07,2.3987e-05,0.260931,0
S,0,4,0,CVXQP2L,8.16192e+07,0.997272,223280,26,1055,0.904944,0.0891837,607.157,15
S,1,0,0,CVXQP2M,0.0551101,6.71947e-08,820155,112,1998,9.99839e-07,0.00125738,63.9911,0
S,1,0,0,CVXQP2S,0.00403406,4.96748e-07,8120.94,42,240,4.25356e-07,2.21271e-07,0.057096,0
S,0,4,0,CVXQP3L,1.14587e+08,0.990283,1.12435e+06,17,490,0.898763,0.146961,732.887,4
S,0,4,0,CVXQP3M,256658,0.188327,1.10617e+06,174,6475,0.0161716,0.00606853,604.483,68
S,1,0,0,CVXQP3S,0.0110207,9.2274e-07,11943.4,113,2663,9.17484e-07,0.000215761,1.56083,0
S,1,0,0,DPKLO1,1.94469e-07,5.25454e-07,0.370096,10,19,2.14507e-07,1.04355e-08,0.00544871,0
S,1,0,0,DTOC3,0.0379963,0.000161506,235.224,148,4974,8.84538e-07,1.51858e-05,23.0905,0
S,1,0,0,DUAL1,6.38186e-08,1.82271e-06,0.0350129,16,34,4.39358e-07,5.73476e-08,0.0222151,0
S,1,0,0,DUAL2,2.95526e-08,8.76058e-07,0.0337336,15,43,6.73822e-07,5.82401e-08,0.0286845,0
S,1,0,0,DUAL3,7.59859e-08,5.59725e-07,0.135756,22,45,4.57118e-07,5.22694e-08,0.0448788,0
S,1,0,0,DUAL4,8.09508e-07,1.085e-06,0.74609,29,82,6.90225e-07,3.79569e-08,0.0378707,0
K,1,0,0,DUALC1,2.17668,0.00035363,6153.07,49,324,3.6176e-07,1.20888e-05,0.007956,0
K,1,0,0,DUALC2,0.0885182,2.49255e-05,3551.4,23,78,3.63567e-07,9.20218e-07,0.002487,0
K,1,0,0,DUALC5,0.000153838,3.6008e-07,427.232,29,330,8.45128e-07,1.50316e-07,0.00835092,0
K,1,0,0,DUALC8,0.308081,1.68264e-05,18309.1,74,2277,9.85043e-07,1.13637e-05,0.0970436,0
K,1,0,0,EXDATA,4.15584e-07,2.92988e-09,-141.843,44,431,6.99919e-07,1.74891e-06,122.296,0
S,1,0,0,GENHS28,6.13395e-07,6.61575e-07,0.927174,6,9,3.69486e-07,5.06083e-08,0.00018825,0
S,1,0,0,GOULDQP2,4.12961e-06,0.02241,0.000188405,41,88,8.14936e-07,3.6068e-11,0.0473366,0
S,1,0,0,GOULDQP3,2.94245e-06,1.42645e-06,2.06279,17,44,3.36429e-07,1.25287e-08,0.0313945,0
K,1,0,0,HS118,1.67085e-06,2.51323e-09,664.82,25,179,2.46588e-07,2.15127e-06,0.00110925,0
S,1,0,0,HS21,1.6764e-09,1.67707e-11,-99.96,6,8,1.3934e-07,2.93666e-15,5.6667e-05,0
S,1,0,0,HS268,1.98054e-06,3.4558,-1.40743e-06,32,468,8.24568e-07,1.29421e-05,0.00175388,0
S,1,0,0,HS35,3.45431e-07,3.10888e-06,0.111111,6,7,4.89626e-07,1.37753e-07,8.3292e-05,0
S,1,0,0,HS35MOD,1.58476e-06,6.33903e-06,0.249998,10,35,6.50477e-07,1.02589e-07,0.000372709,0
S,1,0,0,HS51,3.29127e-06,3.70564e+09,-3.29127e-06,8,14,4.66898e-07,2.90415e-09,0.000193542,0
S,1,0,0,HS52,3.98136e-06,7.47442e-07,5.32664,13,16,2.8202e-07,5.62816e-09,0.000233959,0
S,1,0,0,HS53,2.34158e-06,5.7209e-07,4.09302,11,14,2.35489e-07,9.33404e-10,0.000202958,0
S,1,0,0,HS76,1.48293e-08,3.16742e-09,-4.68182,8,25,1.17937e-07,5.80889e-08,0.000251458,0
S,1,4,0,HUES-MOD,226.127,6.49329e-06,3.48245e+07,9455,366322,0.474407,0.0355057,600.001,1888
S,1,0,0,HUESTIS,2.26799e+06,6.5126e-06,3.48245e+11,9,72,2.71847e-07,1.7137e-07,0.104178,0
K,1,0,0,KSIP,1.29418e-06,2.24763e-06,0.575797,55,229,6.73795e-07,5.13757e-08,0.0449505,0
S,1,0,0,LASER,0.0725497,3.01086e-08,2.4096e+06,20,50,2.19845e-07,6.58777e-09,0.0529861,0
S,0,0,0,LISWET1,11.115,0.307704,25.0074,160,932,9.99261e-07,4.85952e-09,2.58519,0
S,0,0,0,LISWET10,24.4838,0.494763,25.002,84,328,9.47698e-07,4.79286e-08,1.26776,0
S,0,0,0,LISWET11,24.5245,0.495204,24.9995,88,290,9.39031e-07,3.87337e-09,1.34611,0
S,0,0,0,LISWET12,1704.5,0.981329,32.4297,568,12505,9.99816e-07,2.37456e-10,20.9732,0
S,1,0,0,LISWET2,0.000515474,2.06206e-05,24.9976,86,449,9.91073e-07,2.86574e-08,1.52813,0
S,1,0,0,LISWET3,0.000367194,1.4687e-05,25.0009,78,315,9.16527e-07,1.75945e-08,1.11207,0
S,1,0,0,LISWET4,0.000379553,1.51821e-05,24.9997,82,303,9.45996e-07,4.30323e-08,1.13068,0
S,1,0,0,LISWET5,0.000379829,1.51724e-05,25.0339,92,406,9.51208e-07,3.89198e-09,1.33881,0
S,1,0,0,LISWET6,0.000423064,1.69255e-05,24.9953,84,309,9.92298e-07,3.91887e-09,1.15893,0
S,0,0,0,LISWET7,473.839,0.949879,25.0024,85,302,9.22964e-07,5.56346e-09,1.2516,0
S,0,0,0,LISWET8,7119.7,0.996501,25.0023,85,307,9.25537e-07,3.77755e-09,1.14066,0
S,0,0,0,LISWET9,1932.24,0.984205,31.0089,533,8246,9.99799e-07,1.29487e-10,14.2885,0
S,1,0,0,LOTSCHD,0.00453344,1.89018e-06,2398.41,18,113,6.91016e-07,7.35816e-08,0.00156171,0
S,1,0,0,MOSARQP1,4.60244e-06,4.83005e-09,-952.875,25,112,6.93361e-07,3.88685e-08,0.0998618,0
S,1,0,0,MOSARQP2,0.000145807,9.12729e-08,-1597.48,17,46,9.51951e-07,9.30875e-08,0.021606,0
S,1,0,0,POWELL20,1.79204e+08,0.0034403,5.19104e+10,451,15904,9.89986e-07,4.66867e-07,28.2463,0
S,1,0,0,PRIMAL1,1.05019e-07,2.99943e-06,-0.0350129,5,11,6.19647e-07,1.91106e-08,0.00431833,0
S,1,0,0,PRIMAL2,1.08085e-08,3.20406e-07,-0.0337337,4,11,3.13764e-07,1.55068e-08,0.00633362,0
S,1,0,0,PRIMAL3,6.77494e-09,4.99053e-08,-0.135756,4,20,2.97839e-07,6.44235e-09,0.0203095,0
S,1,0,0,PRIMAL4,4.18437e-08,5.60839e-08,-0.746091,4,26,5.11944e-07,1.43768e-08,0.0168442,0
S,1,0,0,PRIMALC1,9.69369e-05,1.57486e-08,-6155.25,96,1636,9.70334e-07,1.05661e-06,0.042197,0
S,1,0,0,PRIMALC2,0.00121891,3.43228e-07,-3551.31,54,287,8.77289e-07,1.18141e-07,0.00812792,0
S,1,0,0,PRIMALC5,0.00331086,7.74957e-06,-427.229,39,762,4.05122e-07,5.65866e-07,0.038761,0
S,1,0,0,PRIMALC8,0.000199788,1.09117e-08,-18309.4,99,1469,8.53067e-07,2.79086e-06,0.121661,0
S,1,0,0,Q25FV47,164.762,1.19875e-05,1.37443e+07,556,21904,7.63244e-07,6.99897e-05,59.3542,139
S,1,0,0,QADLITTL,1.39214,2.89837e-06,480317,37,292,7.07186e-07,9.51644e-07,0.01686,0
S,1,0,0,QAFIRO,8.18334e-05,5.14423e-05,-1.5907,16,251,2.30699e-07,1.11094e-07,0.00480958,0
S,1,0,0,QBANDM,0.000197109,1.20539e-08,16352.3,101,2885,5.24819e-07,6.84553e-05,2.99183,0
S,1,0,0,QBEACONF,0.859728,5.21958e-06,164713,778,29445,6.77524e-07,9.65714e-06,0.906316,0
S,1,0,0,QBORE3D,0.0143155,4.61759e-06,3100.22,2580,101567,4.62285e-07,1.89491e-05,3.98495,0
S,1,0,0,QBRANDY,0.0876779,3.08996e-06,28375.2,44,298,6.92577e-07,1.58215e-06,0.163096,0
S,1,0,0,QCAPRI,21382.8,0.000320134,6.67719e+07,69234,2978214,9.99978e-07,2.56875e-05,466.072,20502
S,1,0,0,QE226,2.52995e-05,1.18971e-07,212.653,50,346,1.93037e-08,6.72783e-07,0.261785,0
S,1,0,0,QETAMACR,0.56536,6.51633e-06,86759.8,1624,66178,9.56713e-07,9.80167e-05,21.3614,688
S,1,0,0,QFFFFF80,11.9029,1.36322e-05,873159,525,20617,9.70602e-07,2.20246e-05,10.783,83
S,1,0,0,QFORPLAN,20596.2,2.76214e-06,7.45661e+09,11152,454545,9.99917e-07,1.29617e-05,41.3423,1127
S,1,0,0,QGFRDXPN,5150.38,5.10998e-08,1.00791e+11,1649,66984,9.98615e-07,1.46588e-05,11.1716,448
S,1,0,0,QGROW15,1829.55,1.79908e-05,-1.01692e+08,446,15703,8.8632e-07,7.38832e-05,17.4002,0
S,1,0,0,QGROW22,2620.84,1.75156e-05,-1.49626e+08,445,15683,2.94159e-07,2.54956e-05,26.1383,0
S,1,0,0,QGROW7,859.765,2.00886e-05,-4.27979e+07,456,16084,6.48066e-07,5.40225e-05,7.96822,0
K,1,0,0,QISRAEL,0.136124,5.37025e-09,2.53478e+07,69,974,9.27354e-07,1.02201e-05,0.0529465,0
S,1,0,0,QPCBLEND,3.29378e-06,0.000419989,-0.00784583,44,153,5.49458e-07,1.08974e-07,0.00876617,0
S,1,0,0,QPCBOEI1,44.7812,3.89269e-06,1.15039e+07,37,210,9.23451e-07,1.56098e-07,0.0427041,0
K,1,0,0,QPCBOEI2,10.9156,1.33573e-06,8.17195e+06,113,1171,9.60367e-07,4.80947e-05,0.027039,0
S,1,0,0,QPCSTAIR,51.4892,8.29883e-06,6.20434e+06,61,242,5.82231e-07,4.08812e-06,0.15118,0
S,1,0,0,QPILOTNO,590.662,0.000124913,4.72918e+06,4849,193291,9.9984e-07,1.64283e-05,130.3,34
S,1,0,0,QPTEST,9.66963e-06,2.21178e-06,4.37187,7,9,8.75026e-07,2.17885e-09,9.0708e-05,0
S,1,0,0,QRECIPE,6.57046e-07,2.46439e-09,-266.616,32,77,2.48893e-08,7.69866e-08,0.00408387,0
K,1,0,0,QSC205,6.86762e-07,0.000118123,-0.00581464,31,116,3.11222e-07,3.42541e-08,0.0141103,0
S,1,0,0,QSCAGR25,33.3573,1.6535e-07,2.01738e+08,55,1373,6.99828e-07,3.1004e-05,0.310479,0
S,1,0,0,QSCAGR7,35.3388,1.31538e-06,2.6866e+07,63,1573,8.6784e-07,3.21417e-06,0.0557876,0
S,1,0,0,QSCFXM1,1379.81,8.17294e-05,1.68813e+07,98,2550,9.47818e-07,7.38916e-05,0.86728,17
S,1,0,0,QSCFXM2,2050.88,7.38361e-05,2.77741e+07,173,6035,9.69959e-07,2.78219e-05,3.58385,63
S,1,0,0,QSCFXM3,2253.63,7.31309e-05,3.08141e+07,202,7357,9.63662e-07,4.34843e-05,6.28736,82
K,1,0,0,QSCORPIO,7.31225e-05,3.88844e-08,1880.51,65,680,2.42042e-07,0.000125354,0.0661135,0
S,1,0,0,QSCRS8,0.00509714,5.63494e-06,904.565,53,575,8.22004e-08,7.08119e-05,0.593312,1
S,1,0,0,QSCSD1,2.61189e-06,3.01372e-07,8.66667,25,71,3.68725e-08,1.34401e-08,0.0574163,0
S,1,0,0,QSCSD6,3.52793e-05,6.94361e-07,50.8082,60,520,7.31771e-07,5.36534e-07,0.449747,0
S,1,0,0,QSCSD8,3.14505e-05,3.34308e-08,940.764,31,284,3.48892e-07,5.06156e-07,1.03928,0
S,1,0,0,QSCTAP1,0.000913328,6.45069e-07,1415.86,41,207,2.60905e-07,2.53548e-07,0.128009,0
S,1,0,0,QSCTAP2,1.10309e-05,6.35777e-09,1735.03,23,68,1.33159e-07,5.74753e-09,0.20199,0
S,1,0,0,QSCTAP3,6.87776e-05,4.78036e-08,1438.75,32,132,7.07862e-07,6.66223e-08,0.430443,0
S,1,0,0,QSEBA,628.65,7.71523e-06,8.14812e+07,4681,194472,9.99137e-07,9.02371e-06,98.3392,1216
S,1,0,0,QSHARE1B,42.9475,5.96428e-05,720121,840,31817,9.78232e-07,4.54628e-05,0.783824,0
K,1,0,0,QSHARE2B,0.104944,8.96673e-06,11703.6,68,1301,5.2223e-07,8.08336e-06,0.0286211,0
S,1,0,0,QSHELL,40782.5,2.59326e-08,1.57264e+12,882,38886,9.62605e-07,1.8473e-05,60.7646,358
S,1,0,0,QSHIP04L,7.35699,3.04006e-06,2.42001e+06,91,2374,5.97713e-07,9.03954e-05,1.91846,48
S,1,0,0,QSHIP04S,10.908,4.49815e-06,2.42498e+06,88,1966,6.98773e-07,0.000166258,0.96436,52
S,1,0,0,QSHIP08L,2.38325,1.00304e-06,2.37604e+06,143,4305,9.16199e-07,7.69777e-05,18.8057,85
S,1,0,0,QSHIP08S,8.31705,3.48617e-06,2.38572e+06,356,10464,8.1587e-07,1.29065e-06,22.5512,274
S,1,0,0,QSHIP12L,25.365,8.40214e-06,3.01885e+06,346,12563,9.80846e-07,0.000233875,63.3828,194
S,1,0,0,QSHIP12S,23.5616,7.70754e-06,3.05694e+06,303,11105,8.92193e-07,0.000309368,20.069,164
S,1,0,0,QSIERRA,205.006,8.63166e-06,2.37507e+07,39,304,5.12041e-07,7.78141e-05,0.552622,0
S,1,0,0,QSTAIR,10.3899,1.3011e-06,7.98546e+06,830,33474,7.54734e-07,0.000272997,5.35106,389
S,1,0,0,QSTANDAT,0.00266191,4.15156e-07,6411.84,34,129,7.95247e-07,1.49174e-07,0.168985,0
S,1,0,0,S268,1.98054e-06,3.4558,-1.40743e-06,32,468,8.24568e-07,1.29421e-05,0.00176763,0
K,0,-3,1,STADAT1,1e+20,3.50547e+12,1e+20,4767,188138,1e+20,1e+20,273.125,0
K,0,4,0,STADAT2,8.96152,0.274669,-23.6651,11385,444316,0.0893404,0.117266,600.016,0
K,0,4,0,STADAT3,28.3965,0.793653,-7.38298,6237,243878,0.000158925,9.37747,600.049,0
S,1,0,0,STCQP1,0.281406,1.81384e-06,155143,33,201,3.5984e-07,8.32164e-07,336.542,0
S,1,0,0,STCQP2,0.0108243,4.84802e-07,22327.3,34,211,5.28303e-07,2.83426e-07,74.1606,0
S,1,0,0,TAME,2.50004e-11,inf,2.50004e-11,4,5,9.57442e-07,7.78545e-12,8.0417e-05,0
S,0,4,0,UBH1,1.16687,1.04558,2.28287,2830,109494,4.00691e-06,3.6237e-06,600.208,0
S,0,0,0,VALUES,0.0852936,0.0610714,-1.31133,76,745,8.9343e-07,3.52841e-08,0.130503,0
S,0,0,0,YAO,110.104,0.556913,87.6001,1335,50928,9.99949e-07,2.6001e-05,31.37,0
S,1,0,0,ZECEVIC2,1.56408e-06,3.79172e-07,-4.125,6,7,3.41096e-07,1.30353e-08,5.3042e-05,0
