name,ssn_solved,ssn_time,ssn_iters,ssn_status,ssn_obj,qpalm_solved,qpalm_time,qpalm_iters,qpalm_status,qpalm_obj,osqp_solved,osqp_time,osqp_iters,osqp_status,osqp_obj
CVXQP1S,1,0.08473170921206474,440,0,11590.70399540603,1,0.0011302502825856209,37,1,11590.718060485195,1,0.001954249106347561,425,1,11590.717496574516
CVXQP2L,0,103.16761295869946,4,4,9229.141182810188,1,40.00306812580675,113,1,81842458.0463713,1,9.03248816728592,1650,1,81842458.26015085
CVXQP2M,1,12.376016332767904,1041,0,820155.4310146901,1,0.0885495413094759,60,1,820155.4131144702,1,0.024142500013113022,175,1,820155.4302829508
CVXQP2S,1,0.02824308257550001,161,0,8120.933476881659,1,0.0008932081982493401,35,1,8120.940202582617,1,0.0005580000579357147,75,1,8120.9404799686345
CVXQP3L,0,311.08510908391327,3,4,5998.804978467974,0,60.55019824951887,98,-5,115458702.70602618,0,60.008101750165224,8041,2,115710658.97221182
CVXQP3M,0,60.11969445832074,2230,4,1113145.9908264168,1,0.2142484998330474,113,1,1362828.3891311693,1,0.467981374822557,3000,1,1362828.7028892862
CVXQP3S,1,1.85609070956707,18217,0,11943.419971051373,1,0.001385207287967205,39,1,11943.432069999924,1,0.0008148746564984322,100,1,11943.431057830818
DPKLO1,1,0.0010748328641057014,11,0,0.3700950424267834,1,0.0014459993690252304,16,1,0.3700956934578646,1,0.0008934177458286285,50,1,0.37009621720634406
DTOC3,1,6.813640000298619,3286,0,235.24453742172435,1,0.2523711249232292,126,1,235.25594524888942,0,60.00146770849824,145925,2,235.26359299289837
DUAL1,1,0.011226207949221134,33,0,0.035012830193009284,1,0.0013854997232556343,21,1,0.035012946828452435,1,0.000834333710372448,50,1,0.0350129660096062
DUAL2,1,0.009018457494676113,33,0,0.033733654769944096,1,0.0011951671913266182,13,1,0.03373367841103344,1,0.0010511670261621475,50,1,0.03373367619184395
DUAL3,1,0.02295345813035965,42,0,0.1357557090472411,1,0.0016935411840677261,15,1,0.13575574835334817,1,0.0012823333963751793,50,1,0.13575583620789974
DUAL4,1,0.011315417475998402,70,0,0.7460895649953878,1,0.0007425416260957718,15,1,0.746090432363693,1,0.0006727082654833794,50,1,0.7460908274281847
DUALC1,1,0.006246499717235565,258,0,6023.239317964624,1,0.0005730828270316124,23,1,6138.272441608012,1,0.003731999546289444,700,1,6155.206621109025
DUALC2,1,0.0023470427840948105,93,0,3551.3075998059985,1,0.0004099160432815552,15,1,3550.8232574552844,1,0.0015329169109463692,275,1,3551.3114210176377
DUALC5,1,0.004696916788816452,160,0,427.23165089659864,1,0.00034349970519542694,8,1,426.5879814024128,1,0.000782291404902935,75,1,427.2323132275329
DUALC8,1,0.0363235417753458,820,0,18307.737909690008,1,0.0008609164506196976,16,1,18304.442542577093,1,0.001184999942779541,75,1,18309.355283092387
EXDATA,0,61.594643000513315,132,4,-140.93637558340384,1,5.528062708675861,260,1,-141.84343218931332,1,3.5230110827833414,1150,1,-141.84342941699765
GENHS28,1,0.00014433450996875763,7,0,0.9271736231760888,1,7.82497227191925e-05,6,1,0.9271741307488796,1,0.00019299983978271484,50,1,0.9271736946246533
GOULDQP2,1,0.03426745813339949,221,0,0.00018815063082183172,1,0.0070631252601742744,39,1,0.00018426838465668575,1,0.03911537490785122,2175,1,0.00018427067682943185
GOULDQP3,1,0.01617479231208563,37,0,2.062786923990643,1,0.006664499640464783,33,1,-29647.83721752834,1,0.0015040421858429909,50,1,-29647.837216027085
HS118,1,0.0006233341991901398,76,0,664.8204545142394,1,0.00018404237926006317,31,1,664.8204414358344,1,0.0004709167405962944,675,1,664.8204396149034
HS21,1,6.929133087396622e-05,7,0,-99.95999999884258,1,5.337502807378769e-05,7,1,0.03999999995026208,1,0.00016700010746717453,75,1,0.03999996951412155
HS268,1,0.0004882914945483208,96,0,-1.5403202269226313e-07,1,4.300009459257126e-05,7,1,-14462.99960512596,1,0.00020766723901033401,200,1,-14462.99981913051
HS35,1,9.958259761333466e-05,6,0,0.11111054471800941,1,4.462525248527527e-05,7,1,-8.888888905998193,1,0.0001477496698498726,50,1,-8.888888888869706
HS35MOD,1,0.0003637503832578659,23,0,0.2499987474280001,1,5.283299833536148e-05,5,1,-8.749997346908247,1,0.00019920989871025085,50,1,-8.750000000693987
HS51,1,9.820796549320221e-05,8,0,-5.003053120233858e-06,1,4.9583613872528076e-05,1,1,-5.999999999999967,1,0.00015912484377622604,50,1,-6.000000000000002
HS52,1,0.0001092907041311264,11,0,5.326637859436418,1,3.674998879432678e-05,6,1,-0.6733533767373755,1,0.0001488327980041504,50,1,-0.673352435524134
HS53,1,9.704194962978363e-05,10,0,4.093021283513059,1,3.2874755561351776e-05,6,1,-1.9069769803178196,1,0.00013350043445825577,25,1,-1.906974138520308
HS76,1,0.00023804139345884323,26,0,-4.681818341861372,1,4.3042004108428955e-05,11,1,-4.6818181901781415,1,0.00014291610568761826,50,1,-4.681817614451218
HUES-MOD,0,60.008969499729574,84094,4,34824463.87334567,1,0.024714083410799503,20,1,34824463.77527447,0,0.11205066554248333,500,3,1e+30
HUESTIS,1,0.03213420882821083,28,0,348244624851.4596,1,0.038741666823625565,44,1,348244638718.7173,0,0.021394958719611168,75,3,1e+30
KSIP,1,0.037384250201284885,162,0,0.5757966458180424,1,0.005388833582401276,31,1,0.575797289323914,1,0.3873275425285101,15625,1,0.575796617447379
LASER,1,0.04571350011974573,45,0,2409601.31861098,1,0.018583500757813454,68,1,2409601.325399873,1,0.004866792820394039,125,1,2409601.0912937336
LISWET1,1,1.0185611676424742,331,0,25.002710047401706,1,4.30547587480396,1708,1,-2500.1553386984506,0,60.00132991652936,188099,2,-2500.4068062351093
LISWET10,1,0.8212689161300659,242,0,25.00182469004085,1,0.5955732502043247,209,1,-2500.9475559784087,1,23.519836457446218,74300,1,-2500.9480493386327
LISWET11,1,0.8206676244735718,253,0,24.999239243164084,1,0.41815829183906317,147,1,-2500.749545531532,1,27.700947124511003,87325,1,-2500.7506182186744
LISWET12,1,0.7068318743258715,227,0,24.998668044774604,1,4.080124625004828,1701,1,-2474.07076413204,0,60.00109145883471,186870,2,-2500.751048560054
LISWET2,1,0.9186969576403499,249,0,24.997373334270605,1,0.4477393748238683,159,1,-1666.9921263687343,1,27.60924162529409,85125,1,-1666.992499868193
LISWET3,1,0.7471211245283484,230,0,25.000646710044293,1,0.42918874975293875,158,1,-1000.258856440592,1,27.08589925058186,85200,1,-1000.2592199736487
LISWET4,1,0.734175999648869,223,0,24.999535017389576,1,0.42676104232668877,153,1,-714.5159808836387,1,26.81816541776061,84875,1,-714.5163358074926
LISWET5,1,0.7580800829455256,233,0,25.033677744238958,1,0.3736184164881706,126,1,-15976.16589247832,1,8.218921582214534,25750,1,-15976.166328696543
LISWET6,1,0.7491380833089352,227,0,24.995138282753942,1,0.47069954220205545,168,1,-2162.224350426666,1,22.66102262493223,71725,1,-2162.224744414996
LISWET7,1,0.7824404584243894,231,0,25.002182560687288,1,0.5602794997394085,199,1,-2500.2572754359853,1,28.325002416968346,89375,1,-2500.2576853080873
LISWET8,1,0.7634340841323137,230,0,25.002138825861948,1,0.4477326665073633,157,1,-2500.257240275201,1,28.66175395809114,89850,1,-2500.2577304169613
LISWET9,1,0.781640125438571,244,0,25.001697416100797,1,4.211939457803965,1757,1,-2457.538346494665,1,30.134437332861125,94400,1,-2500.2581692641347
LOTSCHD,1,0.0005467496812343597,76,0,2398.412372520337,1,0.00018962472677230835,28,1,2398.4157529392673,1,0.00040175020694732666,175,1,2398.4143264024315
MOSARQP1,1,0.09714212454855442,83,0,-952.8754461898354,1,0.013169624842703342,32,1,-952.8754420096203,1,0.04040049947798252,575,1,-952.8754444195737
MOSARQP2,1,0.019324333406984806,45,0,-1597.482368783243,1,0.005570707842707634,26,1,-1597.4821192242548,1,0.011951957829296589,225,1,-1597.48212021698
POWELL20,1,3.386943208053708,1971,0,44274879045.27864,1,17.78692999947816,14571,1,52089333761.32368,0,60.00156200025231,189759,8,47589028095.061356
PRIMAL1,1,0.004478666931390762,10,0,-0.03501296552597578,1,0.003400541841983795,20,1,-0.03501296589708461,1,0.0028456253930926323,75,1,-0.03501296490144681
PRIMAL2,1,0.007654375396668911,13,0,-0.03373367528948179,1,0.006865667179226875,24,1,-0.03373366688588175,1,0.003463165834546089,50,1,-0.03373367611583799
PRIMAL3,1,0.02615474909543991,24,0,-0.13575583448353012,1,0.019611000083386898,40,1,-0.13575583686436157,1,0.010503542609512806,75,1,-0.13575584029297386
PRIMAL4,1,0.018168958835303783,27,0,-0.7460908571624124,1,0.019081958569586277,40,1,-0.7460908418956492,1,0.012065207585692406,125,1,-0.7460908446474571
PRIMALC1,1,0.010464916937053204,389,0,-6155.253325104329,1,0.0004986254498362541,9,1,-6154.912184040492,0,60.000824875198305,6372547,8,3319.7176136839935
PRIMALC2,1,0.004470166750252247,154,0,-3551.3233778499252,1,0.0005199164152145386,9,1,-3550.8293719299945,0,60.00065349973738,7379628,8,-4471744.516290363
PRIMALC5,1,0.020526125095784664,436,0,-427.2187580547821,1,0.0015441244468092918,8,1,-427.17487998058493,1,3.097492290660739,275700,1,-427.23264200284245
PRIMALC8,1,0.0732482923194766,920,0,-18309.430979801113,1,0.0012457091361284256,10,1,-18307.533508730437,0,60.0006493749097,2886818,8,-3465080.7061474444
Q25FV47,0,60.01864058338106,10467,4,13744126.812857492,1,1.9929956253618002,1025,1,13744444.700920153,1,18.20091879181564,84675,1,13744448.018745007
QADLITTL,1,0.017503874376416206,284,0,480312.64666466485,1,0.002104458399116993,95,1,480318.54830195516,1,0.006617083214223385,2300,1,480319.2200923401
QAFIRO,1,0.0016930829733610153,83,0,-1.5905587424374033,1,0.00028958357870578766,30,1,-1.5908249185671253,1,0.00034237466752529144,200,1,-1.590778705452883
QBANDM,1,0.263994749635458,644,0,16352.342241491442,1,0.03739399928599596,272,1,16352.341088072659,1,0.3478367505595088,19975,1,16352.342904581357
QBEACONF,1,0.15827658399939537,2214,0,164712.91968182454,1,0.007794584147632122,75,1,164712.06003456528,1,0.044731833040714264,3450,1,164712.7120890567
QBORE3D,1,0.41303395945578814,7312,0,3100.2150458473325,1,0.01002745795994997,113,1,3100.19301612506,0,60.000262750312686,6051475,8,3100.4150852819644
QBRANDY,1,0.14582070894539356,200,0,28375.189216362567,1,0.02546737529337406,285,1,28374.63638460621,1,0.46275479160249233,38875,1,28375.087710661508
QCAPRI,0,60.00471858307719,147066,4,60819421.42577588,1,0.06887387577444315,572,1,66774754.19874133,0,60.00025691650808,4034792,8,66783718.03693452
QE226,1,0.2304946668446064,247,0,212.65360561548442,1,0.026523541659116745,239,1,205.54001879393977,0,60.000281209126115,3627586,8,205.55518986505842
QETAMACR,0,60.018569125793874,88949,4,86582.82783524848,1,0.1465445002540946,226,1,86759.50707193787,1,7.665489166975021,79550,1,86760.19689898615
QFFFFF80,1,10.232398916967213,7383,0,873159.9506982409,1,0.10861058253794909,266,1,873049.7026772605,1,27.83741525001824,484475,1,873147.4358969277
QFORPLAN,0,1.6571798752993345,7485,-2,1e+20,1,0.05733141675591469,428,1,7456610121.557367,0,60.000267499126494,3559471,8,7456624732.249201
QGFRDXPN,1,26.12124216556549,88084,0,100790584847.85112,1,0.06562137510627508,288,1,100790586109.21646,1,42.63412612490356,1859075,1,100790584814.65247
QGROW15,1,1.0661484999582171,1187,0,-101691810.00507013,1,0.10175512451678514,482,1,-101693645.05847943,0,60.000373125076294,1932231,8,-101689119.35016288
QGROW22,1,2.4769327081739902,1410,0,-149626329.19496235,1,0.2118579177185893,681,1,-149628984.6821781,0,60.000322541221976,1319027,8,-149602906.9719263
QGROW7,1,0.18505054153501987,1136,0,-42797854.29181294,1,0.01091804075986147,108,1,-42798691.57210706,1,4.015848125331104,287975,1,-42798690.134863466
QISRAEL,1,0.036582124419510365,566,0,25347837.726828475,1,0.004991417750716209,97,1,25347835.380718473,1,1.0026890421286225,112725,1,25347838.300993018
QPCBLEND,1,0.0091748321428895,132,0,-0.007847490397419306,1,0.0011313334107398987,49,1,-0.007844866628003965,1,0.006421208381652832,1950,1,-0.007843196016759858
QPCBOEI1,1,0.034891750663518906,206,0,11503779.20310094,1,0.013251208700239658,102,1,11503910.679773314,0,60.00022758357227,3003175,8,11503914.0097681
QPCBOEI2,1,1.3872850826010108,110613,0,8171950.944486794,0,0.0045861247926950455,109,-3,0.0,0,60.00033720768988,9817965,8,8171962.24127401
QPCSTAIR,1,0.2412698743864894,505,0,6204308.3869802,1,0.028897874988615513,181,1,6204387.476040235,1,0.490279333665967,19025,1,6204387.476082068
QPILOTNO,0,60.006404124200344,23699,4,4729143.282223641,1,0.9152454994618893,774,1,4728586.6461463515,0,60.00047270953655,444786,8,4728104.375478527
QPTEST,1,0.00012762565165758133,9,0,4.371881787190593,1,5.675014108419418e-05,7,1,4.371886847690245,1,0.0001815417781472206,75,1,4.371875000034403
QRECIPE,1,0.004089834168553352,67,0,-266.6160014667824,1,0.0009600836783647537,25,1,-266.6159285066268,1,0.001816917210817337,300,1,-266.61599261419036
QSC205,1,0.01110791601240635,100,0,-0.005814260748334699,1,0.001855500042438507,34,1,-0.00581484635058647,1,0.0016435831785202026,200,1,-0.0058140237176510364
QSCAGR25,1,0.1819116249680519,368,0,201738394.19021875,1,0.033664291724562645,277,1,201737941.33913258,1,0.282130416482687,21850,1,201738264.2777991
QSCAGR7,1,0.03333979193121195,415,0,26866047.277689315,1,0.004488999955356121,132,1,26865927.951936785,0,60.00100625026971,17506520,8,26864905.304599278
QSCFXM1,1,0.9390743328258395,1689,0,16881141.55535319,1,0.03947820793837309,258,1,16882688.43437653,0,60.000922333449125,3344462,8,16882692.422300346
QSCFXM2,1,4.619049082510173,5124,0,27773855.065223858,1,0.12204412464052439,378,1,27776425.100651115,0,60.00045225024223,1634268,8,27776161.814519517
QSCFXM3,1,9.677592875435948,7229,0,30813777.58129299,1,0.2203551670536399,470,1,30816493.04110246,0,60.000447125174105,1090813,8,30816353.8299197
QSCORPIO,1,0.0661323331296444,945,0,1880.5098160419334,0,0.008076458238065243,75,-3,0.0,0,60.000314082950354,5807840,8,1880.295799745674
QSCRS8,1,0.5700744586065412,527,0,904.5509646960335,1,0.07383920904248953,270,1,904.5602850558504,1,4.556981666013598,158175,1,904.5657725260388
QSCSD1,1,0.047916666604578495,63,0,8.666808532933304,1,0.014416417106986046,99,1,8.666665230088045,1,0.027038374915719032,1575,1,8.66666556102771
QSCSD6,1,0.2571892086416483,298,0,50.808172694176754,1,0.06508795823901892,243,1,50.80822113364923,1,0.4697431670501828,15675,1,50.80821380503227
QSCSD8,1,0.928378083743155,226,0,940.7634408775833,1,0.2027709586545825,339,1,940.7635540182777,1,0.10315929166972637,1550,1,940.7629281336145
QSCTAP1,0,0.09264170844107866,151,-2,1e+20,1,0.027686250396072865,239,1,1415.861124962817,0,60.00025641545653,4573868,8,1423.298683436025
QSCTAP2,1,0.19662545807659626,72,0,1735.026483779987,1,0.07763420790433884,143,1,1735.0261569985635,0,60.000428792089224,953837,8,1735.5712381739916
QSCTAP3,1,0.3911793753504753,125,0,1438.754559046605,1,0.10686712432652712,139,1,1438.7545745753218,0,60.00061016622931,746211,8,1439.2036882412488
QSEBA,0,60.01513379160315,41616,4,80641178.86868669,1,0.028864040970802307,128,1,81480256.47216193,1,6.273183416575193,241875,1,81481644.97525421
QSHARE1B,1,0.5679503343999386,19654,0,720121.2535866796,1,0.022074833512306213,423,1,720078.2814725242,1,0.681470749899745,99700,1,720090.2644355464
QSHARE2B,1,0.021418209187686443,776,0,11703.527638082913,1,0.004055250436067581,153,1,11703.660116057361,0,60.000286624766886,15865821,8,11704.636601704722
QSHELL,0,60.007508957758546,23977,4,1570475505552.6055,1,0.4662477085366845,386,1,1572636841659.7815,1,0.8929022075608373,6800,1,1572637324312.4363
QSHIP04L,1,2.025521165691316,2499,0,2420008.7564809197,1,0.14419424999505281,364,1,2420014.8340989184,1,0.24842929188162088,5525,1,2420015.7196363537
QSHIP04S,1,1.335877625271678,2500,0,2424980.6786761153,1,0.09317816700786352,328,1,2424993.554990882,1,0.07951541617512703,2550,1,2424994.394322844
QSHIP08L,1,28.119284374639392,5143,0,2376038.0951608117,1,0.8203595001250505,369,1,2376040.636811156,1,2.6504646250978112,8500,1,2376040.8346574446
QSHIP08S,1,23.775373458862305,5281,0,2385719.1667003,1,0.2312264572829008,292,1,2385728.4352404317,1,0.44806466717272997,4200,1,2385727.988467625
QSHIP12L,0,60.035884958691895,8008,4,3018126.023309764,1,1.5824553333222866,454,1,3018876.5267719775,1,1.4235262498259544,2725,1,3018876.3882172466
QSHIP12S,1,52.3951513748616,22173,0,3056935.82502276,1,0.3323237905278802,368,1,3056961.570086856,1,0.25699716713279486,2050,1,3056962.0523159727
QSIERRA,1,0.6091804597526789,283,0,23750791.08779704,1,0.14550712518393993,371,1,23750486.066666275,1,0.5782624166458845,9375,1,23750677.842889067
QSTAIR,1,12.301557165570557,46486,0,7985468.73253227,1,0.06428283359855413,297,1,7985452.718992157,0,60.00028012506664,1985845,8,7985452.756271043
QSTANDAT,1,0.14854945987462997,127,0,6411.836333894717,1,0.008449709042906761,36,1,6411.832555866471,1,0.2121027084067464,8325,1,6411.849765518491
S268,1,0.0004704594612121582,96,0,-1.5403202269226313e-07,1,7.083360105752945e-05,7,1,-14462.99960512596,1,0.0002281665802001953,200,1,-14462.99981913051
STADAT1,0,60.011530708521605,45231,4,-21970443.561612606,1,0.8892161250114441,1104,1,-28526860.722362,0,60.00048220902681,707343,8,-28707125.6712438
STADAT2,0,60.00298154260963,49063,4,-16.1867003627091,1,0.311746415682137,447,1,-32.62666092617278,0,60.00068895984441,704912,8,-34.537348930184585
STADAT3,0,60.0129672922194,25354,4,-2.7252044689044705,1,0.9292579172179103,616,1,-35.779460263322335,0,60.00076129101217,354880,8,-38.5862899844905
STCQP1,0,62.2153155002743,37,4,150199.0416521209,1,0.1346332924440503,47,1,155143.55088111933,1,0.028302458114922047,75,1,155143.55470415507
STCQP2,1,19.259977624751627,127,0,22327.29490539145,1,0.2344964575022459,40,1,22327.31294054062,1,0.052317457273602486,75,1,22327.313272417334
TAME,1,8.633267134428024e-05,5,0,2.500002142289226e-11,1,6.804149597883224e-05,4,1,2.6937728588081415e-24,1,0.00025899987667798996,50,1,2.4651903288156624e-32
UBH1,0,60.022506709210575,20016,4,3.8768305875056814,1,0.5409338334575295,200,1,1.6168367627172242,1,18.1822570823133,37575,1,1.1160009612366915
VALUES,1,0.020983750000596046,225,0,-1.3113275217260336,1,0.0030608754605054855,38,1,-1.3966207845262746,1,0.009904999285936356,975,1,-1.3966225798117733
YAO,1,1.5730936247855425,2559,0,5.772530227567188,1,2.199038208462298,5734,1,-167.1496076128745,0,60.000398750416934,921725,8,-258.4144418885044
ZECEVIC2,1,7.474981248378754e-05,6,0,-4.125001558420848,1,6.125029176473618e-05,5,1,-4.125000000185003,1,0.00018579140305519104,100,1,-4.124999965783571
