System,agree,opt_status,diverged,name,abs_err,rel_err,obj_val,PMM_iter,SSN_iter,Krylov_iter,fact,smw_count,PMM_tol_achieved,SSN_tol_achieved,solving_time_sec,linesearch_fail,Krylov_fail

S,1,0,0,AUG2D,0.553114,3.27788e-07,1.68741e+06,15,148,6,12,0,1.28264e-07,2.21323e-09,0.326859,0,0
S,1,0,0,AUG2DC,0.765392,4.20922e-07,1.81837e+06,15,130,7,12,0,1.71364e-07,2.31851e-09,0.271605,0,0
S,1,0,0,AUG2DCQP,10.1987,1.56948e-06,6.49812e+06,28,420,1041,54,0,6.38747e-07,5.75e-09,1.62504,0,0
S,1,0,0,AUG2DQP,7.98439,1.28016e-06,6.237e+06,28,420,924,59,0,5.18993e-07,6.09738e-09,1.62037,0,0
S,1,0,0,AUG3D,3.60537e-07,6.50709e-10,554.068,6,10,0,7,0,1.33024e-07,5.21764e-07,0.023688,0,0
S,1,0,0,AUG3DC,8.48554e-05,1.10021e-07,771.262,5,7,0,6,0,6.54607e-07,2.4674e-06,0.0183825,0,0
S,1,0,0,AUG3DCQP,0.00211767,2.13182e-06,993.36,7,25,201,20,0,9.45133e-07,5.9531e-07,0.0633571,0,0
S,1,0,0,AUG3DQP,0.000360188,5.33424e-07,675.237,7,20,163,20,0,2.37772e-07,4.58816e-12,0.0682337,0,0
S,0,4,0,BOYD1,2.01441e+06,0.0326299,-5.97208e+07,23,383,864,383,0,0.0103918,485.474,1882.32,0,0
S,0,4,0,BOYD2,29.8733,1.40536,51.1301,216,3676,3181,2674,0,0.000142477,0.00298931,1803.66,0,0
S,1,0,0,CONT-050,2.69879e-07,5.91341e-08,-4.56385,18,202,261,42,0,3.97689e-07,6.7485e-09,0.322586,0,0
S,1,0,0,CONT-100,2.29775e-05,4.94737e-06,-4.64437,20,272,369,77,0,9.24558e-07,8.60731e-08,11.2296,0,0
S,1,0,0,CONT-101,6.21474e-05,0.000317845,0.195589,86,1614,3827,218,0,9.89279e-07,2.42545e-08,1006.3,0,0
S,1,0,0,CONT-200,0.000222222,4.74339e-05,-4.68465,38,603,482,63,0,7.51131e-07,2.40207e-07,24.2864,0,0
S,0,4,0,CONT-201,0.294832,1.53172,-0.102348,21,318,7243,318,0,0.000568524,1.22412e-08,1975.48,0,0
S,1,0,0,CONT-300,0.00189425,0.00989103,0.189618,116,2171,12599,638,0,9.49978e-07,2.53468e-07,686.8,0,0
L,0,4,0,CVXQP1L,1.56147e+07,0.143643,9.30901e+07,329,6501,219006,550,0,0.0693937,0.0161491,1800.5,0,12
S,1,4,0,CVXQP1M,2568.29,0.00236162,1.08494e+06,69861,923583,7915063,47354,0,0.000562881,0.00351875,1800.01,642848672,0
S,1,0,0,CVXQP1S,0.0164409,1.41845e-06,11590.7,376,7161,10201,122,0,9.94982e-07,1.90384e-06,0.21141,0,0
L,0,4,0,CVXQP2L,2.11095e+06,0.0257929,7.97315e+07,595,11818,376657,604,0,0.0564295,0.0155716,1802,0,13
S,1,0,0,CVXQP2M,0.0550852,6.71643e-08,820155,9138,153883,1156097,8818,0,9.9991e-07,9.7215e-07,167.787,462541,0
S,1,0,0,CVXQP2S,0.00555713,6.84296e-07,8120.93,23,348,1461,30,0,5.85023e-07,3.00418e-06,0.0340705,0,0
L,0,4,0,CVXQP3L,2.05819e+07,0.177873,9.51292e+07,213,4193,199994,455,0,0.082276,0.00526922,1806.97,0,13
S,0,4,0,CVXQP3M,208676,0.15312,1.15415e+06,73858,490903,7299771,71698,0,0.00610127,0.00695224,1800,1791491282,0
S,1,0,0,CVXQP3S,0.0120259,1.00691e-06,11943.4,4996,95241,151168,1996,0,9.99859e-07,4.16153e-06,2.65049,0,0
S,1,0,0,DPKLO1,8.24112e-08,2.22675e-07,0.370096,6,16,1,7,0,5.38979e-07,6.32859e-07,0.00375137,0,0
S,1,0,0,DTOC3,0.0479355,0.000203753,235.215,426,6681,13359,407,0,9.00646e-07,5.56339e-06,15.7845,0,0
S,1,0,0,DUAL1,6.64918e-09,1.89906e-07,0.035013,7,20,226,15,0,1.63613e-07,1.73282e-07,0.0194445,0,0
S,1,0,0,DUAL2,6.5632e-10,1.94559e-08,0.0337337,7,66,329,10,0,1.92339e-08,4.12668e-09,0.0264552,0,0
S,1,0,0,DUAL3,1.1015e-07,8.11385e-07,0.135756,8,34,198,14,0,6.43007e-07,7.26591e-07,0.0266976,0,0
S,1,0,0,DUAL4,9.12856e-07,1.22352e-06,0.74609,9,61,431,14,0,4.9461e-07,5.0777e-07,0.02347,0,0
S,0,0,0,DUALC1,198.8,0.0322977,5956.45,48,814,980,52,0,9.74348e-07,8.86938e-07,0.0313855,42,0
S,1,0,0,DUALC2,0.0100274,2.82358e-06,3551.32,10,86,147,22,0,1.92836e-08,3.18665e-06,0.006191,0,0
S,1,0,0,DUALC5,0.00056891,1.33162e-06,427.232,12,209,634,14,0,6.57449e-07,1.94099e-05,0.0155658,0,0
S,1,0,0,DUALC8,1.57742,8.61539e-05,18307.8,47,853,2585,51,0,9.37961e-07,0.000317104,0.0683383,0,0
S,1,0,0,EXDATA,0.000254709,1.79571e-06,-141.843,25,362,1029,281,0,7.50541e-07,1.27282e-06,131.495,12,0
S,1,0,0,GENHS28,2.02699e-08,2.1862e-08,0.927174,7,9,2,8,0,5.08239e-07,8.33598e-07,0.000504375,0,0
S,1,0,0,GOULDQP2,0.000448289,2.43271,0.000632564,14,58,228,57,0,6.76126e-07,6.05735e-10,0.0732206,0,0
S,1,0,0,GOULDQP3,0.000448816,0.000217578,2.06323,7,46,537,25,0,5.10603e-08,6.07595e-07,0.05399,0,0
S,1,0,0,HS118,1.32504e-08,1.99308e-11,664.82,12,145,399,34,0,1.40705e-09,1.10118e-07,0.00361096,0,0
S,1,0,0,HS21,9.02716e-10,9.03077e-12,-99.96,4,6,0,6,0,2.99275e-07,2.82819e-14,0.0001215,0,0
S,1,0,0,HS268,1.06745e-06,1.86256,-4.94339e-07,10,145,0,12,0,9.44267e-07,2.34271e-05,0.00155313,0,0
S,1,0,0,HS35,8.60145e-07,7.7413e-06,0.11111,5,10,2,8,0,1.93493e-07,1.33248e-06,0.000280583,0,0
S,1,0,0,HS35MOD,1.95765e-07,7.83058e-07,0.25,6,40,41,13,0,5.79233e-07,5.21278e-06,0.000786375,0,0
S,1,0,0,HS51,3.85575e-07,4.34119e+08,3.85575e-07,5,7,0,6,0,5.73526e-07,2.77962e-06,0.000331,0,0
S,1,0,0,HS52,3.24075e-06,6.08404e-07,5.32664,6,12,0,7,0,3.56681e-07,1.71687e-06,0.000472292,0,0
S,1,0,0,HS53,1.14006e-07,2.78538e-08,4.09302,6,10,0,7,0,1.05169e-07,5.20415e-07,0.000483166,0,0
S,1,0,0,HS76,2.45696e-07,5.24787e-08,-4.68182,6,35,37,10,0,9.78595e-07,3.05035e-06,0.00123267,0,0
S,1,0,0,HUES-MOD,226.127,6.49329e-06,3.48245e+07,17516,253062,199,17695,0,5.38582e-07,4.75265e-06,113.675,227103,0
S,1,0,0,HUESTIS,2.26355e+06,6.49983e-06,3.48245e+11,5,24,23,14,0,8.54755e-08,4.25765e-06,0.503296,0,0
S,1,0,0,KSIP,1.31099e-06,2.27682e-06,0.575797,37,626,402,40,0,6.82464e-07,6.52526e-08,0.0737168,0,0
S,1,0,0,LASER,0.0442302,1.83558e-08,2.4096e+06,8,46,27,30,0,3.92562e-07,1.22752e-07,0.0660373,0,0
S,0,0,0,LISWET1,11.1197,0.307835,25.0027,19,150,127,120,0,9.9963e-07,7.59427e-10,0.740345,0,0
S,0,0,0,LISWET10,24.4839,0.494767,25.0019,18,130,109,101,0,8.26552e-07,4.64041e-10,0.621788,0,0
S,0,0,0,LISWET11,24.5247,0.495209,24.9993,18,123,105,86,0,8.69497e-07,6.80592e-10,0.543165,0,0
S,0,0,0,LISWET12,1711.93,0.985607,24.9987,19,119,101,78,0,7.33971e-07,2.85263e-10,0.50798,0,0
S,1,0,0,LISWET2,0.00067176,2.68725e-05,24.9974,18,137,113,101,0,8.11e-07,6.934e-10,0.623265,0,0
S,1,0,0,LISWET3,0.00053397,2.13577e-05,25.0007,18,128,110,86,0,8.07651e-07,2.142e-10,0.55776,0,0
S,1,0,0,LISWET4,0.000541071,2.16427e-05,24.9996,18,133,113,101,0,8.08543e-07,6.5932e-10,0.620989,0,0
S,1,0,0,LISWET5,0.000540248,2.15803e-05,25.0337,18,132,110,100,0,8.06801e-07,5.79104e-10,0.611669,0,0
S,1,0,0,LISWET6,0.000578673,2.31509e-05,24.9952,18,131,108,92,0,8.10466e-07,2.95051e-10,0.579397,0,0
S,0,0,0,LISWET7,473.839,0.949879,25.0022,18,135,112,104,0,8.11248e-07,6.50757e-10,0.646713,0,0
S,0,0,0,LISWET8,7119.7,0.996501,25.0022,18,130,111,100,0,8.0953e-07,7.36923e-10,0.628013,0,0
S,0,0,0,LISWET9,1938.25,0.987265,25.0017,18,132,109,108,0,8.27439e-07,2.51595e-10,0.661813,0,0
S,1,0,0,LOTSCHD,0.00055445,2.31173e-07,2398.42,7,87,300,12,0,2.88964e-07,1.46461e-05,0.0031085,0,0
S,1,0,0,MOSARQP1,2.08377e-06,2.18682e-09,-952.875,8,59,594,24,0,6.84529e-07,6.11745e-07,0.109383,0,0
S,1,0,0,MOSARQP2,0.00114373,7.15958e-07,-1597.48,7,22,235,22,0,8.15744e-07,1.29968e-07,0.0474517,0,0
S,0,0,0,POWELL20,7.74462e+09,0.148679,4.4345e+10,72,1245,1044,1118,0,9.36875e-07,0.000292857,4.04055,0,0
S,1,0,0,PRIMAL1,6.5305e-09,1.86517e-07,-0.035013,3,10,1,10,0,4.2638e-07,1.46761e-05,0.0217865,0,0
S,1,0,0,PRIMAL2,8.74321e-08,2.59183e-06,-0.0337336,3,13,3,12,0,7.33017e-07,4.34183e-06,0.0364738,0,0
S,1,0,0,PRIMAL3,2.25389e-08,1.66026e-07,-0.135756,3,25,2,25,0,1.2248e-07,7.30687e-05,0.114299,0,0
S,1,0,0,PRIMAL4,4.99692e-08,6.69747e-08,-0.746091,3,27,1,26,0,9.86071e-07,0.000220199,0.095846,0,0
S,1,0,0,PRIMALC1,0.00119502,1.94147e-07,-6155.25,126,2402,2375,30,0,9.14064e-07,2.66559e-07,0.0862185,0,0
S,1,0,0,PRIMALC2,0.00481162,1.35489e-06,-3551.31,22,313,308,43,0,6.09483e-07,8.72824e-10,0.0198435,0,0
S,1,0,0,PRIMALC5,0.0102152,2.39101e-05,-427.243,38,664,2584,44,0,5.16694e-07,1.20347e-06,0.0606803,0,0
S,1,0,0,PRIMALC8,0.000393001,2.14644e-08,-18309.4,113,2118,7261,33,0,9.7181e-07,4.32032e-07,0.162438,0,0
S,1,0,0,Q25FV47,219.475,1.59682e-05,1.37442e+07,6265,70052,439548,7180,0,9.05584e-07,2.15618e-06,112.831,12810692,0
S,1,0,0,QADLITTL,5.13606,1.0693e-05,480314,19,186,1237,75,0,7.00823e-07,5.26247e-05,0.0337032,44,0
S,1,0,0,QAFIRO,2.77691e-05,1.74562e-05,-1.59081,8,102,899,21,0,3.83772e-07,4.22623e-06,0.0100678,0,0
S,1,0,0,QBANDM,0.00909793,5.56368e-07,16352.4,130,2333,2622,207,0,7.10677e-08,8.02608e-06,0.318811,3,0
S,1,0,0,QBEACONF,12.5277,7.60582e-05,164725,2277,32849,3632,1825,0,8.79958e-07,1.05769e-06,1.16245,433896,0
S,1,0,0,QBORE3D,8.76409,0.00282694,3108.96,1768,35120,17084,184,0,9.76739e-07,8.72346e-06,1.14506,20,0
S,1,0,0,QBRANDY,0.210156,7.40635e-06,28375.3,25,375,3401,179,0,6.58423e-07,1.47958e-06,0.17516,9,0
S,1,4,0,QCAPRI,195450,0.0029262,6.65978e+07,253600,2635489,26553820,2500292,0,1.26485e-05,1.67979e-05,1800.01,-1963901950,0
S,1,0,0,QE226,0.000367703,1.72912e-06,212.654,41,751,4093,240,0,1.21969e-07,5.59899e-07,0.270383,0,0
S,1,0,0,QETAMACR,0.593544,6.84119e-06,86759.8,14356,70803,156744,25115,0,9.99182e-07,1.06139e-06,35.8696,71861342,0
S,1,0,0,QFFFFF80,1018.95,0.00116699,874166,5757,56255,397799,11616,0,9.92614e-07,7.61555e-06,35.1453,9035706,0
S,1,0,0,QFORPLAN,1.51252e+07,0.00202842,7.44151e+09,399464,5559788,34005230,198909,0,9.99999e-07,6.49702e-06,1025.86,1412703714,0
S,1,0,0,QGFRDXPN,4827.28,4.78941e-08,1.00791e+11,11979,48832,77410,27788,0,9.95246e-07,7.1995e-07,27.9143,50372631,0
S,1,0,0,QGROW15,270867,0.00266356,-1.01423e+08,399552,6569239,18437,321341,0,9.99886e-07,1.48268e-06,765.68,-2082489657,0
S,1,4,0,QGROW22,387940,0.00259268,-1.49241e+08,87482,1562480,11518,62448,0,2.14637e-06,2.12563e-06,1909.66,3851944,0
S,1,0,0,QGROW7,127467,0.0029783,-4.26712e+07,194938,2571370,12303,156892,0,9.99713e-07,4.80634e-07,135.785,1071978933,0
S,1,0,0,QISRAEL,33.5567,1.32385e-06,2.53479e+07,879,16127,40372,309,0,9.00863e-07,0.0081307,0.747466,28530,0
S,1,0,0,QPCBLEND,1.26311e-06,0.000161058,-0.0078438,16,59,629,57,0,4.00349e-07,2.52965e-10,0.0130189,0,0
S,1,0,0,QPCBOEI1,158.819,1.38057e-05,1.15038e+07,18,267,1710,65,0,9.25043e-07,8.50196e-07,0.0640306,0,0
S,1,0,0,QPCBOEI2,11.362,1.39036e-06,8.17195e+06,51832,1027488,3554910,222841,0,9.99818e-07,6.30306e-05,38.3902,15949,0
S,1,0,0,QPCSTAIR,85.7364,1.38187e-05,6.2043e+06,576,11373,23051,676,0,9.76499e-07,5.11244e-07,1.15058,0,0
S,1,4,0,QPILOTNO,850.527,0.000179869,4.72944e+06,34556,420966,1114368,32935,0,2.19168e-06,1.47694e-05,1800,270640271,0
S,1,0,0,QPTEST,4.15293e-07,9.4992e-08,4.37188,6,11,2,8,0,4.27436e-08,6.04903e-07,0.000498125,0,0
S,1,0,0,QRECIPE,9.36444e-05,3.51233e-07,-266.616,11,82,235,38,0,6.78674e-07,1.27374e-08,0.0139787,0,0
S,1,0,0,QSC205,7.35188e-07,0.000126452,-0.00581322,11,90,525,54,0,3.34416e-07,5.68099e-07,0.0319772,0,0
S,1,0,0,QSCAGR25,158.191,7.8414e-07,2.01738e+08,4570,90903,165455,911,0,9.96619e-07,7.90225e-07,11.2164,18214,0
S,1,0,0,QSCAGR7,301.219,1.12119e-05,2.68663e+07,7009,139418,217017,505,0,9.45761e-07,0.00412524,4.14203,55974,0
S,1,0,0,QSCFXM1,1535.36,9.09428e-05,1.68812e+07,1035,17135,48412,934,0,9.99912e-07,1.02557e-05,2.98425,176327,0
S,1,0,0,QSCFXM2,2141.87,7.71117e-05,2.7774e+07,1139,12178,75959,2044,0,9.53606e-07,2.27759e-06,6.83335,356622,0
S,1,0,0,QSCFXM3,2510.2,8.14567e-05,3.08138e+07,1407,16088,110581,2441,0,9.93211e-07,1.66343e-06,14.1453,536415,0
S,1,0,0,QSCORPIO,0.000302834,1.61039e-07,1880.51,371,5125,17334,1545,0,1.85538e-07,9.30662e-05,1.10964,7173,0
S,1,0,0,QSCRS8,0.001694,1.87274e-06,904.562,42,553,8605,449,0,3.04707e-07,0.000567735,0.729922,186,0
S,1,0,0,QSCSD1,1.61457e-05,1.86296e-06,8.66668,10,83,1943,51,0,7.69162e-08,1.32226e-07,0.0881691,0,0
S,1,0,0,QSCSD6,3.4438e-05,6.77804e-07,50.8082,78,1459,5491,163,0,7.63938e-07,3.63955e-07,0.429032,0,0
S,1,0,0,QSCSD8,4.18246e-05,4.44581e-08,940.764,15,185,5383,166,0,3.33169e-07,1.50891e-06,0.684995,2,0
S,0,-2,0,QSCTAP1,1e+20,7.06284e+16,1e+20,14,185,3807,147,0,1e+20,1e+20,0.167035,0,0
S,1,0,0,QSCTAP2,1.80818e-05,1.04216e-08,1735.03,9,85,2704,70,0,4.92674e-08,1.8982e-08,0.283585,0,0
S,1,0,0,QSCTAP3,0.000194173,1.34959e-07,1438.75,10,113,3360,81,0,9.99239e-07,3.72824e-07,0.443758,0,0
S,1,0,0,QSEBA,1012.49,1.24259e-05,8.14808e+07,187486,3039777,421486,56379,0,9.99832e-07,5.73264e-06,400.384,1092726962,0
S,1,0,0,QSHARE1B,6214.41,0.00863019,726293,69409,1237641,5534,15325,0,9.99982e-07,1.39679e-06,32.0815,61456501,0
S,1,0,0,QSHARE2B,0.20799,1.77714e-05,11703.5,73,976,1434,106,0,9.98861e-07,0.000597023,0.0578619,432,0
S,1,0,0,QSHELL,41506.4,2.63928e-08,1.57264e+12,8362,119338,255897,8890,0,9.96867e-07,1.55204e-06,68.6375,12104826,0
S,1,0,0,QSHIP04L,9.10693,3.76317e-06,2.42001e+06,185,1115,19238,438,0,7.8408e-07,4.33525e-05,1.42778,10669,0
S,1,0,0,QSHIP04S,16.1038,6.64074e-06,2.42498e+06,2062,39827,13604,328,0,9.99832e-07,7.48893e-06,5.40083,147846,0
S,1,0,0,QSHIP08L,2.55934,1.07715e-06,2.37604e+06,884,4956,98082,1284,0,9.98517e-07,2.91386e-06,19.0956,265546,0
S,1,0,0,QSHIP08S,9.60061,4.02418e-06,2.38572e+06,278,1214,45548,924,0,9.70998e-07,2.32819e-05,219.572,25118,0
S,1,0,0,QSHIP12L,26.9636,8.93167e-06,3.01885e+06,1726,7781,168546,3036,0,9.97261e-07,1.69599e-06,51.2852,1019234,0
S,1,0,0,QSHIP12S,26.6502,8.71786e-06,3.05694e+06,2489,11458,116340,4257,0,9.99315e-07,3.97952e-06,23.4739,2157527,0
S,1,0,0,QSIERRA,33.8235,1.42412e-06,2.37505e+07,26,271,8998,190,0,5.11863e-07,0.000298795,0.74807,111,0
S,1,0,0,QSTAIR,5.91057,7.40168e-07,7.98546e+06,16396,181131,341872,9753,0,9.99859e-07,0.000537044,28.7102,72346696,0
S,1,0,0,QSTANDAT,0.00299934,4.67782e-07,6411.84,16,242,3209,100,0,9.61495e-07,8.11462e-07,0.201079,0,0
S,1,0,0,S268,1.06745e-06,1.86256,-4.94339e-07,10,145,0,12,0,9.44267e-07,2.34271e-05,0.00227108,0,0
S,1,4,0,STADAT1,133378,0.00467553,-2.86602e+07,64506,1180645,1180253,489662,0,2.16882e-06,1.28252e-05,1800.01,0,0
S,0,4,0,STADAT2,9.33602,0.286147,-23.2906,9744,178228,61314,172776,0,0.000155054,0.00017443,2170.25,0,0
S,0,4,0,STADAT3,19.8126,0.553741,-15.9669,17772,321703,119193,301501,0,0.00053351,0.00382771,1800.01,0,0
S,1,0,0,STCQP1,0.519357,3.34759e-06,155143,19,293,333,25,0,6.69245e-07,9.72272e-06,0.889653,0,0
S,1,0,0,STCQP2,0.0173897,7.78855e-07,22327.3,22,338,382,24,0,8.25571e-07,2.26168e-06,1.30407,0,0
S,1,0,0,TAME,3.72531e-09,inf,3.72531e-09,3,4,2,4,0,5.10049e-07,4.59357e-10,0.000237333,0,0
S,0,4,0,UBH1,3.84089,3.44165,4.95689,3700,73886,8887,216,0,1.17444e-05,1.00398e-08,1800.03,0,0
S,0,0,0,VALUES,0.217469,0.155711,-1.17915,11,89,330,40,0,8.96473e-07,6.42557e-08,0.0233375,0,0
S,0,0,0,YAO,191.949,0.970888,5.75561,1271,21475,23906,1716,0,9.99362e-07,8.63743e-06,6.57004,0,0
S,1,0,0,ZECEVIC2,6.19863e-08,1.5027e-08,-4.125,5,7,0,7,0,9.22793e-08,3.74193e-06,0.000307042,0,0
