name,ssn_solved,ssn_time,ssn_iters,ssn_status,ssn_obj,qpalm_solved,qpalm_time,qpalm_iters,qpalm_status,qpalm_obj,osqp_solved,osqp_time,osqp_iters,osqp_status,osqp_obj
HS35,1,0.00011612474918365479,9,0,0.11111073240046387,1,3.837514668703079e-05,7,1,-8.888888905998193,1,0.000149458646774292,50,1,-8.888888888869706
HS35MOD,1,0.0002865847200155258,29,0,0.24999791639839763,1,3.4292228519916534e-05,5,1,-8.749997346908247,1,0.00014858227223157883,50,1,-8.750000000693987
HS51,1,8.812546730041504e-05,9,0,-3.6883440293067338e-06,1,3.245752304792404e-05,1,1,-5.999999999999967,1,0.0001415833830833435,50,1,-6.000000000000002
HS52,1,9.449943900108337e-05,13,0,5.32663593247739,1,3.395881503820419e-05,6,1,-0.6733533767373755,1,0.0001472504809498787,50,1,-0.673352435524134
HS53,1,8.45007598400116e-05,10,0,4.0930155464577656,1,3.100000321865082e-05,6,1,-1.9069769803178196,1,0.00013541709631681442,25,1,-1.906974138520308
HS76,1,0.00014762487262487411,10,0,-4.68181771945361,1,4.862528294324875e-05,11,1,-4.6818181901781415,1,0.00014266744256019592,50,1,-4.681817614451218
HUES-MOD,0,10.004452124238014,10543,4,34824463.87334632,1,0.023769582621753216,20,1,34824463.77527447,0,0.11348029226064682,500,3,1e+30
HUESTIS,1,0.03240437526255846,18,0,348244633347.9923,1,0.0411981251090765,44,1,348244638718.7173,0,0.021298957988619804,75,3,1e+30
KSIP,1,0.19743124954402447,164,0,0.5757966459429557,1,0.004964458756148815,31,1,0.575797289323914,1,0.3959324583411217,15625,1,0.575796617447379
LASER,1,0.04850470833480358,67,0,2409601.2789606885,1,0.01913524977862835,68,1,2409601.325399873,1,0.005283917300403118,125,1,2409601.0912937336
LISWET1,1,0.8024065420031548,244,0,25.007968419865847,1,4.327064459212124,1708,1,-2500.1553386984506,0,10.001107499934733,30905,2,-2500.4078471651055
LISWET10,1,0.5427395422011614,143,0,25.002225356523923,1,0.6013238336890936,209,1,-2500.9475559784087,0,10.001199167221785,30559,2,-2500.94819928361
LISWET11,1,0.7823060406371951,140,0,24.999733973439106,1,0.4245113329961896,147,1,-2500.749545531532,0,10.001295124180615,30882,2,-2500.75080243225
LISWET12,1,0.6545572495087981,181,0,25.000563758082535,1,4.152845332399011,1701,1,-2474.07076413204,0,10.00143245793879,30608,2,-2500.7514335444766
LISWET2,1,0.6241445420309901,150,0,24.997754533506168,1,0.45645391661673784,159,1,-1666.9921263687343,0,10.001352375373244,30582,2,-1666.9926746621002
LISWET3,1,0.5408573327586055,141,0,25.001032288370425,1,0.47652308363467455,158,1,-1000.258856440592,0,10.001257333904505,30742,2,-1000.2593935547708
LISWET4,1,0.5601583747193217,145,0,24.999918306583822,1,0.4500683331862092,153,1,-714.5159808836387,0,10.001329082995653,30845,2,-714.5165076459994
LISWET5,1,0.5847228746861219,130,0,25.03402042641028,1,0.38666708394885063,126,1,-15976.16589247832,1,8.315202082507312,25750,1,-15976.166328696543
LISWET6,1,0.5723099997267127,148,0,24.995518044418077,1,0.4825016250833869,168,1,-2162.224350426666,0,10.00146837439388,31032,2,-2162.2248856954916
LISWET7,1,0.6228712080046535,148,0,25.002583733050415,1,0.5652015842497349,199,1,-2500.2572754359853,0,10.00797687470913,30512,2,-2500.257871357883
LISWET8,1,0.5818974999710917,147,0,25.002538946785535,1,0.45712645817548037,157,1,-2500.257240275201,0,10.001261583529413,30851,2,-2500.257915221342
LISWET9,1,0.8597390837967396,154,0,25.002104780425725,1,4.298431875184178,1757,1,-2457.538346494665,0,10.00114925019443,30831,2,-2500.258363448941
LOTSCHD,1,0.000270291231572628,23,0,2398.410979727,1,0.0001532500609755516,28,1,2398.4157529392673,1,0.0002517094835639,175,1,2398.4143264024315
MOSARQP1,1,0.060844291001558304,41,0,-952.8754459464711,1,0.013066666200757027,32,1,-952.8754420096203,1,0.04061475023627281,575,1,-952.8754444195737
MOSARQP2,1,0.01795012503862381,33,0,-1597.482288827101,1,0.005668500438332558,26,1,-1597.4821192242548,1,0.012104916386306286,225,1,-1597.48212021698
POWELL20,1,6.758959624916315,2833,0,52047985081.57809,0,10.001871791668236,8091,-5,47864021510.83193,0,10.001719082705677,31261,8,44381066980.337326
PRIMAL1,1,0.003662874922156334,12,0,-0.035012952009348355,1,0.0038073332980275154,20,1,-0.03501296589708461,1,0.002835500054061413,75,1,-0.03501296490144681
PRIMAL2,1,0.004304374568164349,13,0,-0.033733624493741184,1,0.0074514588341116905,24,1,-0.03373366688588175,1,0.003421708010137081,50,1,-0.03373367611583799
PRIMAL3,1,0.017685791477560997,25,0,-0.13575581612841572,1,0.01989683322608471,40,1,-0.13575583686436157,1,0.011044709011912346,75,1,-0.13575584029297386
PRIMAL4,1,0.014481875114142895,27,0,-0.7460908670922439,1,0.018246250227093697,40,1,-0.7460908418956492,1,0.012985124252736568,125,1,-0.7460908446474571
PRIMALC1,1,0.03442570846527815,888,0,-6155.250821478957,1,0.0005079582333564758,9,1,-6154.912184040492,0,10.000275458209217,1047629,8,-7444349.855249144
PRIMALC2,1,0.007814791053533554,235,0,-3551.307691051466,1,0.0004369998350739479,9,1,-3550.8293719299945,0,10.000299042090774,1207412,8,1117.1420894618864
PRIMALC5,1,0.004301750101149082,77,0,-427.2323389857307,1,0.0005939165130257607,8,1,-427.17487998058493,1,3.132418291643262,275700,1,-427.23264200284245
PRIMALC8,1,0.27407074999064207,3085,0,-18309.429756363075,1,0.001200750470161438,10,1,-18307.533508730437,0,10.001206333748996,473313,8,13790.071262828082
Q25FV47,0,10.060987457633018,660,4,13746046.118566135,1,2.0124402083456516,1025,1,13744444.700920153,0,10.000586041249335,45125,8,13744179.383567445
QADLITTL,1,0.007059582509100437,78,0,480316.9557602806,1,0.002414708025753498,95,1,480318.54830195516,1,0.006355208344757557,2300,1,480319.2200923401
QAFIRO,1,0.10038849990814924,3959,0,-1.5907816984889434,1,0.0002882909029722214,30,1,-1.5908249185671253,1,0.0003727078437805176,200,1,-1.590778705452883
QBANDM,1,1.4853899162262678,20551,0,16352.34209649433,1,0.03785258252173662,272,1,16352.341088072659,1,0.346672042272985,19975,1,16352.342904581357
QBEACONF,0,10.000539166852832,217261,4,164712.84822463393,1,0.00871962495148182,75,1,164712.06003456528,1,0.04625579155981541,3450,1,164712.7120890567
QBORE3D,1,0.1150678750127554,445,0,3128.1772532180307,1,0.009953624568879604,113,1,3100.19301612506,0,10.000336917117238,982169,8,3100.044381222667
QBRANDY,1,0.2834654999896884,1601,0,28375.120981560533,1,0.025940166786313057,285,1,28374.63638460621,1,0.4715411253273487,38875,1,28375.087710661508
QCAPRI,1,0.2685527093708515,666,0,66773269.67378242,1,0.06882812455296516,572,1,66774754.19874133,0,10.001206458546221,661521,8,66783718.11054443
QE226,1,0.37157629150897264,1100,0,212.65343482608625,1,0.026669499464333057,239,1,205.54001879393977,0,10.000282583758235,581189,8,205.5445576774424
QETAMACR,1,0.2963403332978487,290,0,86760.16741229988,1,0.14923058357089758,226,1,86759.50707193787,1,7.822542083449662,79550,1,86760.19689898615
QFFFFF80,0,10.002679167315364,21626,4,873571.0301785999,1,0.10976804047822952,266,1,873049.7026772605,0,10.000335334800184,168190,8,873173.3902143287
QFORPLAN,1,0.136741042137146,234,0,7453332326.633026,1,0.05959000065922737,428,1,7456610121.557367,0,10.000280500389636,580466,8,7456434924.816759
QGFRDXPN,1,0.32779812440276146,368,0,100790668746.19627,1,0.06855412572622299,288,1,100790586109.21646,0,10.000438624992967,419360,8,100790585073.6157
QGROW15,0,10.001186749897897,87685,4,-101691810.27681684,1,0.10541499964892864,482,1,-101693645.05847943,0,10.00033016782254,319219,8,-101696079.74291946
QGROW22,0,10.000915541313589,46331,4,-149626328.92563534,1,0.23215920757502317,681,1,-149628984.6821781,0,10.000920250080526,190255,8,-149612014.9445113
QGROW7,0,10.000296209007502,219350,4,-42797854.23836504,1,0.011578458361327648,108,1,-42798691.57210706,1,4.13158299960196,287975,1,-42798690.134863466
QISRAEL,1,0.045657250098884106,254,0,25348152.67604131,1,0.005499165505170822,97,1,25347835.380718473,1,1.1045336248353124,112725,1,25347838.300993018
QPCBLEND,1,0.005135999992489815,60,0,-0.007844193029548972,1,0.0015440825372934341,49,1,-0.007844866628003965,1,0.008933458477258682,1950,1,-0.007843196016759858
QPCBOEI1,1,0.040335250087082386,78,0,11503890.67127975,1,0.020672375336289406,102,1,11503910.679773314,0,10.00060295779258,459216,8,11503914.009768106
QPCBOEI2,1,0.025629708543419838,735,0,8171951.1080584405,0,0.004792000167071819,109,-3,0.0,0,10.001043375581503,1574683,8,8171660.2211952
QPCSTAIR,1,0.07826666720211506,117,0,6204342.625098409,1,0.02983333356678486,181,1,6204387.476040235,1,0.5049336245283484,19025,1,6204387.476082068
QPILOTNO,0,10.05443870741874,2071,4,4732049.782923391,1,0.9401819994673133,774,1,4728586.6461463515,0,10.000545958988369,72581,8,4726274.532345343
QPTEST,1,0.00013149995356798172,10,0,4.371869063126706,1,7.50422477722168e-05,7,1,4.371886847690245,1,0.0001959996297955513,75,1,4.371875000034403
QRECIPE,1,0.0044203344732522964,84,0,-266.61599935774325,1,0.0009814174845814705,25,1,-266.6159285066268,1,0.0017447080463171005,300,1,-266.61599261419036
QSC205,1,0.009023374877870083,69,0,-0.005813812738544559,1,0.0018899580463767052,34,1,-0.00581484635058647,1,0.0015357090160250664,200,1,-0.0058140237176510364
QSCAGR25,1,0.30061787459999323,2068,0,201737992.59747806,1,0.03437612485140562,277,1,201737941.33913258,1,0.286891084164381,21850,1,201738264.2777991
QSCAGR7,1,0.0539982495829463,1763,0,26866027.600142002,1,0.004675207659602165,132,1,26865927.951936785,0,10.000295415520668,2894814,8,26866349.34237256
QSCFXM1,1,0.3215774577111006,730,0,16883131.69008144,1,0.040383124724030495,258,1,16882688.43437653,0,10.000433124601841,556453,8,16882689.449870255
QSCFXM2,1,2.404369625262916,2447,0,27776531.63917931,1,0.12417712528258562,378,1,27776425.100651115,0,10.000310208648443,263050,8,27776163.86672598
QSCFXM3,1,3.8653063345700502,2016,0,30817199.813210342,1,0.22487241681665182,470,1,30816493.04110246,0,10.000856791622937,177764,8,30816355.217991687
QSCORPIO,1,0.057147457264363766,127,0,1880.5099942948752,0,0.008621500805020332,75,-3,0.0,0,10.000412916764617,961486,8,1880.196084800466
QSCRS8,1,2.3913945835083723,2306,0,904.8146885994364,1,0.07540770806372166,270,1,904.5602850558504,1,4.720289667136967,158175,1,904.5657725260388
QSCSD1,1,0.043034374713897705,53,0,8.66671814872903,1,0.014838708564639091,99,1,8.666665230088045,1,0.028747874312102795,1575,1,8.66666556102771
QSCSD6,0,10.005672582425177,8843,4,50.81456038425137,1,0.06675987504422665,243,1,50.80822113364923,1,0.4775724168866873,15675,1,50.80821380503227
QSCSD8,0,10.020389750599861,3377,4,943.5476491986907,1,0.20657229237258434,339,1,940.7635540182777,1,0.10682879108935595,1550,1,940.7629281336145
QSCTAP1,1,0.1582765830680728,304,0,1415.8611136188263,1,0.02817104198038578,239,1,1415.861124962817,0,10.000276333652437,758258,8,1413.1903462116773
QSCTAP2,1,0.17103062476962805,61,0,1735.026490014507,1,0.07907295878976583,143,1,1735.0261569985635,0,10.000449125654995,152780,8,1735.4727196369577
QSCTAP3,1,0.3024832084774971,79,0,1438.7545247564328,1,0.10910516697913408,139,1,1438.7545745753218,0,10.00043937470764,121415,8,1439.1972256273903
QSEBA,1,0.985785000026226,225,0,81482667.1437597,1,0.03258174937218428,128,1,81480256.47216193,1,6.375417582690716,241875,1,81481644.97525421
QSHARE1B,0,10.00019066594541,247748,4,724007.399024508,1,0.02232045866549015,423,1,720078.2814725242,1,0.69219212513417,99700,1,720090.2644355464
QSHARE2B,1,0.011741665191948414,195,0,11703.708850979878,1,0.0041735004633665085,153,1,11703.660116057361,0,10.000480958260596,2614685,8,11702.755002443095
QSHELL,1,4.370470167137682,597,0,1572636891877.865,1,0.4716258756816387,386,1,1572636841659.7815,1,0.9137984998524189,6800,1,1572637324312.4363
QSHIP04L,1,1.3584650000557303,958,0,2420015.9818754382,1,0.14653979241847992,364,1,2420014.8340989184,1,0.25712387543171644,5525,1,2420015.7196363537
QSHIP04S,1,0.6318357503041625,692,0,2424993.6739390586,1,0.0964598748832941,328,1,2424993.554990882,1,0.08103954140096903,2550,1,2424994.394322844
QSHIP08L,0,10.032623541541398,886,4,2376474.293785413,1,0.8250064579769969,369,1,2376040.636811156,1,2.698048875667155,8500,1,2376040.8346574446
QSHIP08S,1,2.211493583396077,495,0,2385728.8509986913,1,0.2358375834301114,292,1,2385728.4352404317,1,0.45141995791345835,4200,1,2385727.988467625
QSHIP12L,0,10.111777791753411,713,4,3020536.4072086653,1,1.663096291013062,454,1,3018876.5267719775,1,1.4461436653509736,2725,1,3018876.3882172466
QSHIP12S,1,4.022091624327004,774,0,3056962.2522334596,1,0.3366030426695943,368,1,3056961.570086856,1,0.263005125336349,2050,1,3056962.0523159727
QSIERRA,1,0.8016786659136415,867,0,23750538.2231583,1,0.14830208290368319,371,1,23750486.066666275,1,0.5831144172698259,9375,1,23750677.842889067
QSTAIR,1,0.24451399967074394,206,0,7985452.7471350245,1,0.06601420789957047,297,1,7985452.718992157,0,10.00033379253,324752,8,7985452.756270484
QSTANDAT,1,0.13503754045814276,109,0,6411.837063882093,1,0.008400541730225086,36,1,6411.832555866471,1,0.21316512487828732,8325,1,6411.849765518491
S268,1,0.000994582660496235,211,0,-1.2678137863986194e-06,1,8.04997980594635e-05,7,1,-14462.99960512596,1,0.0002425825223326683,200,1,-14462.99981913051
STADAT1,0,10.002797540277243,9274,4,-9144040.812544756,1,0.9158945828676224,1104,1,-28526860.722362,0,10.000523165799677,115355,8,-28708376.35227434
STADAT2,0,10.001876249909401,10874,4,-0.9913156184304558,1,0.3171269576996565,447,1,-32.62666092617278,0,10.000554124824703,114587,8,-35.488319301650364
STADAT3,0,10.014335333369672,5418,4,-0.13259778042705783,1,0.9652470834553242,616,1,-35.779460263322335,0,10.001703458838165,57222,8,-39.00970676268347
STCQP1,0,15.073811541311443,12,4,128164.6645056598,1,0.1324692079797387,47,1,155143.55088111933,1,0.028284584172070026,75,1,155143.55470415507
STCQP2,0,10.025771957822144,54,4,22091.989890487832,1,0.2279544584453106,40,1,22327.31294054062,1,0.05218224972486496,75,1,22327.313272417334
TAME,1,9.208358824253082e-05,4,0,2.5000169384145037e-11,1,9.462516754865646e-05,4,1,2.6937728588081415e-24,1,0.00017462484538555145,50,1,2.4651903288156624e-32
UBH1,0,10.005549374967813,2898,4,21.563593950177395,1,0.5418362505733967,200,1,1.6168367627172242,0,10.001947375014424,19662,8,1.1164275155326242
VALUES,1,0.014910208992660046,170,0,-1.3113274526490768,1,0.0034549999982118607,38,1,-1.3966207845262746,1,0.010462041944265366,975,1,-1.3966225798117733
YAO,1,0.6475299168378115,862,0,16.32758904065639,1,2.245268916711211,5734,1,-167.1496076128745,0,10.0005093337968,149116,8,-265.542345264915
ZECEVIC2,1,9.32496041059494e-05,6,0,-4.125001334638677,1,6.575044244527817e-05,5,1,-4.125000000185003,1,0.00018345750868320465,100,1,-4.124999965783571
