System,agree,opt_status,diverged,name,abs_err,rel_err,obj_val,PMM_iter,SSN_iter,Krylov_iter,fact,smw_count,PMM_tol_achieved,SSN_tol_achieved,solving_time_sec,linesearch_fail,Krylov_fail
S,1,0,0,AUG2D,3.9734,2.35473e-06,1.68741e+06,14,128,17,12,0,9.95242e-07,2.27148e-09,0.292742,0,0
S,1,0,0,AUG2DC,0.765392,4.20922e-07,1.81837e+06,15,130,17,12,0,1.71364e-07,2.25654e-09,0.254686,0,0
S,1,0,0,AUG2DCQP,10.1987,1.56948e-06,6.49812e+06,28,420,1162,54,0,6.38748e-07,6.08276e-09,1.51781,0,0
S,1,0,0,AUG2DQP,7.98439,1.28016e-06,6.237e+06,28,420,1032,59,0,5.18993e-07,5.84414e-09,1.5015,0,0
S,1,0,0,AUG3D,3.60537e-07,6.50709e-10,554.068,6,10,0,7,0,1.33024e-07,5.21764e-07,0.013985,0,0
S,1,0,0,AUG3DC,8.48554e-05,1.10021e-07,771.262,5,7,0,6,0,6.54606e-07,2.4674e-06,0.00997904,0,0
S,1,0,0,AUG3DCQP,0.00123678,1.24505e-06,993.361,7,24,197,19,0,5.51786e-07,3.46467e-07,0.0383982,0,0
S,1,0,0,AUG3DQP,0.000360188,5.33424e-07,675.237,7,20,168,20,0,2.37772e-07,4.6193e-12,0.040358,0,0
S,1,4,0,BOYD1,2175.72,3.52428e-05,-6.1733e+07,9629,132355,25333,7573,0,3.29634e-05,1.73072e-06,1800.13,22086399,0
L,0,4,0,BOYD2,29.485,1.38709,50.7418,6865,137186,11,7423,0,8.65604e-06,1.47373e-06,1800.14,0,1
S,1,0,0,CONT-050,2.6988e-07,5.91342e-08,-4.56385,18,203,271,42,0,3.97687e-07,4.6284e-09,0.311156,0,0
S,1,0,0,CONT-100,2.29776e-05,4.94737e-06,-4.64437,20,267,397,77,0,9.24508e-07,6.44043e-08,3.74357,0,0
S,1,0,0,CONT-101,6.0668e-05,0.000310279,0.195588,102,1933,5650,221,0,9.77261e-07,2.36278e-09,16.1031,0,0
S,1,0,0,CONT-200,0.000336057,7.17323e-05,-4.68454,40,631,509,55,0,9.18603e-07,1.20569e-08,21.7831,0,0
S,1,0,0,CONT-201,0.000716002,0.00371981,0.193199,84,1561,10055,465,0,9.78597e-07,2.47091e-08,146.05,0,0
S,1,0,0,CONT-300,0.000951682,0.0049693,0.190561,80,1440,15461,716,0,9.13894e-07,1.1885e-07,763.047,0,0
L,0,4,0,CVXQP1L,1.42219e+07,0.13083,9.44829e+07,387,7655,500,650,0,0.0732531,0.000765021,1800.04,0,1
S,0,4,0,CVXQP1M,35899.9,0.033011,1.05161e+06,2719,54279,424957,132,0,0.012542,5.77611e-05,2031.58,0,0
S,1,0,0,CVXQP1S,0.016507,1.42416e-06,11590.7,249,4841,5314,45,0,9.98921e-07,1.2988e-06,0.186349,0,0
L,0,4,0,CVXQP2L,6.81171e+07,0.832295,1.37254e+07,20,302,500,59,0,0.554279,0.00120681,1944.42,0,1
S,1,4,0,CVXQP2M,0.521586,6.3596e-07,820155,824,15712,284643,398,0,9.30759e-06,1.3326e-05,2329.05,0,0
S,1,0,0,CVXQP2S,0.00583706,7.18767e-07,8120.93,22,323,1354,26,0,6.14058e-07,4.06726e-07,0.0174844,0,0
L,0,4,0,CVXQP3L,1.94716e+07,0.168278,9.62395e+07,139,2697,500,301,0,0.0713873,0.000603621,2461.01,0,1
S,0,4,0,CVXQP3M,255543,0.187509,1.10729e+06,3867,77239,610769,239,0,0.0157046,5.02417e-05,1877.78,0,0
S,1,0,0,CVXQP3S,0.0120275,1.00704e-06,11943.4,3519,69729,72417,437,0,9.99931e-07,1.42965e-06,3.22143,0,0
S,1,0,0,DPKLO1,8.24112e-08,2.22675e-07,0.370096,6,16,0,7,0,5.38979e-07,6.32859e-07,0.00102304,0,0
S,1,0,0,DTOC3,0.0499752,0.000212423,235.213,415,6507,13135,404,0,9.35583e-07,3.84677e-07,12.8876,0,0
S,1,0,0,DUAL1,2.98215e-09,8.51729e-08,0.035013,7,18,210,14,0,4.44043e-07,4.74764e-07,0.00765192,0,0
S,1,0,0,DUAL2,1.11016e-10,3.29097e-09,0.0337337,9,84,393,12,0,3.45842e-07,3.70822e-07,0.0108978,0,0
S,1,0,0,DUAL3,1.02729e-07,7.5672e-07,0.135756,8,17,216,17,0,5.98171e-07,4.53152e-08,0.0145154,0,0
S,1,0,0,DUAL4,9.12613e-07,1.22319e-06,0.74609,9,56,487,14,0,4.94654e-07,2.72998e-08,0.00769446,0,0
S,0,0,0,DUALC1,158.177,0.0256978,5997.07,39,652,1611,9,577,7.75243e-07,5.20153e-07,0.014734,0,0
S,1,0,0,DUALC2,0.00590136,1.66174e-06,3551.31,10,77,250,3,74,1.13447e-08,1.34173e-07,0.00208038,0,0
S,1,0,0,DUALC5,0.000570107,1.33442e-06,427.232,12,209,1249,1,208,6.57449e-07,1.941e-05,0.00653175,0,0
S,1,0,0,DUALC8,1.42104,7.76126e-05,18307.9,48,870,5676,2,868,8.43629e-07,6.05565e-05,0.0455069,0,0
S,0,4,0,EXDATA,12.2489,0.0863554,-129.594,6,83,394,76,7,0.00661039,6.28065e-05,2021.73,0,0
S,1,0,0,GENHS28,1.37494e-08,1.48293e-08,0.927174,7,9,0,8,0,5.08239e-07,8.33598e-07,9.025e-05,0,0
S,1,0,0,GOULDQP2,3.79093e-06,0.0205721,0.000188066,14,62,249,61,0,7.96703e-07,8.53594e-10,0.0316224,0,0
S,1,0,0,GOULDQP3,2.97622e-06,1.44282e-06,2.06279,7,44,415,23,0,4.72201e-08,3.72844e-07,0.0209714,0,0
S,1,0,0,HS118,1.32505e-08,1.9931e-11,664.82,12,145,520,9,106,1.40695e-09,1.10118e-07,0.00128221,0,0
S,1,0,0,HS21,9.02716e-10,9.03077e-12,-99.96,4,6,0,1,5,2.99275e-07,2.82819e-14,3.5959e-05,0,0
S,1,0,0,HS268,5.69462e-07,0.993639,3.64525e-09,11,169,144,1,168,4.96995e-07,9.67034e-06,0.000843458,0,0
S,1,0,0,HS35,8.80701e-07,7.92631e-06,0.11111,5,10,23,1,9,1.93493e-07,1.33247e-06,8.7167e-05,0,0
S,1,0,0,HS35MOD,1.73692e-07,6.94769e-07,0.25,6,40,88,1,39,5.79823e-07,5.2181e-06,0.000242875,0,0
S,1,0,0,HS51,3.2637e-07,3.6746e+08,3.2637e-07,5,7,0,6,0,5.73527e-07,2.77962e-06,4.8667e-05,0,0
S,1,0,0,HS52,3.24434e-06,6.09077e-07,5.32664,6,12,0,7,0,3.56681e-07,1.71687e-06,6.0792e-05,0,0
S,1,0,0,HS53,1.23804e-07,3.02476e-08,4.09302,6,10,0,7,0,1.0517e-07,5.20419e-07,4.9834e-05,0,0
S,1,0,0,HS76,1.77147e-07,3.78373e-08,-4.68182,6,35,130,1,34,9.78914e-07,3.05134e-06,0.00025625,0,0
S,1,0,0,HUES-MOD,226.127,6.49329e-06,3.48245e+07,170,3275,201,201,0,8.07823e-07,7.20244e-07,2.84201,0,0
S,1,0,0,HUESTIS,2.26355e+06,6.49983e-06,3.48245e+11,5,24,24,14,0,8.54755e-08,2.23017e-06,0.0346806,0,0
S,1,0,0,KSIP,1.75761e-06,3.05248e-06,0.575796,15,176,536,23,94,9.0954e-07,1.67616e-09,0.189615,0,0
S,1,0,0,LASER,0.0958299,3.977e-08,2.4096e+06,8,46,80,19,17,3.92582e-07,1.22814e-07,0.0416381,0,0
S,0,0,0,LISWET1,11.1197,0.307835,25.0027,19,171,961,58,73,9.9963e-07,3.91052e-10,0.786904,0,0
S,0,0,0,LISWET10,24.4839,0.494767,25.0019,18,148,265,58,43,8.26552e-07,2.28845e-10,0.531205,0,0
S,0,0,0,LISWET11,24.5247,0.495209,24.9993,18,142,640,52,46,8.69496e-07,4.64437e-10,0.609779,0,0
S,0,0,0,LISWET12,1711.93,0.985607,24.9987,19,134,1293,45,53,7.33971e-07,2.00942e-10,0.770917,0,0
S,1,0,0,LISWET2,0.00067176,2.68725e-05,24.9974,18,154,357,59,42,8.11e-07,3.75029e-10,0.556158,0,0
S,1,0,0,LISWET3,0.00053397,2.13577e-05,25.0007,18,146,418,50,42,8.07651e-07,5.91223e-10,0.530361,0,0
S,1,0,0,LISWET4,0.000541071,2.16427e-05,24.9996,18,153,298,56,47,8.08543e-07,6.45294e-10,0.536274,0,0
S,1,0,0,LISWET5,0.000540248,2.15803e-05,25.0337,18,153,349,56,44,8.068e-07,6.14774e-10,0.53494,0,0
S,1,0,0,LISWET6,0.000578673,2.31509e-05,24.9952,18,150,264,54,38,8.10466e-07,1.92966e-10,0.505012,0,0
S,0,0,0,LISWET7,473.839,0.949879,25.0022,18,155,319,59,47,8.11248e-07,3.58207e-10,0.549867,0,0
S,0,0,0,LISWET8,7119.7,0.996501,25.0022,18,150,357,56,44,8.0953e-07,4.16072e-10,0.539217,0,0
S,0,0,0,LISWET9,1938.25,0.987265,25.0017,18,153,385,44,64,8.27439e-07,3.63213e-10,0.53631,0,0
S,1,0,0,LOTSCHD,0.00055445,2.31173e-07,2398.42,7,87,341,12,0,2.88964e-07,1.46461e-05,0.000491291,0,0
S,1,0,0,MOSARQP1,9.53474e-06,1.00063e-08,-952.875,8,59,795,13,46,6.84529e-07,6.11649e-07,0.0618529,0,0
S,1,0,0,MOSARQP2,0.00114806,7.18671e-07,-1597.48,7,22,251,19,3,8.15744e-07,1.85017e-08,0.0171729,0,0
S,0,0,0,POWELL20,7.71761e+09,0.14816,4.4372e+10,60,1128,1719,329,679,9.14558e-07,0.00275946,2.28734,0,0
S,1,0,0,PRIMAL1,6.5305e-09,1.86517e-07,-0.035013,3,10,9,7,3,4.2638e-07,1.46761e-05,0.00346842,0,0
S,1,0,0,PRIMAL2,1.62051e-08,4.80383e-07,-0.0337337,3,12,18,7,5,2.21175e-07,1.58187e-05,0.00617946,0,0
