System,agree,opt_status,diverged,name,abs_err,rel_err,obj_val,pmm_iter,ssn_iter,krylov_iter,fact,smw_count,pmm_tol_achieved,ssn_tol_achieved,solving_time_sec,linesearch_fail,krylov_fail
S,1,0,0,AUG2D,3.30461,1.95839e-06,1.68741e+06,8,46,0,8,0,8.25653e-07,1.00747e-06,0.106132,0,0
S,1,0,0,AUG2DC,0.133063,7.31773e-08,1.81837e+06,9,43,0,8,0,2.31231e-08,1.63185e-08,0.101801,0,0
S,1,0,0,AUG2DCQP,6.63664,1.02131e-06,6.49813e+06,11,100,505,35,0,4.14331e-07,1.67158e-07,0.644472,0,0
S,1,0,0,AUG2DQP,5.64881,9.05691e-07,6.23701e+06,11,49,427,36,0,3.65752e-07,6.90599e-08,0.5383,0,0
S,1,0,0,AUG3D,4.14549e-06,7.48193e-09,554.068,5,10,0,6,0,7.50067e-08,2.95023e-07,0.00920554,0,0
S,1,0,0,AUG3DC,0.000122855,1.59291e-07,771.263,4,7,0,5,0,2.00921e-07,7.50321e-07,0.00749317,0,0
S,1,0,0,AUG3DCQP,0.000246473,2.4812e-07,993.362,5,18,129,18,0,1.084e-07,1.68566e-10,0.0283726,0,0
S,1,0,0,AUG3DQP,7.99652e-05,1.18425e-07,675.238,5,18,125,18,0,5.33192e-08,1.5044e-10,0.0325556,0,0
S,0,4,0,BOYD1,7.202e+06,0.11666,-6.89372e+07,1,10,88,10,0,0.539949,5.93972e-06,40.373,0,0
S,0,4,0,BOYD2,28.5067,1.34106,49.7634,17,200,385,77,36,0.000132238,8.11101,30.325,0,0
S,1,0,0,CONT-050,1.19216e-07,2.61217e-08,-4.56385,12,66,86,24,0,2.70904e-07,2.58085e-08,0.163847,0,0
S,1,0,0,CONT-100,3.70343e-06,7.97396e-07,-4.64439,15,46,85,28,0,4.18606e-07,4.70177e-07,1.13248,0,0
S,1,0,0,CONT-101,4.18415e-05,0.000213993,0.195569,16,193,2688,173,0,8.08377e-07,2.30358e-07,7.23105,0,0
S,1,0,0,CONT-200,0.000156023,3.33035e-05,-4.68472,22,247,109,27,0,8.7192e-07,9.82315e-07,9.09689,0,0
S,0,4,0,CONT-201,0.212721,1.10514,-0.0202373,13,140,3344,140,0,0.688519,2.21063,31.2482,0,0
S,0,4,0,CONT-300,0.191862,1.00182,-0.000349315,7,66,1596,66,0,0.452238,0.825666,32.3378,0,0
L,0,4,0,CVXQP1L,1.06891e+08,0.983317,1.81347e+06,4,17,200,14,0,0.781652,0.000330628,34.4412,0,1
L,1,4,0,CVXQP1M,12.6013,1.15872e-05,1.0875e+06,1805,32783,200,1871,0,2.63279e-06,3.05355e-06,30.001,0,1
S,1,0,0,CVXQP1S,0.00361074,3.1152e-07,11590.7,15,110,1034,28,0,5.67967e-07,0.000164959,0.0138142,0,0
L,0,4,0,CVXQP2L,8.03446e+07,0.981698,1.49787e+06,5,20,200,19,0,0.776699,0.000205213,33.8323,0,1
L,1,0,0,CVXQP2M,0.00604022,7.36473e-09,820155,16,131,200,44,0,1.23787e-07,1.03731e-07,0.337218,0,1
S,1,0,0,CVXQP2S,0.000596928,7.35048e-08,8120.94,14,132,1030,25,0,3.24781e-07,0.000101325,0.010844,0,0
L,0,4,0,CVXQP3L,1.12719e+08,0.974143,2.99199e+06,4,21,200,16,0,0.752943,0.000343095,40.6341,0,1
L,1,4,0,CVXQP3M,41.3537,3.0344e-05,1.36279e+06,2374,20222,200,2535,0,3.55305e-06,1.60002e-05,30.0018,0,1
