System,agree,opt_status,diverged,name,abs_err,rel_err,obj_val,pmm_iter,ssn_iter,krylov_iter,fact,smw_count,pmm_tol_achieved,ssn_tol_achieved,solving_time_sec,linesearch_fail,krylov_fail
S,1,0,0,25FV47,7.03473e-05,1.27861e-08,5501.85,33,786,33927,470,328,2.08033e-07,2.1011e-05,2.50579,0,1
S,1,0,0,80BAU3B,8.64428,8.75608e-06,987224,34,1185,83466,873,313,7.67758e-07,5.68707e-10,9.66935,0,0
S,1,0,0,ADLITTLE,2.28765e-06,1.0145e-11,225495,19,146,1300,61,103,5.03224e-10,2.33424e-06,0.00818971,0,0
S,1,0,0,AFIRO,2.30108e-09,4.95118e-12,-464.753,21,143,1255,6,248,2.63661e-07,2.90181e-06,0.002886,0,0
S,1,0,0,AGG,0.000960469,2.66858e-11,-3.59918e+07,33,313,9794,97,128,7.50659e-07,3.11858e-05,0.0425666,0,0
S,1,0,0,AGG2,2.09138e-05,1.03333e-12,-2.02393e+07,25,190,799,62,146,1.57231e-07,4.17341e-05,0.0211049,0,0
S,1,0,0,AGG3,9.02917e-05,8.75589e-12,1.03121e+07,27,195,857,68,162,1.13328e-08,1.60729e-05,0.0239943,0,0
S,1,0,0,BANDM,9.72076e-06,6.12802e-08,-158.628,16,280,5024,280,0,7.14094e-09,1.47783e-11,0.215812,0,0
S,1,0,0,BEACONFD,0.249262,7.42018e-06,33592.7,22,83,1738,23,96,5.59018e-07,6.14228e-05,0.0294847,0,0
S,1,0,0,BLEND,1.18574e-09,3.8483e-11,-30.8121,39,605,6505,48,497,4.39525e-10,2.36141e-10,0.02839,0,0
S,1,0,0,BNL1,2.84932,0.00144077,1974.78,49,1378,52487,812,528,9.40679e-07,6.46111e-07,1.72676,0,0
S,1,0,0,BNL2,0.124497,6.87359e-05,1811.36,40,1599,98660,1125,476,3.32166e-07,8.41379e-08,8.66664,0,0
S,1,0,0,BOEING1,6.87766e-09,2.05172e-11,-335.214,28,443,9511,227,232,3.66053e-07,1.66703e-08,0.146822,0,0
S,1,0,0,BOEING2,4.79753e-09,1.52293e-11,-315.019,36,197,5907,122,84,1.21633e-08,3.54276e-06,0.030565,0,0
S,1,0,0,BORE3D,2.59058e-08,1.88669e-11,1373.08,24,132,5693,70,68,5.04951e-08,1.69843e-05,0.0544449,0,0
S,1,0,0,BRANDY,2.18316e-07,1.4377e-10,1518.51,23,224,4282,92,154,3.31404e-07,4.09692e-06,0.0834358,0,0
S,1,0,0,CAPRI,0.000357467,1.32887e-07,2690.01,18,220,3756,133,104,8.80856e-07,8.25192e-06,0.0734146,0,0
S,1,0,0,CYCLE,0.00158846,0.000303931,-5.2248,232,5537,336662,4602,926,6.84111e-07,5.81872e-08,34.5029,0,46
S,1,0,0,CZPROB,0.0170351,7.79567e-09,2.1852e+06,27,664,31849,403,265,1.26837e-07,4.04283e-07,1.23282,0,0
S,1,0,0,D2Q06C,0.0119633,9.74338e-08,122784,53,2173,137718,1343,832,7.55728e-07,1.2846e-06,28.0084,0,2
S,1,0,0,D6CUBE,3.23677e-05,1.02594e-07,315.492,19,318,100,319,0,7.9994e-08,0.00100079,1.52376,0,1
S,1,0,0,DEGEN2,1.50989e-06,1.05206e-09,-1435.18,16,99,5589,80,20,8.69105e-07,0.000104025,0.174445,0,0
S,1,0,0,DEGEN3,9.55083e-10,9.67375e-13,-987.294,26,276,21099,216,60,3.40025e-07,6.70361e-06,3.00884,0,0
S,0,4,0,DFL001,2.47439e+15,2.19625e+08,-2.47439e+15,4,200,100,201,0,1,201084,74.2269,0,1
S,0,0,0,E226,7.113,0.379321,-11.6389,15,286,8009,159,135,5.08389e-08,2.72282e-12,0.121521,0,0
S,1,0,0,ETAMACRO,0.00453922,6.00652e-06,-755.711,13,287,9758,179,110,1.06321e-07,2.03515e-05,0.312394,0,0
S,1,0,0,FFFFF800,12.7833,2.30048e-05,555692,31,492,22545,317,187,9.60956e-07,4.40094e-07,0.770066,0,4
S,1,0,0,FINNIS,4.45814,2.58008e-05,172787,15,210,10795,143,69,8.52362e-07,0.000374937,0.145334,0,0
S,1,0,0,FIT1D,3.63325e-06,3.97234e-10,-9146.38,20,464,2823,184,289,6.84958e-07,0.00107395,0.140243,0,0
S,1,0,0,FIT1P,2.95076e-06,3.22615e-10,9146.38,14,135,1516,131,0,2.51053e-09,2.00362e-11,0.172653,0,0
S,1,0,0,FIT2D,0.000537277,7.84756e-09,-68464.3,34,1002,12851,869,152,3.59058e-07,6.66429e-13,4.17334,0,0
