System,agree,opt_status,diverged,name,abs_err,rel_err,obj_val,PMM_iter,SSN_iter,Krylov_iter,fact,smw_count,PMM_tol_achieved,SSN_tol_achieved,solving_time_sec,linesearch_fail,Krylov_fail
S,1,0,0,AUG2D,2.69334,1.59613e-06,1.68741e+06,28,133,20,5,0,6.70771e-07,2.5611e-10,0.332909,0,0
S,1,0,0,AUG2DC,2.62076,1.44127e-06,1.81837e+06,29,51,19,5,0,6.0633e-07,2.47854e-10,0.172206,0,0
S,1,0,0,AUG2DCQP,14.6552,2.2553e-06,6.49812e+06,59,725,1876,66,0,9.19525e-07,2.16321e-09,2.63012,0,0
S,1,0,0,AUG2DQP,14.9094,2.39047e-06,6.237e+06,57,695,1586,57,0,9.73357e-07,1.98187e-09,2.44286,0,0
S,1,0,0,AUG3D,0.000244337,4.40988e-07,554.068,7,8,0,1,0,3.57895e-07,5.90861e-14,0.00528713,0,0
S,1,0,0,AUG3DC,8.19857e-06,1.06301e-08,771.262,6,7,0,1,0,4.05473e-07,3.86802e-14,0.0601776,0,0
S,1,0,0,AUG3DCQP,0.00187605,1.88859e-06,993.36,28,37,420,13,0,8.38306e-07,2.34834e-13,0.0547569,0,0
S,1,0,0,AUG3DQP,0.00133324,1.97447e-06,675.236,25,36,384,21,0,8.78328e-07,2.56006e-13,0.0611178,0,0
S,1,4,0,BOYD1,19.4476,3.15017e-07,-6.17352e+07,28768,127494,37924,8583,0,4.62137e-06,7.70884e-07,1800,86081,0
L,0,4,0,BOYD2,31.535,1.48353,52.7917,355,5630,11,4000,0,0.000233804,0.000814753,1825.38,0,1
S,1,0,0,CONT-050,9.01979e-07,1.97636e-07,-4.56385,26,165,318,53,0,6.87388e-07,1.03623e-09,0.362414,0,0
S,1,0,0,CONT-100,1.99969e-05,4.30559e-06,-4.64438,30,269,261,39,0,8.55775e-07,1.34422e-09,2.26738,0,0
S,1,0,0,CONT-101,5.84838e-05,0.000299108,0.195586,90,427,5249,254,0,9.82463e-07,2.62525e-07,11.7362,0,0
S,1,0,0,CONT-200,0.000402305,8.58731e-05,-4.68447,59,92,131,23,0,9.83633e-07,1.4561e-07,6.67357,0,0
S,1,0,0,CONT-201,0.000761073,0.00395397,0.193244,179,740,10532,457,0,9.92309e-07,2.94973e-07,134.477,0,0
S,1,0,0,CONT-300,0.0031206,0.0162945,0.194633,198,839,15574,651,0,9.98522e-07,4.15719e-07,664.325,0,0
L,0,4,0,CVXQP1L,1.24683e+07,0.114698,9.62365e+07,559,6310,500,645,0,0.0778625,0.0303659,1800.85,109097,1
S,0,4,0,CVXQP1M,18263.3,0.0167937,1.06925e+06,18845,52172,1980330,292,0,0.00511761,0.00423365,1800.06,375793,0
S,1,0,0,CVXQP1S,4.83653e-05,4.17276e-09,11590.7,42,484,3006,61,0,9.39541e-07,0.000272879,0.0651324,33,0
L,0,4,0,CVXQP2L,5.8726e+06,0.071755,7.59699e+07,654,8577,500,902,0,0.0617301,0.0247128,1800.13,146241,1
S,1,0,0,CVXQP2M,0.055104,6.71873e-08,820155,25099,481215,1980319,16275,0,9.99983e-07,2.20623e-06,1526.47,85415,0
S,1,0,0,CVXQP2S,0.00906071,1.11572e-06,8120.93,93,1148,14177,69,0,9.60438e-07,1.22079e-07,0.114515,0,0
L,0,4,0,CVXQP3L,1.24206e+07,0.107341,1.03291e+08,439,4102,500,641,0,0.0909673,0.00955166,1801.38,66639,1
S,0,4,0,CVXQP3M,239801,0.175958,1.12303e+06,15686,42055,1697483,501,0,0.0109707,0.00461688,1800.01,468753,0
S,1,0,0,CVXQP3S,0.0120272,1.00702e-06,11943.4,47662,689314,3231429,7074,0,9.99924e-07,9.67002e-07,71.0089,190502,0
S,1,0,0,DPKLO1,1.28627e-08,3.47549e-08,0.370096,9,19,0,2,0,1.91567e-07,1.77512e-07,0.00107938,0,0
S,1,0,0,DTOC3,0.0239185,0.000101667,235.286,406,7403,15502,404,0,5.49699e-07,1.57132e-05,14.0461,0,0
S,1,0,0,DUAL1,8.85425e-08,2.52885e-06,0.0350129,14,19,286,10,0,6.14239e-07,3.07026e-12,0.00906096,0,0
S,1,0,0,DUAL2,4.33645e-08,1.2855e-06,0.0337336,12,35,197,4,0,9.80754e-07,4.39323e-09,0.00593838,0,0
S,1,0,0,DUAL3,1.478e-07,1.08872e-06,0.135756,40,43,600,9,0,9.09127e-07,4.59448e-11,0.0209373,0,0
S,1,0,0,DUAL4,1.06706e-06,1.43021e-06,0.74609,59,165,1899,6,0,9.04369e-07,5.87078e-10,0.0245952,0,0
S,1,0,0,DUALC1,58.1497,0.00944717,6097.1,23,217,1056,17,111,2.85076e-07,4.64784e-05,0.00691688,0,0
S,1,0,0,DUALC2,0.0206348,5.81048e-06,3551.33,11,55,172,6,47,3.62081e-08,4.21303e-07,0.0015335,0,0
S,1,0,0,DUALC5,0.000856293,2.00428e-06,427.231,32,298,900,3,0,9.8929e-07,6.45486e-10,0.00860854,0,0
S,1,0,0,DUALC8,1.62211,8.85943e-05,18307.7,72,1180,6999,2,1178,9.6249e-07,2.04654e-08,0.061875,0,0
S,1,0,0,EXDATA,3.61458e-07,2.54829e-09,-141.843,47,654,1484,210,82,9.61767e-07,9.12617e-08,554.829,0,0
S,1,0,0,GENHS28,4.63976e-08,5.0042e-08,0.927174,6,7,0,2,0,6.37242e-07,7.27197e-07,7.1875e-05,0,0
S,1,0,0,GOULDQP2,3.79917e-06,0.0206168,0.000188075,24,143,136,38,0,8.5389e-07,5.6342e-10,0.0290828,0,0
S,1,0,0,GOULDQP3,2.86684e-06,1.38979e-06,2.06279,9,48,476,21,0,1.5825e-07,5.43237e-06,0.023203,0,0
S,1,0,0,HS118,2.73277e-07,4.11053e-10,664.82,14,132,428,14,53,8.73462e-07,0.00027768,0.00116771,0,0
S,1,0,0,HS21,2.31591e-09,2.31684e-11,-99.96,5,7,0,1,6,6.71396e-08,1.31457e-15,3.9875e-05,0,0
S,1,0,0,HS268,1.7255e-06,3.01079,-1.1524e-06,59,529,66,1,534,8.76669e-07,4.06553e-08,0.00214392,95,0
S,1,0,0,HS35,3.57075e-06,3.21368e-05,0.111108,5,10,2,3,1,9.69371e-07,9.54699e-07,7.1417e-05,0,0
S,1,0,0,HS35MOD,9.80496e-07,3.92198e-06,0.250001,7,25,58,1,24,2.90179e-07,8.81661e-07,0.000186958,0,0
S,1,0,0,HS51,2.60035e-06,2.92773e+09,2.60035e-06,9,10,0,1,0,3.33571e-07,4.03855e-13,5.2959e-05,0,0
S,1,0,0,HS52,5.34812e-06,1.00403e-06,5.32664,10,18,0,2,0,3.78741e-07,1.54538e-07,6.6625e-05,0,0
S,1,0,0,HS53,1.97827e-06,4.83327e-07,4.09302,8,12,0,2,0,1.93221e-07,1.57622e-07,4.8833e-05,0,0
S,1,0,0,HS76,3.84541e-07,8.21349e-08,-4.68182,5,11,34,2,9,2.28567e-07,1.97931e-13,0.0001125,0,0
