System,agree,opt_status,diverged,name,abs_err,rel_err,obj_val,pmm_iter,ssn_iter,krylov_iter,fact,smw_count,pmm_tol_achieved,ssn_tol_achieved,solving_time_sec,linesearch_fail,krylov_fail
S,1,0,0,AUG2D,0.553114,3.27788e-07,1.68741e+06,15,148,7,12,0,1.28264e-07,2.38153e-09,0.298721,0,0
S,1,0,0,AUG2DC,0.765392,4.20922e-07,1.81837e+06,15,130,8,12,0,1.71364e-07,2.24407e-09,0.24124,0,0
S,1,0,0,AUG2DCQP,10.1987,1.56948e-06,6.49812e+06,28,420,1042,54,0,6.38747e-07,5.63877e-09,1.4184,0,0
S,1,0,0,AUG2DQP,7.98439,1.28016e-06,6.237e+06,28,420,926,59,0,5.18993e-07,5.52776e-09,1.40878,0,0
S,1,0,0,AUG3D,3.60537e-07,6.50709e-10,554.068,6,10,0,7,0,1.33024e-07,5.21764e-07,0.0207883,0,0
S,1,0,0,AUG3DC,8.48554e-05,1.10021e-07,771.262,5,7,0,6,0,6.54606e-07,2.4674e-06,0.0176566,0,0
S,1,0,0,AUG3DCQP,0.00211767,2.13182e-06,993.36,7,25,201,20,0,9.45133e-07,5.9531e-07,0.0535824,0,0
S,1,0,0,AUG3DQP,0.000360188,5.33424e-07,675.237,7,20,163,20,0,2.37772e-07,4.90546e-12,0.0569348,0,0
S,0,4,0,BOYD1,2.01441e+06,0.0326299,-5.97208e+07,23,383,864,383,0,0.0103918,485.474,1884.63,0,0
S,0,4,0,BOYD2,29.7436,1.39925,51.0004,245,4202,7783,1758,1635,0.000451798,8.6674e-05,1826.97,0,0
S,1,0,0,CONT-050,2.69879e-07,5.91341e-08,-4.56385,18,202,261,42,0,3.97689e-07,6.7485e-09,0.330947,0,0
S,1,0,0,CONT-100,2.29775e-05,4.94737e-06,-4.64437,20,272,369,77,0,9.24558e-07,8.60731e-08,3.23129,0,0
S,1,0,0,CONT-101,6.21474e-05,0.000317845,0.195589,86,1614,3827,218,0,9.89279e-07,2.42545e-08,13.0849,0,0
S,1,0,0,CONT-200,0.000222222,4.74339e-05,-4.68465,38,603,482,63,0,7.51131e-07,2.40207e-07,68.4434,0,0
S,1,0,0,CONT-201,0.000677965,0.0035222,0.193161,87,1597,8917,479,0,9.75213e-07,1.73906e-07,1067.82,0,0
S,1,0,0,CONT-300,0.00434764,0.0227016,0.19586,222,4287,13077,687,0,9.61582e-07,1.12851e-07,1711.01,0,0
L,0,4,0,CVXQP1L,2.7122e+07,0.249501,8.15828e+07,143,2781,110337,317,0,0.135996,0.0102867,1898.51,0,12
S,0,4,0,CVXQP1M,14095,0.0129608,1.07342e+06,13242,264739,1332936,150,0,0.00385961,0.00066244,2193.29,0,0
S,1,0,0,CVXQP1S,0.0164409,1.41845e-06,11590.7,376,7161,10201,122,0,9.94982e-07,1.90384e-06,0.20563,0,0
L,0,4,0,CVXQP2L,2.25369e+06,0.027537,7.95888e+07,578,11478,367865,600,0,0.0568088,0.012964,1800.45,0,13
S,1,0,0,CVXQP2M,0.0550852,6.71643e-08,820155,9138,153883,1156097,8818,0,9.9991e-07,9.7215e-07,169.32,462541,0
S,1,0,0,CVXQP2S,0.00555713,6.84296e-07,8120.93,23,348,1461,30,0,5.85023e-07,3.00418e-06,0.033944,0,0
L,0,4,0,CVXQP3L,3.46383e+07,0.299351,8.10728e+07,110,2133,110264,252,0,0.223054,0.00504326,1803.75,0,13
S,0,4,0,CVXQP3M,224094,0.164433,1.13873e+06,6292,75675,682144,4527,0,0.00750143,0.0117886,2093.73,6205706,0
S,1,0,0,CVXQP3S,0.0120259,1.00691e-06,11943.4,4996,95241,151168,1996,0,9.99859e-07,4.16153e-06,2.58472,0,0
S,1,0,0,DPKLO1,8.24112e-08,2.22675e-07,0.370096,6,16,1,7,0,5.38979e-07,6.32859e-07,0.004378,0,0
S,1,0,0,DTOC3,0.0479355,0.000203753,235.215,426,6681,13359,407,0,9.00646e-07,5.56339e-06,15.0013,0,0
S,1,0,0,DUAL1,6.64918e-09,1.89906e-07,0.035013,7,20,226,15,0,1.63613e-07,1.73282e-07,0.0196012,0,0
S,1,0,0,DUAL2,6.5632e-10,1.94559e-08,0.0337337,7,66,329,10,0,1.92339e-08,4.12668e-09,0.0244767,0,0
