System,agree,opt_status,diverged,name,abs_err,rel_err,obj_val,PMM_iter,SSN_iter,Krylov_iter,fact,smw_count,PMM_tol_achieved,SSN_tol_achieved,solving_time_sec,linesearch_fail,Krylov_fail
S,1,0,0,AUG2D,3.28562,1.94714e-06,1.68741e+06,23,69,14,4,0,8.20885e-07,7.27667e-10,0.198281,0,0
S,1,0,0,AUG2DC,2.83444,1.55878e-06,1.81837e+06,24,32,14,4,0,6.56424e-07,3.21078e-10,0.128263,0,0
S,1,0,0,AUG2DCQP,7.74284,1.19155e-06,6.49813e+06,19,39,588,29,0,4.84018e-07,1.10596e-08,0.583618,0,0
S,1,0,0,AUG2DQP,6.20433,9.9476e-07,6.23701e+06,19,49,555,48,0,4.02197e-07,1.15876e-08,0.733326,0,0
S,1,0,0,AUG3D,0.000650171,1.17345e-06,554.067,7,8,0,1,0,6.52779e-07,6.43596e-14,0.00542196,0,0
S,1,0,0,AUG3DC,0.00122754,1.5916e-06,771.261,8,9,0,1,0,9.40057e-07,4.72622e-14,0.00633954,0,0
S,1,0,0,AUG3DCQP,0.00167518,1.68637e-06,993.36,29,39,430,13,0,7.48379e-07,2.05416e-13,0.0510018,0,0
S,1,0,0,AUG3DQP,0.00124358,1.84169e-06,675.236,26,39,415,22,0,8.16065e-07,2.33236e-13,0.0633172,0,0
S,0,4,1,BOYD1,855962,0.0138651,-6.25912e+07,192,1821,2989,1771,0,1.03283,4.76306e+08,60.3111,0,0
L,0,4,0,BOYD2,34.3551,1.61619,55.6118,4,31,11,31,0,0.0873967,1.46656e-07,60.1904,0,1
S,1,0,0,CONT-050,1.6486e-06,3.6123e-07,-4.56385,11,32,113,27,0,9.55143e-07,1.15567e-08,0.150645,0,0
S,1,0,0,CONT-100,8.55955e-06,1.84298e-06,-4.64439,9,40,120,29,0,5.966e-07,1.59872e-07,1.19076,0,0
S,1,0,0,CONT-101,1.794e-05,9.17519e-05,0.195545,33,237,4140,200,0,7.37212e-07,7.89721e-07,9.2385,0,0
S,1,0,0,CONT-200,1.50047e-05,3.2028e-06,-4.68486,18,101,143,36,0,1.87766e-07,1.71404e-07,9.80711,0,0
S,0,4,0,CONT-201,0.251393,1.30605,-0.0589094,23,212,6683,212,0,0.0103684,0.0118328,60.4506,0,0
S,0,4,0,CONT-300,0.192793,1.00669,-0.00128067,11,101,3365,101,0,0.25791,0.347544,66.348,0,0
L,0,4,0,CVXQP1L,7.61081e+07,0.700136,3.25967e+07,6,36,500,24,0,0.501827,0.0824677,61.2898,0,1
S,0,4,0,CVXQP1M,29449.6,0.0270798,1.05806e+06,296,2819,40943,349,0,0.00913367,0.0174659,60.2028,0,0
S,1,0,0,CVXQP1S,0.0165087,1.4243e-06,11590.7,26010,257811,743393,3087,0,9.98268e-07,0.000116761,14.8669,0,0
L,0,4,0,CVXQP2L,4.54494e+07,0.555327,3.63931e+07,9,64,500,33,0,0.344866,0.514087,60.2066,0,1
S,1,4,0,CVXQP2M,19.1856,2.33926e-05,820136,813,7875,85702,846,0,0.000334669,0.000604193,60.0042,0,0
S,1,0,0,CVXQP2S,0.00588408,7.24556e-07,8120.93,62,432,7077,48,0,6.22734e-07,2.29603e-06,0.0535073,0,0
L,0,4,0,CVXQP3L,5.5436e+07,0.479089,6.02751e+07,7,47,500,26,0,0.371636,308.476,67.7017,0,1
S,0,4,0,CVXQP3M,250058,0.183485,1.11277e+06,240,2215,30534,339,0,0.0138183,0.299282,60.0888,0,0
S,1,0,0,CVXQP3S,0.012013,1.00583e-06,11943.4,13766,136017,796789,2953,0,9.9875e-07,3.86046e-05,16.7015,0,0
S,1,0,0,DPKLO1,1.56895e-06,4.23929e-06,0.370095,5,11,0,2,0,4.52079e-07,2.2541e-07,0.00137054,0,0
S,1,0,0,DTOC3,0.020269,8.61549e-05,235.283,617,5865,12401,617,0,5.06879e-07,6.3424e-06,13.7922,0,0
S,1,0,0,DUAL1,1.21178e-07,3.46095e-06,0.0350128,10,15,210,9,0,8.21679e-07,1.56214e-11,0.00776779,0,0
S,1,0,0,DUAL2,4.47346e-08,1.32611e-06,0.0337336,9,43,229,4,0,8.96589e-07,1.44274e-07,0.00602987,0,0
S,1,0,0,DUAL3,1.37166e-07,1.01039e-06,0.135756,28,32,420,11,0,8.4226e-07,1.33427e-10,0.0188315,0,0
S,1,0,0,DUAL4,1.22566e-06,1.64278e-06,0.74609,41,116,1331,5,0,9.85704e-07,4.50883e-10,0.0179901,0,0
S,0,0,0,DUALC1,158.946,0.0258229,5996.3,23,157,981,5,150,7.79018e-07,1.38973e-05,0.00567608,0,0
S,1,0,0,DUALC2,0.0125336,3.52929e-06,3551.32,10,30,185,1,29,8.26783e-08,2.75696e-07,0.00114983,0,0
S,1,0,0,DUALC5,0.000849732,1.98892e-06,427.231,29,250,1244,1,249,9.8197e-07,9.33256e-10,0.00868137,0,0
S,1,0,0,DUALC8,1.63906,8.95203e-05,18307.7,66,576,2909,1,575,9.72579e-07,1.27118e-07,0.0290423,0,0
S,0,4,0,EXDATA,30.5233,0.21519,-111.32,5,36,200,32,4,0.139228,1.09384,79.6968,0,0
S,1,0,0,GENHS28,3.59338e-07,3.87563e-07,0.927173,4,6,0,2,0,6.01294e-07,7.84978e-07,6.9875e-05,0,0
S,1,0,0,GOULDQP2,3.10121e-06,0.0168292,0.000187377,25,78,178,62,0,2.34035e-07,7.36752e-10,0.0322235,0,0
S,1,0,0,GOULDQP3,2.96853e-06,1.43909e-06,2.06279,8,37,363,17,0,7.71555e-08,1.03196e-07,0.0185303,0,0
S,1,0,0,HS118,5.36862e-08,8.0753e-11,664.82,12,88,785,3,85,4.80607e-10,4.14889e-08,0.00122746,0,0
S,1,0,0,HS21,7.30026e-08,7.30318e-10,-99.96,3,5,0,1,4,7.87947e-07,6.88223e-16,4.0417e-05,0,0
S,1,0,0,HS268,1.77734e-06,3.10124,-1.20423e-06,22,174,59,1,173,9.43386e-07,2.22311e-07,0.000926583,0,0
S,1,0,0,HS35,5.97909e-08,5.38118e-07,0.111111,4,9,23,1,8,6.84157e-08,1.06071e-07,8.1417e-05,0,0
S,1,0,0,HS35MOD,1.94045e-06,7.7618e-06,0.249998,5,38,100,1,37,7.79401e-07,3.72137e-07,0.00027975,0,0
S,1,0,0,HS51,3.68834e-06,4.15271e+09,-3.68834e-06,8,9,0,1,0,5.3746e-07,5.26025e-13,5.6041e-05,0,0
S,1,0,0,HS52,1.27833e-05,2.39987e-06,5.32663,8,11,0,2,0,9.10443e-07,2.91103e-07,5.525e-05,0,0
S,1,0,0,HS53,3.59634e-06,8.78652e-07,4.09302,7,9,0,2,0,3.62451e-07,1.4345e-07,9.7625e-05,0,0
S,1,0,0,HS76,1.11403e-07,2.37949e-08,-4.68182,4,10,29,1,9,5.84135e-08,7.54297e-13,0.0001205,0,0
S,1,4,0,HUES-MOD,226.127,6.49329e-06,3.48245e+07,5059,41726,19622,26567,0,0.00441805,0.00981857,60.014,0,0
S,1,0,0,HUESTIS,2.26518e+06,6.50453e-06,3.48245e+11,6,19,16,9,0,1.46999e-07,3.96057e-08,0.0296927,0,0
S,1,0,0,KSIP,2.03395e-06,3.53239e-06,0.575796,21,140,403,21,65,9.99481e-07,7.78837e-08,0.198006,0,0
S,1,0,0,LASER,0.103242,4.2846e-08,2.4096e+06,17,57,32,16,13,5.71602e-07,1.07663e-09,0.0398524,0,0
S,0,0,0,LISWET1,11.1196,0.307831,25.0028,48,269,1517,53,83,8.66019e-07,9.91652e-11,1.09069,0,0
S,0,0,0,LISWET10,24.4839,0.494767,25.0018,47,248,684,51,66,8.92811e-07,6.31898e-10,0.832832,0,0
S,0,0,0,LISWET11,24.5247,0.495209,24.9992,47,244,1091,43,78,9.36806e-07,7.67014e-10,0.920295,0,0
S,0,0,0,LISWET12,1711.93,0.985608,24.9987,47,231,4412,40,113,9.51818e-07,5.6619e-10,1.84497,0,0
S,1,0,0,LISWET2,0.00068357,2.73449e-05,24.9974,47,245,329,57,48,8.77218e-07,8.73415e-11,0.756844,0,0
S,1,0,0,LISWET3,0.000545931,2.18362e-05,25.0007,47,243,3114,47,100,8.73857e-07,9.9928e-10,1.60447,0,0
S,1,0,0,LISWET4,0.000553145,2.21257e-05,24.9996,47,240,608,46,52,8.73977e-07,8.902e-11,0.766335,0,0
S,1,0,0,LISWET5,0.000552218,2.20585e-05,25.0337,47,247,430,48,58,8.73033e-07,1.88141e-10,0.798272,0,0
S,1,0,0,LISWET6,0.000590528,2.36251e-05,24.9952,47,244,784,45,64,8.76687e-07,1.13205e-10,0.820848,0,0
S,0,0,0,LISWET7,473.839,0.949879,25.0022,47,242,789,49,51,8.77435e-07,9.79373e-11,0.857534,0,0
S,0,0,0,LISWET8,7119.7,0.996501,25.0022,47,245,500,47,57,8.75352e-07,7.36205e-10,0.781445,0,0
S,0,0,0,LISWET9,1938.25,0.987265,25.0017,47,242,1492,43,89,8.91507e-07,6.21255e-10,1.04154,0,0
S,1,0,0,LOTSCHD,0.00640878,2.67209e-06,2398.41,11,20,77,10,0,9.77539e-07,1.15677e-12,0.000211834,0,0
S,1,0,0,MOSARQP1,5.94591e-06,6.23996e-09,-952.875,32,47,654,9,12,9.87667e-07,4.80813e-12,0.065834,0,0
S,1,0,0,MOSARQP2,0.000215646,1.34991e-07,-1597.48,15,28,325,12,8,8.09565e-07,1.97703e-10,0.0181765,0,0
S,0,0,0,POWELL20,7.66323e+09,0.147116,4.44264e+10,119,1092,4304,159,807,8.74087e-07,1.94075e-06,2.55734,0,0
S,1,0,0,PRIMAL1,6.27604e-10,1.79249e-08,-0.035013,3,12,51,3,9,2.27461e-08,9.4529e-08,0.00289333,0,0
S,1,0,0,PRIMAL2,2.14122e-08,6.34742e-07,-0.0337337,2,13,4,6,4,2.05569e-07,2.24899e-07,0.00624458,0,0
S,1,0,0,PRIMAL3,4.01614e-10,2.95835e-09,-0.135756,4,24,16,8,13,8.47705e-08,1.16609e-09,0.0155178,0,0
S,1,0,0,PRIMAL4,1.82338e-08,2.44392e-08,-0.746091,5,28,21,6,15,9.16543e-08,3.67879e-10,0.0132036,0,0
S,1,0,0,PRIMALC1,0.00175659,2.85381e-07,-6155.25,31,114,82,15,81,6.72267e-07,3.55474e-11,0.00381596,0,0
S,1,0,0,PRIMALC2,0.00550431,1.54994e-06,-3551.31,22,148,167,17,130,3.13391e-07,4.80804e-07,0.004391,0,0
S,1,0,0,PRIMALC5,0.00692973,1.622e-05,-427.239,10,66,193,12,47,6.29085e-07,1.12574e-09,0.00334375,0,0
S,1,0,0,PRIMALC8,2.69768,0.000147338,-18306.7,34,305,547,166,139,2.14087e-07,1.26441e-06,0.0379415,0,0
S,1,4,0,Q25FV47,464.781,3.38159e-05,1.3744e+07,426,4077,161966,420,3198,1.36457e-05,0.000140367,60.009,0,10
S,1,0,0,QADLITTL,6.79407,1.41449e-05,480312,17,120,2219,19,101,9.20577e-07,2.18856e-05,0.0124696,0,0
S,1,0,0,QAFIRO,4.04989e-07,2.54585e-07,-1.59078,11,82,856,12,4,2.55994e-07,2.69896e-06,0.001742,0,0
S,1,0,0,QBANDM,0.000196749,1.20319e-08,16352.3,124,1195,12749,1140,0,6.07452e-08,6.7526e-06,1.57523,0,0
S,1,0,0,QBEACONF,0.724916,4.40111e-06,164713,390,3761,13328,21,3715,8.22395e-07,5.04247e-06,0.473001,0,0
S,1,0,0,QBORE3D,7.5332,0.00242991,3107.73,124,1176,8193,47,1122,5.19496e-07,6.56805e-06,0.176749,0,0
S,1,0,0,QBRANDY,0.00310833,1.09544e-07,28375.1,26,233,4523,63,170,6.84371e-07,9.02972e-05,0.122165,0,0
S,0,4,0,QCAPRI,1.81694e+06,0.0272025,6.49763e+07,7632,73646,2703725,1432,68785,6.48931e-05,0.00102266,60.0185,0,14
S,1,0,0,QE226,2.37471e-05,1.1167e-07,212.653,46,433,5900,129,304,2.75573e-07,5.28633e-06,0.276902,0,0
S,1,0,0,QETAMACR,0.590772,6.80924e-06,86759.8,2610,25565,656635,665,19827,9.99465e-07,4.42834e-06,40.9525,0,3
S,1,0,0,QFFFFF80,8.88133,1.01716e-05,873156,672,6631,352994,470,6072,8.33437e-07,0.000114802,21.7391,0,3
S,0,4,0,QFORPLAN,9.72369e+07,0.0130403,7.35939e+09,13213,127272,2069446,6082,104778,4.14169e-06,3.13174,60.0067,0,12
S,1,4,0,QGFRDXPN,10707.8,1.06238e-07,1.00791e+11,4115,41044,1892393,656,40346,0.000224136,0.00594936,60.0118,0,0
S,1,0,0,QGROW15,1837.69,1.80709e-05,-1.01692e+08,108,1042,4211,880,0,7.92002e-07,6.60209e-05,1.28918,0,0
S,1,0,0,QGROW22,2622.72,1.75281e-05,-1.49626e+08,148,1418,6247,1311,0,8.36646e-07,7.25144e-05,2.75743,0,0
S,1,0,0,QGROW7,864.989,2.02106e-05,-4.27978e+07,55,520,1693,353,0,9.01527e-07,7.51509e-05,0.261872,0,0
S,1,4,0,QISRAEL,39.8437,1.57188e-06,2.53479e+07,92056,920387,3806693,143,218316,3.60811e-05,0.329889,60.0005,0,0
S,1,0,0,QPCBLEND,5.11316e-06,0.000651977,-0.00784765,22,68,924,10,42,7.02066e-07,1.92871e-10,0.00427542,0,0
S,1,0,0,QPCBOEI1,144.59,1.25688e-05,1.15038e+07,21,93,1891,27,65,8.14451e-07,2.31593e-08,0.0238562,0,0
S,1,0,0,QPCBOEI2,11.3252,1.38586e-06,8.17195e+06,339,3125,8621,406,489,9.96589e-07,4.37084e-06,0.102574,0,0
S,1,0,0,QPCSTAIR,7.53804,1.21495e-06,6.20438e+06,39,237,4024,34,157,8.48489e-08,6.22208e-07,0.111263,0,0
S,1,4,0,QPILOTNO,1787.96,0.000378118,4.73037e+06,569,5556,387362,3086,2373,4.20214e-06,0.000385815,60.2177,0,0
S,1,0,0,QPTEST,4.299e-06,9.8333e-07,4.37187,6,11,20,1,10,2.91163e-07,1.15228e-07,8.4125e-05,0,0
S,1,0,0,QRECIPE,5.27875e-07,1.97991e-09,-266.616,9,34,169,12,19,2.89714e-08,6.04687e-08,0.00198754,0,0
S,1,0,0,QSC205,3.97787e-07,6.84195e-05,-0.00581355,10,49,522,28,21,1.64337e-07,4.41781e-09,0.0078835,0,0
S,1,0,0,QSCAGR25,80.6473,3.99762e-07,2.01738e+08,417,4118,131475,136,3562,7.99753e-07,0.000592675,3.09297,0,1
