System,agree,opt_status,diverged,name,abs_err,rel_err,obj_val,PMM_iter,SSN_iter,Krylov_iter,fact,smw_count,PMM_tol_achieved,SSN_tol_achieved,solving_time_sec,linesearch_fail,Krylov_fail
S,1,0,0,AUG2D,3.21338,1.90432e-06,1.68741e+06,50,143,47,39,0,8.02587e-07,7.2139e-08,0.574693,0,0
S,1,0,0,AUG2DC,2.03346,1.11829e-06,1.81837e+06,37,53,25,38,0,4.68645e-07,9.46852e-10,0.340309,0,0
S,1,0,0,AUG2DCQP,7.48843,1.1524e-06,6.49813e+06,50,214,2269,86,0,4.67988e-07,3.31159e-07,2.1648,0,0
S,1,0,0,AUG2DQP,12.773,2.04794e-06,6.237e+06,49,147,1925,95,0,8.33184e-07,1.39648e-08,1.94385,0,0
S,1,0,0,AUG3D,0.0003817,6.88905e-07,554.067,6,7,0,7,0,4.1355e-07,2.08896e-07,0.0109962,0,0
S,1,0,0,AUG3DC,0.000273084,3.54074e-07,771.262,7,8,0,8,0,2.08652e-07,3.09192e-10,0.0116908,0,0
S,1,0,0,AUG3DCQP,0.000370011,3.72484e-07,993.362,14,35,340,24,0,1.75079e-07,9.31438e-07,0.0469985,0,0
S,1,0,0,AUG3DQP,0.000656261,9.71897e-07,675.237,13,28,259,28,0,4.30994e-07,8.81844e-13,0.0577837,0,0
S,1,4,0,BOYD1,27947.4,0.000452698,-6.17073e+07,280,2678,2393,1160,0,7.75677e-05,0.000630935,60.0655,0,0
L,0,4,0,BOYD2,34.1808,1.608,55.4376,4,31,11,31,0,0.130172,0.00289986,60.4122,0,1
S,1,0,0,CONT-050,1.33679e-06,2.92908e-07,-4.56385,49,231,383,57,0,8.85638e-07,1.88442e-07,0.387279,0,0
S,1,0,0,CONT-100,1.9725e-05,4.24705e-06,-4.64438,62,344,514,70,0,8.75473e-07,1.09813e-07,3.73532,0,0
S,1,0,0,CONT-101,6.14972e-05,0.00031452,0.195589,86,545,4605,228,0,9.43343e-07,1.33379e-08,11.0804,0,0
S,1,0,0,CONT-200,0.000379437,8.0992e-05,-4.6845,77,470,745,80,0,9.58531e-07,5.98737e-09,26.9714,0,0
S,0,4,0,CONT-201,0.205023,1.06515,-0.0125396,31,235,6820,235,0,0.0025509,0.00282867,60.0489,0,0
S,0,4,0,CONT-300,0.192084,1.00299,-0.000572144,19,113,3407,113,0,0.000886876,9.01937e-05,66.6731,0,0
L,0,4,0,CVXQP1L,1.08302e+08,0.996293,402918,8,24,500,25,0,0.776546,1.04852e-06,63.6084,0,1
S,0,4,0,CVXQP1M,39748.7,0.0365501,1.04776e+06,251,2331,48644,310,0,0.0146541,0.0972069,60.0113,0,0
S,1,0,0,CVXQP1S,0.0165238,1.42561e-06,11590.7,221,1955,16067,121,0,9.99936e-07,1.764e-05,0.242379,0,0
L,0,4,0,CVXQP2L,8.12838e+07,0.993174,558650,12,34,500,35,0,0.819927,7.16478e-06,63.6676,0,1
S,1,0,0,CVXQP2M,0.054259,6.6157e-08,820155,325,3078,103045,293,0,9.84979e-07,0.000391793,52.0839,0,0
S,1,0,0,CVXQP2S,0.00886074,1.0911e-06,8120.93,42,228,5410,55,0,9.37487e-07,3.95117e-06,0.0406051,0,0
L,0,4,0,CVXQP3L,1.15039e+08,0.994194,671841,9,23,500,24,0,0.756663,8.49716e-07,61.9886,0,1
S,0,4,0,CVXQP3M,267220,0.196078,1.09561e+06,206,1884,36623,261,0,0.021266,0.0160878,60.2074,0,0
S,1,0,0,CVXQP3S,0.0120272,1.00701e-06,11943.4,763,7371,62978,680,0,9.99896e-07,1.08603e-05,1.30014,0,0
S,1,0,0,DPKLO1,2.85651e-07,7.7183e-07,0.370096,8,9,0,9,0,2.41351e-07,3.98926e-07,0.001918,0,0
S,1,0,0,DTOC3,0.02312,9.82734e-05,235.239,362,3554,7157,321,0,9.25756e-07,1.90805e-05,8.26889,0,0
S,1,0,0,DUAL1,9.18193e-08,2.62244e-06,0.0350129,12,23,330,16,0,6.32881e-07,3.5784e-07,0.00968562,0,0
S,1,0,0,DUAL2,1.28346e-08,3.80468e-07,0.0337337,13,33,189,15,0,8.7603e-07,9.44551e-07,0.00629533,0,0
