System,agree,opt_status,diverged,name,abs_err,rel_err,obj_val,PMM_iter,SSN_iter,Krylov_iter,fact,PMM_tol_achieved,SSN_tol_achieved,solving_time_sec,linesearch_fail
S,1,0,0,HS268,7.27139e-07,1.26877,-1.54032e-07,20,96,0,18,5.36407e-07,1.06043e-05,0.000547708,0
S,1,0,0,HS35,5.65282e-07,5.08754e-06,0.111111,5,6,2,6,1.49937e-07,9.26185e-08,8.4083e-05,0
S,1,0,0,HS35MOD,1.25257e-06,5.01029e-06,0.249999,7,23,24,13,4.83344e-07,8.82615e-08,0.000235458,0
S,1,0,0,HS51,5.00305e-06,5.63294e+09,-5.00305e-06,6,8,0,7,6.86146e-07,8.44407e-10,7e-05,0
S,1,0,0,HS52,9.74056e-06,1.82865e-06,5.32664,10,11,0,11,6.93341e-07,2.4009e-07,9.075e-05,0
S,1,0,0,HS53,2.01649e-06,4.92664e-07,4.09302,9,10,0,10,2.01777e-07,7.03006e-08,7.3625e-05,0
S,1,0,0,HS76,1.41861e-07,3.03005e-08,-4.68182,7,26,28,10,7.66599e-08,4.08794e-08,0.0002105,0
S,1,4,0,HUES-MOD,226.127,6.49329e-06,3.48245e+07,31165,238199,149,9065,1.66899e-05,4.84839e-05,180.002,0
S,1,0,0,HUESTIS,2.27515e+06,6.53315e-06,3.48245e+11,7,28,27,17,5.20424e-07,1.89052e-07,0.0411687,0
K,1,0,0,KSIP,1.29418e-06,2.24763e-06,0.575797,57,162,0,78,6.73769e-07,4.92057e-08,0.0382212,0
S,1,0,0,LASER,0.081389,3.3777e-08,2.4096e+06,17,45,0,39,3.1677e-07,2.11348e-09,0.0514983,0
S,0,0,0,LISWET1,11.1197,0.307834,25.0027,104,331,304,167,9.99155e-07,3.2714e-11,1.0875,0
S,0,0,0,LISWET10,24.484,0.494768,25.0018,81,242,217,154,9.96063e-07,2.72618e-09,0.882254,0
S,0,0,0,LISWET11,24.5247,0.495209,24.9992,82,253,227,152,9.70333e-07,4.44818e-09,0.85837,0
S,0,0,0,LISWET12,1711.93,0.985608,24.9987,86,227,204,128,9.91798e-07,1.58629e-08,0.810481,0
S,1,0,0,LISWET2,0.000702666,2.81088e-05,24.9974,78,249,225,188,9.66898e-07,4.64532e-09,0.981887,0
S,1,0,0,LISWET3,0.00057329,2.29305e-05,25.0006,77,230,207,139,9.99649e-07,1.49533e-09,0.790952,0
S,1,0,0,LISWET4,0.000576983,2.30792e-05,24.9995,76,223,196,139,9.84881e-07,7.94418e-09,0.796456,0
S,1,0,0,LISWET5,0.000575256,2.29787e-05,25.0337,78,233,208,139,9.79867e-07,4.77739e-09,0.790048,0
S,1,0,0,LISWET6,0.000609717,2.43928e-05,24.9951,78,227,204,132,9.67043e-07,4.64377e-09,0.771223,0
S,0,0,0,LISWET7,473.839,0.949879,25.0022,76,231,205,151,9.90824e-07,4.80803e-09,0.829886,0
S,0,0,0,LISWET8,7119.7,0.996501,25.0021,77,230,206,142,9.87097e-07,4.54775e-09,0.794561,0
S,0,0,0,LISWET9,1938.25,0.987265,25.0017,83,244,221,148,9.73628e-07,1.54583e-09,0.882356,0
S,1,0,0,LOTSCHD,0.00352748,1.47075e-06,2398.41,14,76,292,19,5.37483e-07,2.17506e-07,0.000711541,0
S,1,0,0,MOSARQP1,6.18984e-06,6.49595e-09,-952.875,21,83,964,32,9.36557e-07,1.44493e-07,0.09945,0
S,1,0,0,MOSARQP2,0.000268783,1.68254e-07,-1597.48,15,45,402,26,7.90571e-07,7.29726e-08,0.0207535,0
S,0,0,0,POWELL20,7.8147e+09,0.150024,4.42749e+10,254,1971,1841,985,9.93978e-07,6.52117e-08,3.82067,0
S,1,0,0,PRIMAL1,5.25976e-10,1.50223e-08,-0.035013,5,10,2,9,1.9258e-08,1.28547e-09,0.00404288,0
S,1,0,0,PRIMAL2,7.10518e-10,2.10626e-08,-0.0337337,4,13,3,12,3.60179e-08,1.96959e-09,0.00951754,0
S,1,0,0,PRIMAL3,5.51647e-09,4.06352e-08,-0.135756,5,24,2,24,4.9336e-07,2.34144e-07,0.028881,0
S,1,0,0,PRIMAL4,2.71624e-08,3.64063e-08,-0.746091,5,27,3,25,2.21934e-07,5.81822e-09,0.0205823,0
S,1,0,0,PRIMALC1,0.0025251,4.10236e-07,-6155.25,73,389,535,70,9.7572e-07,2.76228e-05,0.0139021,0
S,1,0,0,PRIMALC2,0.0156778,4.41467e-06,-3551.32,43,154,181,54,9.13248e-07,1.82606e-06,0.00488504,0
S,1,0,0,PRIMALC5,0.0135719,3.17671e-05,-427.219,65,436,1750,70,7.61751e-07,3.65013e-06,0.0240407,0
S,1,0,0,PRIMALC8,0.000979801,5.35135e-08,-18309.4,140,920,3597,89,9.64888e-07,1.95832e-06,0.0894397,0
