System,agree,opt_status,diverged,name,abs_err,rel_err,obj_val,PMM_iter,SSN_iter,Krylov_iter,fact,smw_count,PMM_tol_achieved,SSN_tol_achieved,solving_time_sec,linesearch_fail,Krylov_fail
S,1,0,0,AUG2D,3.28551,1.94707e-06,1.68741e+06,23,48,13,4,0,8.20851e-07,2.07186e-08,0.167144,0,0
S,1,0,0,AUG2DC,3.98231,2.19005e-06,1.81836e+06,14,19,8,5,0,9.25516e-07,9.73396e-10,0.08457,0,0
S,1,0,0,AUG2DCQP,7.74284,1.19155e-06,6.49813e+06,19,38,588,29,0,4.84018e-07,2.96008e-08,0.724811,0,0
S,1,0,0,AUG2DQP,6.20433,9.9476e-07,6.23701e+06,19,49,555,48,0,4.02197e-07,1.15876e-08,0.766702,0,0
S,1,0,0,AUG3D,0.000650171,1.17345e-06,554.067,7,8,0,1,0,6.52779e-07,6.43596e-14,0.00557863,0,0
S,1,0,0,AUG3DC,0.00122754,1.5916e-06,771.261,8,9,0,1,0,9.40057e-07,4.72622e-14,0.00664258,0,0
S,1,0,0,AUG3DCQP,0.00167518,1.68637e-06,993.36,29,39,430,13,0,7.48379e-07,2.05416e-13,0.0538105,0,0
S,1,0,0,AUG3DQP,0.00124358,1.84169e-06,675.236,26,39,415,22,0,8.16065e-07,2.33236e-13,0.0662397,0,0
S,1,4,0,BOYD1,7226.51,0.000117057,-6.1728e+07,197,1836,2764,1573,0,0.992581,2102.1,60.067,0,0
L,0,4,0,BOYD2,34.3551,1.61619,55.6118,4,31,11,31,0,0.0873967,1.46656e-07,60.4029,0,1
S,1,0,0,CONT-050,1.6486e-06,3.6123e-07,-4.56385,11,32,113,27,0,9.55143e-07,1.15567e-08,0.168108,0,0
S,1,0,0,CONT-100,8.55955e-06,1.84298e-06,-4.64439,9,40,120,29,0,5.966e-07,1.59872e-07,1.22405,0,0
S,1,0,0,CONT-101,1.794e-05,9.17519e-05,0.195545,33,237,4140,200,0,7.37212e-07,7.89721e-07,9.28175,0,0
S,1,0,0,CONT-200,1.50041e-05,3.20266e-06,-4.68486,18,100,142,36,0,1.87642e-07,1.52786e-07,9.93969,0,0
S,0,4,0,CONT-201,0.209168,1.08668,-0.016685,23,218,7190,218,0,0.824341,4.69537,62.5869,0,0
S,0,4,0,CONT-300,0.192895,1.00722,-0.00138235,11,98,3251,98,0,0.311318,0.452047,64.3631,0,0
L,0,4,0,CVXQP1L,7.37088e+07,0.678064,3.4996e+07,6,29,500,24,0,0.484716,0.130724,65.6697,0,1
S,0,4,0,CVXQP1M,32167.1,0.0295786,1.05534e+06,330,3159,38125,379,0,0.0104966,0.0815571,60.1108,0,0
S,1,0,0,CVXQP1S,0.0165363,1.42669e-06,11590.7,6787,66722,160474,1582,0,9.9973e-07,5.75942e-06,3.60717,0,0
