System,agree,opt_status,diverged,name,abs_err,rel_err,obj_val,PMM_iter,SSN_iter,Krylov_iter,fact,PMM_tol_achieved,SSN_tol_achieved,solving_time_sec,linesearch_fail
S,1,0,0,PRIMALC8,0.00103339,5.64405e-08,-18309.4,260,1959,7605,56,9.75651e-07,4.8964e-09,0.15712,0
S,1,4,0,Q25FV47,891.339,6.48508e-05,1.37436e+07,896,9017,87533,2138,1.56353e-05,1.63052e-05,60.0104,370
S,1,0,0,QADLITTL,5.21866,1.0865e-05,480314,45,239,2115,93,7.11873e-07,4.4294e-06,0.0170612,0
S,1,0,0,QAFIRO,0.000147703,9.28493e-05,-1.59063,13,79,753,18,5.84513e-07,6.41909e-06,0.00165733,0
S,1,0,0,QBANDM,0.000233724,1.4293e-08,16352.3,82,543,2860,214,7.31923e-08,5.01481e-06,0.273745,0
S,1,0,0,QBEACONF,0.85864,5.21297e-06,164713,322,2419,4178,362,6.72705e-07,1.12098e-05,0.192349,0
S,1,0,0,QBORE3D,0.0144193,4.65107e-06,3100.22,980,7681,10500,1138,2.52606e-07,1.36593e-05,0.490981,0
S,1,0,0,QBRANDY,0.0435447,1.53461e-06,28375.2,41,207,3419,180,6.80055e-07,1.15213e-06,0.15803,0
S,0,4,0,QCAPRI,1.19575e+07,0.179022,5.48358e+07,14122,139709,1109103,88019,0.000440114,4.03655e-06,60.0001,5801
S,1,0,0,QE226,0.00018532,8.71467e-07,212.654,51,272,3781,256,1.92187e-07,5.74191e-07,0.317529,0
S,1,4,0,QETAMACR,575.465,0.00663281,86184.9,15016,148370,524710,22036,0.00108331,7.36269e-06,60.0019,6707
S,1,0,0,QFFFFF80,12.4908,1.43055e-05,873160,2237,22060,252756,8016,9.87442e-07,3.56292e-06,27.137,805
S,0,-2,1,QFORPLAN,1e+20,1.34109e+10,1e+20,4985,51700,378382,7518,1e+20,1e+20,12.7128,2296
S,1,4,0,QGFRDXPN,37890,3.75928e-07,1.00791e+11,25535,269404,605750,38657,0.00131742,5.52095e-06,60.0009,11656
S,1,0,0,QGROW15,1829.7,1.79923e-05,-1.01692e+08,222,1581,4655,758,8.41966e-07,7.0186e-05,1.15879,0
S,1,0,0,QGROW22,2620.83,1.75155e-05,-1.49626e+08,205,1433,4620,779,9.32129e-07,8.07903e-05,1.699,0
S,1,0,0,QGROW7,859.773,2.00888e-05,-4.27979e+07,219,1541,2528,345,4.87312e-07,4.06221e-05,0.289782,0
S,1,0,0,QISRAEL,0.269797,1.06438e-08,2.53478e+07,181,1626,5447,383,7.2709e-07,1.60284e-05,0.158683,62
S,1,0,0,QPCBLEND,4.12838e-06,0.000526409,-0.00784667,48,145,1722,95,6.73128e-07,3.31945e-09,0.0102158,0
S,1,0,0,QPCBOEI1,121.424,1.0555e-05,1.15038e+07,42,189,2842,91,7.17324e-07,6.73598e-06,0.0420004,0
S,1,0,0,QPCBOEI2,11.3563,1.38966e-06,8.17195e+06,14116,112472,248698,15157,9.9934e-07,3.50262e-06,3.75754,0
S,1,0,0,QPCSTAIR,83.5345,1.34638e-05,6.2043e+06,162,1017,7703,336,9.51078e-07,1.60245e-07,0.330728,0
S,1,4,0,QPILOTNO,954.54,0.000201866,4.72954e+06,2707,25582,182448,9126,3.79215e-06,1.58176e-05,60.0127,790
S,1,0,0,QPTEST,1.84467e-06,4.2194e-07,4.37187,8,10,2,10,1.8495e-07,1.85066e-07,9.8875e-05,0
S,1,0,0,QRECIPE,6.50707e-07,2.44061e-09,-266.616,28,74,385,49,4.82806e-07,1.50285e-06,0.00414396,0
S,1,0,0,QSC205,2.24906e-06,0.000386839,-0.0058162,28,115,851,109,9.65973e-07,1.88711e-06,0.017284,0
S,1,0,0,QSCAGR25,466.528,2.31254e-06,2.01738e+08,54,363,4130,260,9.29845e-07,3.51597e-05,0.225365,2
S,1,0,0,QSCAGR7,84.8996,3.16012e-06,2.6866e+07,63,439,2521,143,9.72201e-07,1.08582e-05,0.0370859,0
S,1,0,0,QSCFXM1,1529.14,9.05745e-05,1.68812e+07,600,5682,34638,1536,9.83597e-07,7.39611e-06,2.34074,181
S,1,0,0,QSCFXM2,2300.23,8.28131e-05,2.77739e+07,2198,21937,162876,4254,9.92901e-07,5.76521e-06,15.0363,853
S,1,0,0,QSCFXM3,2568.75,8.33567e-05,3.08138e+07,2319,23153,193311,4724,9.97108e-07,1.09488e-05,24.1745,866
S,1,0,0,QSCORPIO,0.00218472,1.16177e-06,1880.51,685,6554,22510,3123,9.69489e-07,2.59068e-05,1.71524,275
S,1,0,0,QSCRS8,0.00960907,1.06229e-05,904.55,119,967,11066,550,4.52649e-07,2.25999e-05,0.78757,19
S,1,0,0,QSCSD1,1.56745e-06,1.8086e-07,8.66667,26,68,2894,66,1.31516e-08,8.06928e-09,0.0565677,0
S,1,0,0,QSCSD6,3.24725e-05,6.39119e-07,50.8082,66,325,6119,194,6.80688e-07,1.63896e-06,0.282197,0
S,1,0,0,QSCSD8,0.000158397,1.68371e-07,940.763,36,202,7419,195,8.26607e-07,3.61477e-07,0.99541,0
S,0,-2,1,QSCTAP1,1e+20,7.06284e+16,1e+20,35,168,4567,168,1e+20,1e+20,0.115224,0
S,1,0,0,QSCTAP2,8.72392e-05,5.02812e-08,1735.03,22,79,3347,79,9.93596e-07,6.81477e-09,0.246076,0
S,1,0,0,QSCTAP3,0.000133285,9.26391e-08,1438.75,29,99,4140,99,6.26756e-07,1.39645e-07,0.395361,0
S,0,4,0,QSEBA,4.98875e+07,0.612253,3.15943e+07,2765,25923,200354,4489,0.104933,0.000397356,60.0088,839
S,1,0,0,QSHARE1B,42.9356,5.96263e-05,720121,2481,19709,2316,572,9.94289e-07,5.80678e-06,0.694095,0
