name,ssn_solved,ssn_status,pmm_iter,ssn_iter,ssn_obj,pmm_tol_achieved,ssn_time,ssn_avg_ram_mb,qpalm_solved,qpalm_status,qpalm_iter,qpalm_inner_iter,qpalm_obj,qpalm_tol_achieved,qpalm_time,qpalm_avg_ram_mb,osqp_solved,osqp_status,osqp_iter,osqp_obj,osqp_tol_achieved,osqp_time,osqp_avg_ram_mb
QSCSD6,1,0,21,160,50.78766267304711,4.063593846587748e-07,0.29562320799999997,104.8203125,1,1,9,243,50.80822113364923,1.1099593639708673e-06,0.064505498,102.15625,1,1,15675,50.80821380503227,5.469556267813159e-06,0.483455874,102.390625
QSCSD8,1,0,10,176,937.7389645722803,7.306187319948927e-07,1.008363833,112.65625,1,1,12,339,940.7635540182777,8.752796785889318e-06,0.201364291,105.328125,1,1,1550,940.7629281336145,1.2235484527696037e-05,0.104203625,103.46875
QSCTAP1,1,0,19,265,1415.8610938813513,2.1854248248641693e-07,0.199371542,103.73958333333333,1,1,12,239,1415.861124962817,2.9114184232007223e-05,0.028105291,101.1875,0,8,4502786,1411.0072380392548,0.017170214957964447,60.0000395,70.00116879921259
QSCTAP2,1,0,14,152,1734.8723302258422,1.0025986094122578e-07,0.515912875,106.421875,1,1,10,143,1735.0261569985635,2.8957460531203695e-05,0.077534373,105.359375,0,8,922231,1734.8187497736672,0.0077440220990399045,60.000204125,102.296875
QSCTAP3,1,0,14,140,1438.5355882889437,4.876971430807575e-07,0.68930525,110.83806818181819,1,1,11,139,1438.7545745753218,2.6928572415298816e-05,0.108649749,106.4375,0,8,737150,1438.9753253842384,0.0175631469639365,60.000157207,102.921875
QSEBA,1,0,41,295,77525071.03684719,5.308649176415881e-08,0.426972459,105.92410714285714,1,1,22,128,81480256.47216193,0.004592584274071839,0.028679999,100.65625,1,1,241875,81481644.97525421,0.0010000251740480855,6.266700124,100.71875
QSHARE1B,1,0,45,857,672075.5010463527,9.040667257649755e-07,0.082705959,103.09375,1,1,40,423,720078.2814725242,0.002798934008784936,0.022066082,100.71875,1,1,99700,720090.2644355464,0.8546633189369148,0.683199,99.859375
QSHARE2B,1,0,31,635,10660.677805841278,4.3354159131944604e-07,0.03890175,101.609375,1,1,15,153,11703.660116057361,0.00018864949127282254,0.00401379,99.796875,0,8,15898093,11703.064062225343,0.20238410805590407,60.000020208,100.1875
QSHELL,1,0,237,5888,1425888607049.5278,4.2397998854791853e-07,15.564905125,114.99290314885496,1,1,22,386,1572636841659.7815,0.02231442018159016,0.47030854,112.51116071428571,1,1,5625,1572637556845.2632,4.2671338808273225,0.747714208,112.375
QSHIP04L,1,0,33,343,2364340.6419402915,1.976355866414268e-08,0.932919709,108.736328125,1,1,15,364,2420014.8340989184,4.021577084145633e-05,0.14415745600000002,104.0234375,1,1,5525,2420015.7196363537,0.0011891950273153762,0.251538625,101.640625
QSHIP04S,1,0,27,263,2369371.4936985886,2.10875517660884e-07,0.48474204200000004,105.404296875,1,1,13,328,2424993.554990882,2.4366094161054137e-05,0.092762541,101.65625,1,1,2550,2424994.394322844,0.007302436732150363,0.078720582,101.3125
QSHIP08L,1,0,33,386,2301683.5652863733,1.2223108255980395e-07,7.341892875,96.25706845238095,1,1,14,369,2376040.636811156,6.0489658302303074e-05,0.8202998739999999,120.96033653846153,1,1,8500,2376040.8346574446,0.001044147238153936,2.6787069989999996,113.5
QSHIP08S,1,0,27,247,2311338.3800958386,1.4900140120449712e-07,1.9007647079999999,118.8173828125,1,1,12,292,2385728.4352404317,0.007241172962341476,0.231947082,109.33854166666667,1,1,4200,2385727.988467625,0.003985216592450285,0.44842916600000005,105.359375
QSHIP12L,1,0,62,1660,2702903.0315190186,7.520878971316571e-07,14.535774083,174.53239329268294,1,1,17,454,3018876.5267719775,0.005635940340648376,1.581341957,130.64814814814815,1,1,2725,3018876.3882172466,0.003283897767546138,1.428943458,123.0625
QSHIP12S,1,0,38,552,2739893.6738608526,1.2522815038576205e-07,4.537357167000001,122.9898538961039,1,1,15,368,3056961.570086856,0.0006470912997175018,0.334281457,112.4,1,1,2050,3056962.0523159727,0.007269146759930359,0.260826333,110.03125
QSIERRA,1,0,19,233,23702143.10242681,6.850514588054623e-07,0.97228525,106.013671875,1,1,88,371,23750486.066666275,0.06178104068398553,0.14442670700000002,104.09375,1,1,9375,23750677.842889067,0.06078860998692715,0.5786585,102.90625
QSTAIR,1,0,33,254,6654538.194936368,7.607091730771654e-08,0.305366458,105.41875,1,1,38,297,7985452.718992157,1.3849824641165885e-05,0.063921081,104.046875,1,1,74375,7985447.596251128,0.0005093881714724449,2.325346374,100.0625
QSTANDAT,1,0,13,78,5861.883998779855,4.779906693389891e-07,0.118843709,103.921875,1,1,7,36,6411.832555866471,6.350490132960596e-05,0.008231457,102.75,1,1,8325,6411.849765518491,1.3024586696618902e-05,0.212990374,101.515625
S268,1,0,2,4,47596.0004636037,6.296258673638327e-07,8.4375e-05,101.5625,1,1,5,7,-14462.99960512596,0.006628919754078942,3.6873e-05,100.1875,1,1,250,-14462.999794079466,0.005304771692429691,9.1999e-05,100.5
STADAT1,1,0,213,9182,-28702559.69877775,9.59226636912553e-07,10.748804333,115.6613432320442,1,1,146,1104,-28526860.722362,0.0018837299556659756,0.895210666,107.73645833333333,0,8,697140,-28702685.480913226,0.5268856683966749,60.000230499000004,105.140625
STADAT2,1,0,223,6021,-32.62675363083777,2.6421819147838665e-07,5.411892708000001,112.24278846153847,1,1,12,447,-32.62666092617278,2.527886953892933e-07,0.315921249,107.359375,0,8,693721,-33.76311632860231,0.08768049232325223,60.000238999,103.703125
STADAT3,1,0,484,15681,-35.77934873001996,1.5963117206524083e-07,27.328759292,126.0353172451193,1,1,17,616,-35.779460263322335,8.142825919142322e-07,0.939357332,116.78541666666666,0,8,351481,-38.13035314029758,0.2728956625801327,60.000527749999996,107.8125
STCQP1,1,0,19,51,94601.09744050552,1.6647028457413032e-07,0.781676417,151.5408653846154,1,1,20,47,155143.55088111933,8.890638437009102e-06,0.130591665,120.203125,1,1,75,155143.55470415507,1.0339212704493338e-07,0.027491540999999998,112.25
STCQP2,1,0,23,104,26486.988371212465,9.543273695042306e-07,1.449813625,158.88216145833334,1,1,18,40,22327.31294054062,1.2142553008853696e-05,0.225346873,123.60416666666667,1,1,75,22327.313272417334,2.371801562959307e-08,0.051398875,113.4375
TAME,1,0,1,3,0.2500001923071843,1.9230711033551793e-07,4.125e-05,100.28125,1,1,2,4,2.6937728588081415e-24,4.999989654767496e-08,2.3123999999999997e-05,100.203125,1,1,50,2.4651903288156624e-32,2.495113274690002e-09,1.9749e-05,101.390625
UBH1,0,4,668,32660,1.2768617270885978,0.007800492102911738,60.058307708,137.92295364891518,1,1,100,200,1.6168367627172242,0.0013663956279711198,0.5321243739999999,147.36111111111111,1,1,24125,1.116000817319064,1.5235365656609625e-08,11.727054416000001,128.75
VALUES,1,0,31,387,-1.5966055914697532,2.5019080348119503e-08,0.048336708000000006,102.96875,1,1,4,38,-1.3966207845262746,5.339817355001143e-07,0.0024564979999999997,100.3125,1,1,975,-1.3966225798117733,1.5286485876695425e-06,0.009389541,102.546875
YAO,1,0,53,1776,5.750272201427606,9.93241526739921e-07,0.637331917,106.9796875,1,1,698,5734,-167.1496076128745,1.0185246062815364e-06,2.19119879,104.79427083333333,0,3,748225,1e+30,1.6932977326000646e-05,48.863715458,103.15625
ZECEVIC2,1,0,1,3,-4.125002747046939,6.659132028583618e-07,4.1625e-05,100.625,1,1,2,5,-4.125000000185003,1.0000640716285725e-08,2.6206e-05,100.921875,1,1,100,-4.124999965783571,2.724227243788846e-08,2.8624999999999998e-05,99.734375
