System,agree,opt_status,diverged,name,abs_err,rel_err,obj_val,PMM_iter,SSN_iter,Krylov_iter,fact,smw_count,PMM_tol_achieved,SSN_tol_achieved,solving_time_sec,linesearch_fail,Krylov_fail
S,1,0,0,AUG2D,1.10718,6.56141e-07,1.68741e+06,13,121,15,12,0,2.6879e-07,4.38589e-09,0.279508,0,0
S,1,0,0,AUG2DC,0.964558,5.30453e-07,1.81837e+06,14,126,15,11,0,2.18056e-07,2.38928e-09,0.257245,0,0
S,1,0,0,AUG2DCQP,14.3561,2.20926e-06,6.49812e+06,21,280,974,45,0,9.0068e-07,9.78906e-09,1.1709,0,0
S,1,0,0,AUG2DQP,11.5479,1.85151e-06,6.237e+06,21,279,850,72,0,7.52827e-07,6.2423e-09,1.32337,0,0
S,1,0,0,AUG3D,4.91038e-06,8.86243e-09,554.068,6,10,0,7,0,3.49575e-07,1.35332e-06,0.0118183,0,0
S,1,0,0,AUG3DC,0.000175945,2.28125e-07,771.262,5,7,0,6,0,9.07387e-07,3.47185e-06,0.00960579,0,0
S,1,0,0,AUG3DCQP,0.00022621,2.27721e-07,993.362,7,24,192,19,0,9.97232e-08,2.83146e-07,0.0355726,0,0
S,1,0,0,AUG3DQP,5.47691e-05,8.11108e-08,675.238,7,21,169,21,0,3.76542e-08,9.4151e-12,0.0410948,0,0
S,1,4,0,BOYD1,262649,0.00425444,-6.14726e+07,6937,136039,109632,2352,0,0.00235383,0.000743188,1800.14,65862,0
L,0,4,0,BOYD2,29.4385,1.3849,50.6953,10574,211383,11,11072,0,9.77708e-06,9.7212e-07,1800.09,0,1
S,1,0,0,CONT-050,1.10508e-06,2.42138e-07,-4.56385,31,444,387,51,0,7.76146e-07,1.27343e-08,0.488478,0,0
S,1,0,0,CONT-100,2.00623e-05,4.31968e-06,-4.64438,44,733,558,50,0,8.65977e-07,3.84576e-08,4.01297,0,0
S,1,0,0,CONT-101,6.28544e-05,0.000321461,0.19559,284,5581,5105,245,0,9.97044e-07,1.85303e-08,21.6921,0,0
S,1,0,0,CONT-200,0.000386103,8.24148e-05,-4.68449,121,2267,1141,48,0,9.87534e-07,8.63492e-08,41.5542,0,0
S,1,0,0,CONT-201,0.000821349,0.00426712,0.193305,882,17520,11979,515,0,9.98804e-07,1.48912e-08,306.672,0,0
S,1,0,0,CONT-300,0.00362979,0.0189533,0.195142,652,12901,22192,957,0,9.9946e-07,1.59554e-07,1251.36,0,0
L,0,4,0,CVXQP1L,2.27894e+07,0.209645,8.59154e+07,138,2675,500,295,0,0.0980894,0.000345385,1848.43,0,1
S,0,4,0,CVXQP1M,40308.7,0.0370651,1.0472e+06,1069,21281,145950,115,0,0.014867,2.32369e-05,2612.03,0,0
S,1,0,0,CVXQP1S,0.0157186,1.35614e-06,11590.7,161,3104,2524,27,0,9.51546e-07,6.15523e-07,0.105229,0,0
L,0,4,0,CVXQP2L,3.24426e+07,0.396403,4.93998e+07,87,1656,500,194,0,0.248507,0.00107575,1802.32,0,1
S,1,0,0,CVXQP2M,0.055088,6.71678e-08,820155,1842,34446,639588,1521,0,9.99758e-07,1.72351e-06,1285.6,0,0
S,1,0,0,CVXQP2S,0.00391496,4.82083e-07,8120.94,18,245,1005,25,0,4.09618e-07,4.95298e-07,0.0126063,0,0
L,0,4,0,CVXQP3L,4.27444e+07,0.369406,7.29667e+07,41,737,500,101,0,0.292656,0.000190345,2148.49,0,1
S,0,4,0,CVXQP3M,243986,0.179029,1.11884e+06,5044,100779,666078,250,0,0.0120533,3.51202e-05,1994.19,0,0
S,1,0,0,CVXQP3S,0.0120017,1.00488e-06,11943.4,2272,45333,23993,32,0,9.97825e-07,9.32879e-07,1.60832,0,0
